,playlist_id,playlist_name,position,album_name,album_id,album_release_date,album_artists,album_artists_ids,album_artists_genres,album_artists_popularity,album_artists_followers,track_name,track_id,track_popularity,track_artists,track_artists_ids,track_artists_genres,track_artists_popularity,track_explicit,track_artists_followers,danceability,energy,key,speechiness,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,album_artist,release_date_datetime,release_year,chart_year,main_genre
43,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,12,Hamilton (Original Broadway Cast Recording),1kCHru7uhxBUdzkm4gzRQc,2015-09-25,['Lin-Manuel Miranda'],['4aXXDj9aZnlshx7mzj3W1N'],"[['hollywood', 'show tunes']]",[78],[485419],Alexander Hamilton,4TTV7EcfroSLWzXRY6gLv6,73,"['Leslie Odom Jr.', 'Anthony Ramos', 'Daveed Diggs', 'Okieriete Onaodowan', 'Lin-Manuel Miranda', 'Phillipa Soo', 'Original Broadway Cast of Hamilton']",['4aXXDj9aZnlshx7mzj3W1N'],"[['hollywood', 'show tunes']]",[78],False,[485419],0.609,0.435,11,0.285,-7.861,0,0.522,0.0,0.118,0.552,131.995,236738,4,Leslie Odom Jr.,2015-09-25,2015,2020,Soundtrack
44,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,29,Hamilton (Original Broadway Cast Recording),1kCHru7uhxBUdzkm4gzRQc,2015-09-25,['Lin-Manuel Miranda'],['4aXXDj9aZnlshx7mzj3W1N'],"[['hollywood', 'show tunes']]",[78],[485419],Alexander Hamilton,4TTV7EcfroSLWzXRY6gLv6,73,"['Leslie Odom Jr.', 'Anthony Ramos', 'Daveed Diggs', 'Okieriete Onaodowan', 'Lin-Manuel Miranda', 'Phillipa Soo', 'Original Broadway Cast of Hamilton']",['4aXXDj9aZnlshx7mzj3W1N'],"[['hollywood', 'show tunes']]",[78],False,[485419],0.609,0.435,11,0.285,-7.861,0,0.522,0.0,0.118,0.552,131.995,236738,4,Leslie Odom Jr.,2015-09-25,2015,2019,Soundtrack
45,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,21,Hamilton (Original Broadway Cast Recording),1kCHru7uhxBUdzkm4gzRQc,2015-09-25,['Lin-Manuel Miranda'],['4aXXDj9aZnlshx7mzj3W1N'],"[['hollywood', 'show tunes']]",[78],[485419],Alexander Hamilton,4TTV7EcfroSLWzXRY6gLv6,73,"['Leslie Odom Jr.', 'Anthony Ramos', 'Daveed Diggs', 'Okieriete Onaodowan', 'Lin-Manuel Miranda', 'Phillipa Soo', 'Original Broadway Cast of Hamilton']",['4aXXDj9aZnlshx7mzj3W1N'],"[['hollywood', 'show tunes']]",[78],False,[485419],0.609,0.435,11,0.285,-7.861,0,0.522,0.0,0.118,0.552,131.995,236738,4,Leslie Odom Jr.,2015-09-25,2015,2018,Soundtrack
46,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,9,Hamilton (Original Broadway Cast Recording),1kCHru7uhxBUdzkm4gzRQc,2015-09-25,['Lin-Manuel Miranda'],['4aXXDj9aZnlshx7mzj3W1N'],"[['hollywood', 'show tunes']]",[78],[485419],Alexander Hamilton,4TTV7EcfroSLWzXRY6gLv6,73,"['Leslie Odom Jr.', 'Anthony Ramos', 'Daveed Diggs', 'Okieriete Onaodowan', 'Lin-Manuel Miranda', 'Phillipa Soo', 'Original Broadway Cast of Hamilton']",['4aXXDj9aZnlshx7mzj3W1N'],"[['hollywood', 'show tunes']]",[78],False,[485419],0.609,0.435,11,0.285,-7.861,0,0.522,0.0,0.118,0.552,131.995,236738,4,Leslie Odom Jr.,2015-09-25,2015,2017,Soundtrack
47,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,26,A Gangsta’s Pain,5ffogo3K3fYibGWa93IzUe,2021-04-23,['Moneybagg Yo'],['3tJoFztHeIJkJWMrx0td2f'],"[['hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']]",[82],[2599292],Time Today,0YrKSfpvflYnLSBd4Jtu6J,75,['Moneybagg Yo'],['3tJoFztHeIJkJWMrx0td2f'],"[['hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']]",[82],True,[2599292],0.912,0.608,1,0.397,-7.686,1,0.0458,0.0,0.248,0.327,136.994,136900,4,Moneybagg Yo,2021-04-23,2021,2021,Hip-hop
48,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,27,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",0S0KGZnfBGSIssfF54WSJh,2019-03-29,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],"[['art pop', 'electropop', 'pop']]",[93],[55712878],when the party's over,43zdsphuZLzwA9k4DJhU0I,84,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],"[['art pop', 'electropop', 'pop']]",[93],False,[55712878],0.367,0.111,4,0.0972,-14.084,1,0.978,3.97e-05,0.0897,0.198,82.642,196077,4,Billie Eilish,2019-03-29,2019,2021,Pop
49,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,11,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",0S0KGZnfBGSIssfF54WSJh,2019-03-29,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],"[['art pop', 'electropop', 'pop']]",[93],[55712878],when the party's over,43zdsphuZLzwA9k4DJhU0I,84,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],"[['art pop', 'electropop', 'pop']]",[93],False,[55712878],0.367,0.111,4,0.0972,-14.084,1,0.978,3.97e-05,0.0897,0.198,82.642,196077,4,Billie Eilish,2019-03-29,2019,2020,Pop
50,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,1,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",0S0KGZnfBGSIssfF54WSJh,2019-03-29,Billie Eilish,['6qqNVTkY8uBg9cP3Jd7DAH'],"[['art pop', 'electropop', 'pop']]",[93],[55712878],when the party's over,43zdsphuZLzwA9k4DJhU0I,84,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],"[['art pop', 'electropop', 'pop']]",[93],False,[55712878],0.367,0.111,4,0.0972,-14.084,1,0.978,3.97e-05,0.0897,0.198,82.642,196077,4,Billie Eilish,2019-03-29,2019,2019,Pop
51,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,28,The Off-Season,4JAvwK4APPArjIsOdGoJXX,2021-05-14,['J. Cole'],['6l3HvQ5sa6mXTsMTB19rO5'],"[['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']]",[89],[15591924],m y . l i f e (with 21 Savage & Morray),1D3z6HTiQsNmZxjl7F7eoG,81,"['J. Cole', '21 Savage', 'Morray']",['6l3HvQ5sa6mXTsMTB19rO5'],"[['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']]",[89],True,[15591924],0.597,0.587,7,0.137,-7.026,0,0.0622,0.0,0.214,0.0753,140.021,218802,4,J. Cole,2021-05-14,2021,2021,Hip-hop
52,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,29,This One's for You,1lhNch5NkOONvFhRPh8qaj,2017-06-02,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"[['contemporary country', 'country']]",[83],[6057090],Hurricane,6xHI9KjUjYT0FPtGO8Mxa1,76,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"[['contemporary country', 'country']]",[83],False,[6057090],0.464,0.813,10,0.0416,-6.185,1,0.0153,0.0,0.254,0.515,75.977,222533,4,Luke Combs,2017-06-02,2017,2021,Country
53,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,22,This One's for You,1lhNch5NkOONvFhRPh8qaj,2017-06-02,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"[['contemporary country', 'country']]",[83],[6057090],Hurricane,6xHI9KjUjYT0FPtGO8Mxa1,76,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"[['contemporary country', 'country']]",[83],False,[6057090],0.464,0.813,10,0.0416,-6.185,1,0.0153,0.0,0.254,0.515,75.977,222533,4,Luke Combs,2017-06-02,2017,2020,Country
54,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,11,This One's for You,1lhNch5NkOONvFhRPh8qaj,2017-06-02,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"[['contemporary country', 'country']]",[83],[6057090],Hurricane,6xHI9KjUjYT0FPtGO8Mxa1,76,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"[['contemporary country', 'country']]",[83],False,[6057090],0.464,0.813,10,0.0416,-6.185,1,0.0153,0.0,0.254,0.515,75.977,222533,4,Luke Combs,2017-06-02,2017,2019,Country
55,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,20,This One's for You,1lhNch5NkOONvFhRPh8qaj,2017-06-02,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"[['contemporary country', 'country']]",[83],[6057090],Hurricane,6xHI9KjUjYT0FPtGO8Mxa1,76,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"[['contemporary country', 'country']]",[83],False,[6057090],0.464,0.813,10,0.0416,-6.185,1,0.0153,0.0,0.254,0.515,75.977,222533,4,Luke Combs,2017-06-02,2017,2018,Country
56,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,109,This One's for You,1lhNch5NkOONvFhRPh8qaj,2017-06-02,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"[['contemporary country', 'country']]",[83],[6057090],Hurricane,6xHI9KjUjYT0FPtGO8Mxa1,76,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"[['contemporary country', 'country']]",[83],False,[6057090],0.464,0.813,10,0.0416,-6.185,1,0.0153,0.0,0.254,0.515,75.977,222533,4,Luke Combs,2017-06-02,2017,2017,Country
57,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,30,THE GOAT,0wTx7qk1I85v3WSKyXWTNc,2020-05-15,['Polo G'],['6AgTAQt8XS6jRWi4sX7w49'],[['chicago rap']],[91],[6462966],Martin & Gina,4i11n6N7xIBKsHvTBupusV,60,['Polo G'],['6AgTAQt8XS6jRWi4sX7w49'],[['chicago rap']],[91],False,[6462966],0.817,0.513,1,0.271,-8.436,0,0.28,0.0,0.11,0.156,93.933,137872,4,Polo G,2020-05-15,2020,2021,Hip-hop
58,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,43,THE GOAT,0wTx7qk1I85v3WSKyXWTNc,2020-05-15,['Polo G'],['6AgTAQt8XS6jRWi4sX7w49'],[['chicago rap']],[91],[6462966],Martin & Gina,4i11n6N7xIBKsHvTBupusV,60,['Polo G'],['6AgTAQt8XS6jRWi4sX7w49'],[['chicago rap']],[91],False,[6462966],0.817,0.513,1,0.271,-8.436,0,0.28,0.0,0.11,0.156,93.933,137872,4,Polo G,2020-05-15,2020,2020,Hip-hop
59,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,31,The Highlights,5L5evi5tJPh8WaEFAQp7Tp,2021-02-05,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[100],[40930648],Blinding Lights,0djfvA3c8AxxlQolu6zn6K,55,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[100],False,[40930648],0.513,0.726,1,0.0597,-5.958,1,0.00154,0.000138,0.0884,0.332,171.005,200046,4,The Weeknd,2021-02-05,2021,2021,R&B
60,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,32,Starting Over,0sOeI7pbAmIc8aDFyvkBUW,2020-11-13,['Chris Stapleton'],['4YLtscXsxbVgi031ovDDdh'],"[['contemporary country', 'outlaw country']]",[81],[3964212],Starting Over,3K07bGe8iljQ3mOKArHLDo,72,['Chris Stapleton'],['4YLtscXsxbVgi031ovDDdh'],"[['contemporary country', 'outlaw country']]",[81],False,[3964212],0.638,0.538,10,0.0315,-8.445,1,0.452,0.000415,0.0695,0.318,89.124,240413,4,Chris Stapleton,2020-11-13,2020,2021,Country
61,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,33,Fearless (Taylor's Version),4hDok0OAJd57SGIT8xuWJH,2021-04-09,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],[['pop']],[98],[48097228],Love Story (Taylor’s Version),6YvqWjhGD8mB5QXcbcUKtx,74,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],[['pop']],[98],False,[48097228],0.627,0.792,2,0.031,-4.311,1,0.13,3.97e-06,0.0845,0.415,119.054,235767,4,Taylor Swift,2021-04-09,2021,2021,Pop
62,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,34,Rumours (Super Deluxe),0BwWUstDMUbgq2NYONRqlu,1977-02-04,['Fleetwood Mac'],['08GQAI4eElDnROBrJRGE0X'],"[['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']]",[83],[7733834],Dreams - 2004 Remaster,0ofHAoxe9vBkTCp2UQIavz,85,['Fleetwood Mac'],['08GQAI4eElDnROBrJRGE0X'],"[['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']]",[83],False,[7733834],0.828,0.492,0,0.0276,-9.744,1,0.0644,0.00428,0.128,0.789,120.151,257800,4,Fleetwood Mac,1977-02-04,1977,2021,Rock
63,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,53,Rumours (Super Deluxe),0BwWUstDMUbgq2NYONRqlu,1977-02-04,['Fleetwood Mac'],['08GQAI4eElDnROBrJRGE0X'],"[['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']]",[83],[7733834],Dreams - 2004 Remaster,0ofHAoxe9vBkTCp2UQIavz,85,['Fleetwood Mac'],['08GQAI4eElDnROBrJRGE0X'],"[['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']]",[83],False,[7733834],0.828,0.492,0,0.0276,-9.744,1,0.0644,0.00428,0.128,0.789,120.151,257800,4,Fleetwood Mac,1977-02-04,1977,2020,Rock
64,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,90,Rumours (Super Deluxe),0BwWUstDMUbgq2NYONRqlu,1977-02-04,['Fleetwood Mac'],['08GQAI4eElDnROBrJRGE0X'],"[['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']]",[83],[7733834],Dreams - 2004 Remaster,0ofHAoxe9vBkTCp2UQIavz,85,['Fleetwood Mac'],['08GQAI4eElDnROBrJRGE0X'],"[['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']]",[83],False,[7733834],0.828,0.492,0,0.0276,-9.744,1,0.0644,0.00428,0.128,0.789,120.151,257800,4,Fleetwood Mac,1977-02-04,1977,2019,Rock
65,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,91,Rumours (Super Deluxe),0BwWUstDMUbgq2NYONRqlu,1977-02-04,['Fleetwood Mac'],['08GQAI4eElDnROBrJRGE0X'],"[['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']]",[83],[7733834],Dreams - 2004 Remaster,0ofHAoxe9vBkTCp2UQIavz,85,['Fleetwood Mac'],['08GQAI4eElDnROBrJRGE0X'],"[['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']]",[83],False,[7733834],0.828,0.492,0,0.0276,-9.744,1,0.0644,0.00428,0.128,0.789,120.151,257800,4,Fleetwood Mac,1977-02-04,1977,2018,Rock
66,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,155,Rumours (Super Deluxe),0BwWUstDMUbgq2NYONRqlu,1977-02-04,['Fleetwood Mac'],['08GQAI4eElDnROBrJRGE0X'],"[['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']]",[83],[7733834],Dreams - 2004 Remaster,0ofHAoxe9vBkTCp2UQIavz,85,['Fleetwood Mac'],['08GQAI4eElDnROBrJRGE0X'],"[['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']]",[83],False,[7733834],0.828,0.492,0,0.0276,-9.744,1,0.0644,0.00428,0.128,0.789,120.151,257800,4,Fleetwood Mac,1977-02-04,1977,2017,Rock
67,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,35,YHLQMDLG,5lJqux7orBlA1QzyiBGti1,2020-02-29,['Bad Bunny'],['4q3ewBCX7sLwd24euuV69X'],"[['latin', 'reggaeton', 'trap latino']]",[98],[42429544],Vete,2n7ohqg1s68ToAHh4u9mcW,76,['Bad Bunny'],['4q3ewBCX7sLwd24euuV69X'],"[['latin', 'reggaeton', 'trap latino']]",[98],True,[42429544],0.886,0.672,1,0.188,-4.394,1,0.0363,8.78e-06,0.101,0.526,91.976,192024,4,Bad Bunny,2020-02-29,2020,2021,Latin
68,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,14,YHLQMDLG,5lJqux7orBlA1QzyiBGti1,2020-02-29,['Bad Bunny'],['4q3ewBCX7sLwd24euuV69X'],"[['latin', 'reggaeton', 'trap latino']]",[98],[42429544],Vete,2n7ohqg1s68ToAHh4u9mcW,76,['Bad Bunny'],['4q3ewBCX7sLwd24euuV69X'],"[['latin', 'reggaeton', 'trap latino']]",[98],True,[42429544],0.886,0.672,1,0.188,-4.394,1,0.0363,8.78e-06,0.101,0.526,91.976,192024,4,Bad Bunny,2020-02-29,2020,2020,Latin
69,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,36,If I Know Me,1IR2nlwX6YVTXXeu2qzoWO,2018-04-27,['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],[['contemporary country']],[86],[2789002],Whiskey Glasses,6foY66mWZN0pSRjZ408c00,80,['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],[['contemporary country']],[86],False,[2789002],0.614,0.68,6,0.0289,-4.58,1,0.369,1.84e-06,0.115,0.707,149.959,234347,4,Morgan Wallen,2018-04-27,2018,2021,Country
70,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,29,If I Know Me,1IR2nlwX6YVTXXeu2qzoWO,2018-04-27,['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],[['contemporary country']],[86],[2789002],Whiskey Glasses,6foY66mWZN0pSRjZ408c00,80,['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],[['contemporary country']],[86],False,[2789002],0.614,0.68,6,0.0289,-4.58,1,0.369,1.84e-06,0.115,0.707,149.959,234347,4,Morgan Wallen,2018-04-27,2018,2020,Country
71,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,87,If I Know Me,1IR2nlwX6YVTXXeu2qzoWO,2018-04-27,['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],[['contemporary country']],[86],[2789002],Whiskey Glasses,6foY66mWZN0pSRjZ408c00,80,['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],[['contemporary country']],[86],False,[2789002],0.614,0.68,6,0.0289,-4.58,1,0.369,1.84e-06,0.115,0.707,149.959,234347,4,Morgan Wallen,2018-04-27,2018,2019,Country
72,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,37,Shiesty Season,55WCJ7ddhO0SFk8DXaKWMx,2021-02-04,['Pooh Shiesty'],['5F1aAS1duwlzExnPs3l2Xe'],"[['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']]",[76],[666432],Back In Blood (feat. Lil Durk),25c3b7VoVgnkVLx7RLiZSO,36,"['Pooh Shiesty', 'Lil Durk']",['5F1aAS1duwlzExnPs3l2Xe'],"[['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']]",[76],False,[666432],0.781,0.467,8,0.39,-10.626,0,0.115,0.0,0.119,0.769,147.16,184490,4,Pooh Shiesty,2021-02-04,2021,2021,Hip-hop
73,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,38,The Voice of the Heroes,6CvBb1XqN0igtQrWrbXD80,2021-06-04,"['Lil Baby', 'Lil Durk']","['5f7VJjfbwm532GiveGC0ZK', '3hcs9uc56yIGFCSy9leWe7']","[['atl hip hop', 'atl trap', 'rap', 'trap'], ['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']]","[92, 88]","[9328587, 3489469]",Hats Off (feat. Travis Scott),4lUmnwRybYH7mMzf16xB0y,77,"['Lil Baby', 'Lil Durk', 'Travis Scott']","['5f7VJjfbwm532GiveGC0ZK', '3hcs9uc56yIGFCSy9leWe7']","[['atl hip hop', 'atl trap', 'rap', 'trap'], ['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']]","[92, 88]",True,"[9328587, 3489469]",0.596,0.65,9,0.337,-5.167,1,0.138,0.0,0.14,0.188,133.997,257428,4,Lil Baby,2021-06-04,2021,2021,Hip-hop
74,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,39,Donda,5CnpZV3q5BcESefcB3WJmz,2021-08-29,['Kanye West'],['5K4W6rqBFWDnAN6FQUkS6x'],"[['chicago rap', 'rap']]",[94],[16173510],Hurricane,6Hfu9sc7jvv6coyy2LlzBF,83,['Kanye West'],['5K4W6rqBFWDnAN6FQUkS6x'],"[['chicago rap', 'rap']]",[94],False,[16173510],0.587,0.561,0,0.146,-6.569,1,0.0466,0.0,0.109,0.351,80.009,243187,4,Kanye West,2021-08-29,2021,2021,Hip-hop
75,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,40,BE,6nYfHQnvkvOTNHnOhDT3sr,2020-11-20,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],"[['k-pop', 'k-pop boy group']]",[96],[44488750],Dynamite,5QDLhrAOJJdNAmCTJ8xMyW,89,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],"[['k-pop', 'k-pop boy group']]",[96],False,[44488750],0.746,0.765,6,0.0993,-4.41,0,0.0112,0.0,0.0936,0.737,114.044,199054,4,BTS,2020-11-20,2020,2021,Pop
76,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,41,Happier Than Ever,0JGOiO34nwfUdDrD612dOp,2021-07-30,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],"[['art pop', 'electropop', 'pop']]",[93],[55712878],Therefore I Am,20R4HfKloPKgXDqU7UKk3x,75,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],"[['art pop', 'electropop', 'pop']]",[93],False,[55712878],0.879,0.365,2,0.0924,-7.781,1,0.227,0.135,0.0583,0.663,94.016,173539,4,Billie Eilish,2021-07-30,2021,2021,Pop
77,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,42,Death Race For Love,1GYVNOzwhx1nMcIJDogSNp,2019-03-08,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],"[['chicago rap', 'melodic rap']]",[96],[21889473],Robbery,6Hj9jySrnFppAI0sEMCZpJ,85,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],"[['chicago rap', 'melodic rap']]",[96],True,[21889473],0.685,0.692,2,0.0457,-5.122,1,0.328,0.0,0.153,0.578,159.966,240051,5,Juice WRLD,2019-03-08,2019,2021,Hip-hop
78,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,34,Death Race For Love,1GYVNOzwhx1nMcIJDogSNp,2019-03-08,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],"[['chicago rap', 'melodic rap']]",[96],[21889473],Robbery,6Hj9jySrnFppAI0sEMCZpJ,85,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],"[['chicago rap', 'melodic rap']]",[96],True,[21889473],0.685,0.692,2,0.0457,-5.122,1,0.328,0.0,0.153,0.578,159.966,240051,5,Juice WRLD,2019-03-08,2019,2020,Hip-hop
79,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,22,Death Race For Love,1GYVNOzwhx1nMcIJDogSNp,2019-03-08,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],"[['chicago rap', 'melodic rap']]",[96],[21889473],Robbery,6Hj9jySrnFppAI0sEMCZpJ,85,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],"[['chicago rap', 'melodic rap']]",[96],True,[21889473],0.685,0.692,2,0.0457,-5.122,1,0.328,0.0,0.153,0.578,159.966,240051,5,Juice WRLD,2019-03-08,2019,2019,Hip-hop
80,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,43,Diamonds (Deluxe),1uzIyRT1QxDx4fMIX0UiAE,2017-11-10,['Elton John'],['3PhoLpVuITZKcymswpck5b'],"[['glam rock', 'mellow gold', 'piano rock']]",[90],[8581176],Rocket Man (I Think It's Going To Be A Long Long Time) - Remastered,2HlCoznsLUjxP3Plgn12bf,54,['Elton John'],['3PhoLpVuITZKcymswpck5b'],"[['glam rock', 'mellow gold', 'piano rock']]",[90],False,[8581176],0.605,0.559,10,0.0279,-7.803,1,0.452,2.28e-06,0.0962,0.334,136.747,282000,4,Elton John,2017-11-10,2017,2021,Rock
81,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,44,Diamonds (Deluxe),1uzIyRT1QxDx4fMIX0UiAE,2017-11-10,['Elton John'],['3PhoLpVuITZKcymswpck5b'],"[['glam rock', 'mellow gold', 'piano rock']]",[90],[8581176],Rocket Man (I Think It's Going To Be A Long Long Time) - Remastered,2HlCoznsLUjxP3Plgn12bf,54,['Elton John'],['3PhoLpVuITZKcymswpck5b'],"[['glam rock', 'mellow gold', 'piano rock']]",[90],False,[8581176],0.605,0.559,10,0.0279,-7.803,1,0.452,2.28e-06,0.0962,0.334,136.747,282000,4,Elton John,2017-11-10,2017,2020,Rock
82,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,34,Diamonds (Deluxe),1uzIyRT1QxDx4fMIX0UiAE,2017-11-10,['Elton John'],['3PhoLpVuITZKcymswpck5b'],"[['glam rock', 'mellow gold', 'piano rock']]",[90],[8581176],Rocket Man (I Think It's Going To Be A Long Long Time) - Remastered,2HlCoznsLUjxP3Plgn12bf,54,['Elton John'],['3PhoLpVuITZKcymswpck5b'],"[['glam rock', 'mellow gold', 'piano rock']]",[90],False,[8581176],0.605,0.559,10,0.0279,-7.803,1,0.452,2.28e-06,0.0962,0.334,136.747,282000,4,Elton John,2017-11-10,2017,2019,Rock
83,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,62,Diamonds (Deluxe),1uzIyRT1QxDx4fMIX0UiAE,2017-11-10,['Elton John'],['3PhoLpVuITZKcymswpck5b'],"[['glam rock', 'mellow gold', 'piano rock']]",[90],[8581176],Rocket Man (I Think It's Going To Be A Long Long Time) - Remastered,2HlCoznsLUjxP3Plgn12bf,54,['Elton John'],['3PhoLpVuITZKcymswpck5b'],"[['glam rock', 'mellow gold', 'piano rock']]",[90],False,[8581176],0.605,0.559,10,0.0279,-7.803,1,0.452,2.28e-06,0.0962,0.334,136.747,282000,4,Elton John,2017-11-10,2017,2018,Rock
