,track_name,track_id,track_popularity,track_artists,track_artists_ids,track_artists_genres,track_artists_popularity,track_explicit,track_artists_followers,album_name,album_id,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2573,Honky Tonk Flame,4m8QO7mDC4kqWTKSLqsZS8,55,['Tyler Childers'],['13ZEDW6vyBF12HYcZRr4EV'],"[['kentucky indie', 'kentucky roots', 'outlaw country']]",[77],False,[1017588],Purgatory,35LcGAeeMwVeIJrDpB3Gkz,0.334,0.692,4,-5.567,1,0.252,0.00122,0.19,0.824,174.336,297387,3
2574,Universal Sound,48nZLOpJOINkICPWpUuhaN,66,['Tyler Childers'],['13ZEDW6vyBF12HYcZRr4EV'],"[['kentucky indie', 'kentucky roots', 'outlaw country']]",[77],False,[1017588],Purgatory,35LcGAeeMwVeIJrDpB3Gkz,0.672,0.437,5,-9.656,1,0.85,0.261,0.107,0.636,101.588,221600,4
2575,Lady May,3t5OV1asJHmOlf23T08CLv,76,['Tyler Childers'],['13ZEDW6vyBF12HYcZRr4EV'],"[['kentucky indie', 'kentucky roots', 'outlaw country']]",[77],False,[1017588],Purgatory,35LcGAeeMwVeIJrDpB3Gkz,0.539,0.16,3,-13.285,1,0.881,0.000268,0.105,0.322,81.446,183533,4
2576,One Take,4uu7gKd1PffC7QEMcMk0Ro,70,['Lil Tjay'],['6jGMq4yGs7aQzuGsMgVgZR'],"[['brooklyn drill', 'melodic rap', 'nyc rap']]",[86],True,[4363730],True 2 Myself,1bCBZ8LedqwVYOLDLrRbbY,0.76,0.615,5,-9.36,0,0.072,0.0,0.0571,0.351,148.014,168653,4
2577,Hold On,5qDsijQM75KTdv3RtSPx91,73,['Lil Tjay'],['6jGMq4yGs7aQzuGsMgVgZR'],"[['brooklyn drill', 'melodic rap', 'nyc rap']]",[86],True,[4363730],True 2 Myself,1bCBZ8LedqwVYOLDLrRbbY,0.691,0.602,9,-6.807,0,0.123,0.0,0.0637,0.685,151.987,189480,4
2578,F.N,0RLLvYBopDwooCyvnTwgYu,82,['Lil Tjay'],['6jGMq4yGs7aQzuGsMgVgZR'],"[['brooklyn drill', 'melodic rap', 'nyc rap']]",[86],True,[4363730],True 2 Myself,1bCBZ8LedqwVYOLDLrRbbY,0.567,0.515,6,-10.265,0,0.354,0.0,0.078,0.321,120.1,224000,1
2579,Dream That I Had,1Nfht0uva6GtUwZB05aHcr,59,['Lil Tjay'],['6jGMq4yGs7aQzuGsMgVgZR'],"[['brooklyn drill', 'melodic rap', 'nyc rap']]",[86],True,[4363730],True 2 Myself,1bCBZ8LedqwVYOLDLrRbbY,0.779,0.543,7,-10.763,0,0.0195,0.0,0.0996,0.33,109.952,165813,4
2580,Post To Be (feat. Rileyy Lanez),671qmOyhzkza64D9fMhN7k,61,"['Lil Tjay', 'Rileyy Lanez']",['6jGMq4yGs7aQzuGsMgVgZR'],"[['brooklyn drill', 'melodic rap', 'nyc rap']]",[86],True,[4363730],True 2 Myself,1bCBZ8LedqwVYOLDLrRbbY,0.718,0.661,6,-7.991,0,0.0899,0.0,0.133,0.49,145.877,189053,4
2581,Ruthless (feat. Jay Critch),395WRTyNwMGx80cDXqg6vM,68,"['Lil Tjay', 'Jay Critch']",['6jGMq4yGs7aQzuGsMgVgZR'],"[['brooklyn drill', 'melodic rap', 'nyc rap']]",[86],True,[4363730],True 2 Myself,1bCBZ8LedqwVYOLDLrRbbY,0.521,0.592,9,-9.801,1,0.0489,0.0,0.267,0.356,129.754,244573,4
2582,Mixed Emotions,375PG35fYzLTG6jkrJbegL,63,['Lil Tjay'],['6jGMq4yGs7aQzuGsMgVgZR'],"[['brooklyn drill', 'melodic rap', 'nyc rap']]",[86],True,[4363730],True 2 Myself,1bCBZ8LedqwVYOLDLrRbbY,0.644,0.502,10,-9.57,1,0.394,0.0,0.142,0.431,113.93,181747,5
2583,Decline (feat. Lil Baby),4jkalyYVL46RGyWphOzphd,61,"['Lil Tjay', 'Lil Baby']",['6jGMq4yGs7aQzuGsMgVgZR'],"[['brooklyn drill', 'melodic rap', 'nyc rap']]",[86],True,[4363730],True 2 Myself,1bCBZ8LedqwVYOLDLrRbbY,0.474,0.589,0,-7.292,0,0.445,0.0,0.139,0.51,113.202,225013,5
2584,Sex Sounds,5JtvedSVWW9McnoEAPJwQm,79,['Lil Tjay'],['6jGMq4yGs7aQzuGsMgVgZR'],"[['brooklyn drill', 'melodic rap', 'nyc rap']]",[86],True,[4363730],True 2 Myself,1bCBZ8LedqwVYOLDLrRbbY,0.857,0.427,8,-8.638,1,0.281,0.0,0.108,0.366,130.033,162453,4
2585,Leaked,0W64NfLrIsRTAFObko6uJx,74,['Lil Tjay'],['6jGMq4yGs7aQzuGsMgVgZR'],"[['brooklyn drill', 'melodic rap', 'nyc rap']]",[86],True,[4363730],True 2 Myself,1bCBZ8LedqwVYOLDLrRbbY,0.51,0.619,7,-7.918,1,0.801,0.0,0.0811,0.321,97.018,220240,4
2586,Laneswitch,4rBOlGhLgQXt2YGlxcwTWZ,63,['Lil Tjay'],['6jGMq4yGs7aQzuGsMgVgZR'],"[['brooklyn drill', 'melodic rap', 'nyc rap']]",[86],True,[4363730],True 2 Myself,1bCBZ8LedqwVYOLDLrRbbY,0.736,0.684,11,-7.779,0,0.138,0.0,0.262,0.346,128.002,150000,4
2587,Brothers,0h7tCzQmg4g506wqqufDDo,63,['Lil Tjay'],['6jGMq4yGs7aQzuGsMgVgZR'],"[['brooklyn drill', 'melodic rap', 'nyc rap']]",[86],True,[4363730],True 2 Myself,1bCBZ8LedqwVYOLDLrRbbY,0.528,0.42,2,-10.187,0,0.695,0.0,0.141,0.57,85.176,210080,5
2588,Goat,3J4A8aojSB2mBTuzczisHA,64,['Lil Tjay'],['6jGMq4yGs7aQzuGsMgVgZR'],"[['brooklyn drill', 'melodic rap', 'nyc rap']]",[86],True,[4363730],True 2 Myself,1bCBZ8LedqwVYOLDLrRbbY,0.835,0.681,5,-7.004,0,0.12,0.0,0.358,0.469,137.018,242453,4
2589,Top of My Game,6jZpJ2ICWIbQaocjFHXnMj,59,['Lil Tjay'],['6jGMq4yGs7aQzuGsMgVgZR'],"[['brooklyn drill', 'melodic rap', 'nyc rap']]",[86],True,[4363730],True 2 Myself,1bCBZ8LedqwVYOLDLrRbbY,0.53,0.405,8,-12.614,1,0.16,0.0,0.0534,0.577,84.604,147813,5
2590,No Escape,1M3tJP96RKySKjSDKrxBy7,61,['Lil Tjay'],['6jGMq4yGs7aQzuGsMgVgZR'],"[['brooklyn drill', 'melodic rap', 'nyc rap']]",[86],True,[4363730],True 2 Myself,1bCBZ8LedqwVYOLDLrRbbY,0.729,0.525,9,-9.807,0,0.303,0.0,0.111,0.29,93.681,224613,4
2591,Brothers (feat. Lil Durk) - Remix,2wUwC1gBJIC05JH87v2hgN,69,"['Lil Tjay', 'Lil Durk']",['6jGMq4yGs7aQzuGsMgVgZR'],"[['brooklyn drill', 'melodic rap', 'nyc rap']]",[86],True,[4363730],True 2 Myself,1bCBZ8LedqwVYOLDLrRbbY,0.688,0.489,2,-7.627,0,0.619,0.0,0.153,0.559,85.404,210120,5
2592,Leaked (feat. Lil Wayne) - Remix,7x9Am1UW3C5yCZLSysEWxX,57,"['Lil Tjay', 'Lil Wayne']",['6jGMq4yGs7aQzuGsMgVgZR'],"[['brooklyn drill', 'melodic rap', 'nyc rap']]",[86],True,[4363730],True 2 Myself,1bCBZ8LedqwVYOLDLrRbbY,0.516,0.611,7,-8.007,1,0.729,0.0,0.0836,0.3,97.082,200533,4
2593,Born To Die,3eRZZ4d2RJSqFKzP7tSdFE,51,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],"[['art pop', 'pop']]",[88],False,[14912715],Born To Die,4X8hAqIWpQyQks2yRhyqs4,0.18,0.636,4,-6.591,0,0.209,0.000133,0.217,0.39,75.632,286253,3
2594,Off To The Races,7grzMnF1FHponm2aJBWj8E,50,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],"[['art pop', 'pop']]",[88],False,[14912715],Born To Die,4X8hAqIWpQyQks2yRhyqs4,0.4,0.722,4,-5.566,0,0.061,0.00171,0.4,0.136,160.065,299920,4
2595,Blue Jeans,4jZWeEaLCnwYtLnVEN6BYV,50,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],"[['art pop', 'pop']]",[88],False,[14912715],Born To Die,4X8hAqIWpQyQks2yRhyqs4,0.559,0.835,3,-4.475,1,0.421,0.0,0.0811,0.504,117.885,209453,4
2596,Video Games,5by7gtiDrxe4n2qQQunL8S,52,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],"[['art pop', 'pop']]",[88],False,[14912715],Born To Die,4X8hAqIWpQyQks2yRhyqs4,0.39,0.255,6,-9.676,0,0.806,1.14e-06,0.0887,0.179,122.056,281947,4
2597,Diet Mountain Dew,20Dr6PsU4KweNgqDw7Vo0I,52,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],"[['art pop', 'pop']]",[88],False,[14912715],Born To Die,4X8hAqIWpQyQks2yRhyqs4,0.46,0.683,10,-5.97,0,0.282,0.0,0.425,0.592,175.743,222920,4
2598,National Anthem,00K2YLugNIEG4zCPoQVegm,50,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],"[['art pop', 'pop']]",[88],False,[14912715],Born To Die,4X8hAqIWpQyQks2yRhyqs4,0.535,0.902,0,-6.001,0,0.548,0.000163,0.109,0.415,84.929,230533,4
2599,Dark Paradise,0rbuGVyW18IpX0bhA3P4Oh,48,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],"[['art pop', 'pop']]",[88],False,[14912715],Born To Die,4X8hAqIWpQyQks2yRhyqs4,0.586,0.641,1,-8.342,0,0.12,0.0,0.168,0.402,120.015,243173,4
2600,Radio,45dAw6GXEsogcDF3NUgj3O,50,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],"[['art pop', 'pop']]",[88],True,[14912715],Born To Die,4X8hAqIWpQyQks2yRhyqs4,0.312,0.841,2,-5.244,1,0.217,2.38e-05,0.0876,0.185,75.112,214587,4
2601,Carmen,0LKYAQdeUDxqqL4O6qUzsD,46,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],"[['art pop', 'pop']]",[88],False,[14912715],Born To Die,4X8hAqIWpQyQks2yRhyqs4,0.487,0.426,1,-9.56,0,0.0879,0.000392,0.128,0.0376,100.056,248720,4
2602,Million Dollar Man,4Pge690iRvDMtMqXqThmPs,46,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],"[['art pop', 'pop']]",[88],False,[14912715],Born To Die,4X8hAqIWpQyQks2yRhyqs4,0.2,0.581,3,-6.004,0,0.481,0.0,0.0662,0.53,197.098,230120,3
2603,Summertime Sadness,4cKtn8Shw999egpwBmWQmp,49,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],"[['art pop', 'pop']]",[88],False,[14912715],Born To Die,4X8hAqIWpQyQks2yRhyqs4,0.565,0.647,1,-6.789,0,0.0456,0.0,0.121,0.216,111.931,264773,4
2604,This Is What Makes Us Girls,3ZYt97JWngJExm368cOrYc,45,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],"[['art pop', 'pop']]",[88],False,[14912715],Born To Die,4X8hAqIWpQyQks2yRhyqs4,0.531,0.829,2,-6.889,0,0.107,0.0175,0.197,0.417,137.965,238373,4
2605,Born To Die - Woodkid & The Shoes Remix,3lWdN5LJV67EwGuzJeNHsj,40,"['Lana Del Rey', 'Woodkid', 'The Shoes']",['00FQb4jTyendYWaN8pK0wa'],"[['art pop', 'pop']]",[88],False,[14912715],Born To Die,4X8hAqIWpQyQks2yRhyqs4,0.577,0.678,4,-8.847,0,0.113,0.264,0.308,0.206,92.988,241040,4
2606,Dark Fantasy,7yNK27ZTpHew0c55VvIJgm,72,['Kanye West'],['5K4W6rqBFWDnAN6FQUkS6x'],"[['chicago rap', 'rap']]",[95],True,[16004182],My Beautiful Dark Twisted Fantasy,20r762YmB5HeofjMCiPMLv,0.599,0.587,5,-5.919,1,0.274,0.0,0.167,0.373,87.998,280787,4
2607,Gorgeous,23SZWX2IaDnxmhFsSLvkG2,73,"['Kanye West', 'Kid Cudi', 'Raekwon']",['5K4W6rqBFWDnAN6FQUkS6x'],"[['chicago rap', 'rap']]",[95],True,[16004182],My Beautiful Dark Twisted Fantasy,20r762YmB5HeofjMCiPMLv,0.598,0.713,6,-3.625,0,0.0207,0.000175,0.431,0.118,91.964,357653,4
2608,POWER,2gZUPNdnz5Y45eiGxpHGSc,80,['Kanye West'],['5K4W6rqBFWDnAN6FQUkS6x'],"[['chicago rap', 'rap']]",[95],True,[16004182],My Beautiful Dark Twisted Fantasy,20r762YmB5HeofjMCiPMLv,0.542,0.914,0,-4.747,0,0.0161,0.0,0.744,0.576,153.993,292093,4
2609,All Of The Lights (Interlude),4D6TpthzUVNTjWQqfBW5Kb,63,['Kanye West'],['5K4W6rqBFWDnAN6FQUkS6x'],"[['chicago rap', 'rap']]",[95],True,[16004182],My Beautiful Dark Twisted Fantasy,20r762YmB5HeofjMCiPMLv,0.296,0.0792,10,-16.569,0,0.902,0.591,0.128,0.496,110.95,62253,3
2610,All Of The Lights,22L7bfCiAkJo5xGSQgmiIO,78,['Kanye West'],['5K4W6rqBFWDnAN6FQUkS6x'],"[['chicago rap', 'rap']]",[95],True,[16004182],My Beautiful Dark Twisted Fantasy,20r762YmB5HeofjMCiPMLv,0.531,0.803,1,-3.284,1,0.0796,1.71e-05,0.176,0.221,142.113,299613,4
2611,Monster,1ZHYJ2Wwgxes4m8Ba88PeK,74,"['Kanye West', 'JAY-Z', 'Rick Ross', 'Nicki Minaj', 'Bon Iver']",['5K4W6rqBFWDnAN6FQUkS6x'],"[['chicago rap', 'rap']]",[95],True,[16004182],My Beautiful Dark Twisted Fantasy,20r762YmB5HeofjMCiPMLv,0.628,0.692,2,-5.64,1,0.00244,0.0129,0.668,0.0963,124.887,378893,5
2612,So Appalled,6K07Ahf6V7CAQn0ikrOztl,64,"['Kanye West', 'JAY-Z', 'Pusha T', 'CyHi The Prynce', 'Swizz Beatz', 'RZA']",['5K4W6rqBFWDnAN6FQUkS6x'],"[['chicago rap', 'rap']]",[95],True,[16004182],My Beautiful Dark Twisted Fantasy,20r762YmB5HeofjMCiPMLv,0.64,0.754,1,-5.873,0,0.255,0.0,0.63,0.584,87.15,397667,4
2613,Devil In A New Dress,1UGD3lW3tDmgZfAVDh6w7r,78,"['Kanye West', 'Rick Ross']",['5K4W6rqBFWDnAN6FQUkS6x'],"[['chicago rap', 'rap']]",[95],True,[16004182],My Beautiful Dark Twisted Fantasy,20r762YmB5HeofjMCiPMLv,0.435,0.76,8,-4.935,0,0.0175,0.0,0.158,0.206,80.082,351947,4
2614,Runaway,3DK6m7It6Pw857FcQftMds,79,"['Kanye West', 'Pusha T']",['5K4W6rqBFWDnAN6FQUkS6x'],"[['chicago rap', 'rap']]",[95],True,[16004182],My Beautiful Dark Twisted Fantasy,20r762YmB5HeofjMCiPMLv,0.374,0.568,1,-3.825,0,0.219,0.00219,0.513,0.111,84.733,547733,4
2615,Hell Of A Life,3rCNmRonlHN1TXQLcG3dSk,65,['Kanye West'],['5K4W6rqBFWDnAN6FQUkS6x'],"[['chicago rap', 'rap']]",[95],True,[16004182],My Beautiful Dark Twisted Fantasy,20r762YmB5HeofjMCiPMLv,0.449,0.813,8,-5.478,1,0.00142,0.000172,0.106,0.452,177.962,327787,4
2616,Blame Game,4EndPA8b6FDWYp1RgsnLEB,64,"['Kanye West', 'John Legend']",['5K4W6rqBFWDnAN6FQUkS6x'],"[['chicago rap', 'rap']]",[95],True,[16004182],My Beautiful Dark Twisted Fantasy,20r762YmB5HeofjMCiPMLv,0.419,0.581,10,-5.964,0,0.306,6.3e-05,0.11,0.636,80.305,469867,1
2617,Lost In The World,2Im64pIz6m0EJKdUe6eZ8r,66,"['Kanye West', 'Bon Iver']",['5K4W6rqBFWDnAN6FQUkS6x'],"[['chicago rap', 'rap']]",[95],True,[16004182],My Beautiful Dark Twisted Fantasy,20r762YmB5HeofjMCiPMLv,0.608,0.746,5,-5.249,0,0.115,0.0087,0.427,0.277,117.072,256587,4
2618,Who Will Survive In America,4e5IPJxSGVWPsaxQzdRseN,57,['Kanye West'],['5K4W6rqBFWDnAN6FQUkS6x'],"[['chicago rap', 'rap']]",[95],True,[16004182],My Beautiful Dark Twisted Fantasy,20r762YmB5HeofjMCiPMLv,0.677,0.842,1,-6.111,1,0.228,0.000684,0.856,0.595,116.166,98200,4
2619,Hotel California - 2013 Remaster,40riOy7x9W7GXjyGp4pjAv,85,['Eagles'],['0ECwFtbIWEVNwjlrfc6xoL'],"[['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']]",[81],False,[7524559],Hotel California (2013 Remaster),2widuo17g5CEC66IbzveRu,0.579,0.508,2,-9.484,1,0.00574,0.000494,0.0575,0.609,147.125,391376,4
2620,New Kid in Town - 2013 Remaster,6Zyz8lsnMFpIrCTuvGurCB,68,['Eagles'],['0ECwFtbIWEVNwjlrfc6xoL'],"[['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']]",[81],False,[7524559],Hotel California (2013 Remaster),2widuo17g5CEC66IbzveRu,0.649,0.425,4,-9.811,1,0.378,0.0013,0.108,0.651,107.383,304926,4
2621,Life in the Fast Lane - 2013 Remaster,6gXrEUzibufX9xYPk3HD5p,73,['Eagles'],['0ECwFtbIWEVNwjlrfc6xoL'],"[['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']]",[81],False,[7524559],Hotel California (2013 Remaster),2widuo17g5CEC66IbzveRu,0.667,0.755,9,-7.246,1,0.0966,6.94e-05,0.0523,0.883,109.535,286220,4
2622,Wasted Time - 2013 Remaster,0Q5YtY85lz5n7rQkeMNpoe,55,['Eagles'],['0ECwFtbIWEVNwjlrfc6xoL'],"[['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']]",[81],False,[7524559],Hotel California (2013 Remaster),2widuo17g5CEC66IbzveRu,0.431,0.174,0,-11.373,1,0.418,9.74e-05,0.109,0.144,117.563,296172,4
2623,Wasted Time - 2013 Remaster,7soAdgnUJFcVYA4fiTjFwh,45,['Eagles'],['0ECwFtbIWEVNwjlrfc6xoL'],"[['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']]",[81],False,[7524559],Hotel California (2013 Remaster),2widuo17g5CEC66IbzveRu,0.195,0.245,0,-14.752,1,0.186,0.912,0.254,0.113,112.07,83427,4
2624,Victim of Love - 2013 Remaster,1tKha6Q0lYlW1qsWYbZB2N,56,['Eagles'],['0ECwFtbIWEVNwjlrfc6xoL'],"[['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']]",[81],False,[7524559],Hotel California (2013 Remaster),2widuo17g5CEC66IbzveRu,0.576,0.545,5,-7.213,1,0.0871,0.000502,0.267,0.649,84.24,250089,4
2625,Pretty Maids All in a Row - 2013 Remaster,1LWDDpoVNF6YAFt95ETAS2,48,['Eagles'],['0ECwFtbIWEVNwjlrfc6xoL'],"[['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']]",[81],False,[7524559],Hotel California (2013 Remaster),2widuo17g5CEC66IbzveRu,0.331,0.19,3,-13.482,1,0.186,0.0508,0.101,0.0947,195.365,239494,3
2626,Try and Love Again - 2013 Remaster,3ULgE72PnMaeV6lzA0G6Jv,51,['Eagles'],['0ECwFtbIWEVNwjlrfc6xoL'],"[['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']]",[81],False,[7524559],Hotel California (2013 Remaster),2widuo17g5CEC66IbzveRu,0.466,0.786,2,-6.81,1,0.13,0.14,0.817,0.716,154.341,311069,4
2627,The Last Resort - 2013 Remaster,0MrZG1nTNQVzeSJKi6gFVF,57,['Eagles'],['0ECwFtbIWEVNwjlrfc6xoL'],"[['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']]",[81],False,[7524559],Hotel California (2013 Remaster),2widuo17g5CEC66IbzveRu,0.549,0.28,7,-10.692,1,0.474,0.0612,0.16,0.299,125.83,444912,4
2628,Indigo,6ZOXF7nbzCpPVNlC0AG1rF,62,['Chris Brown'],['7bXgB6jMjp9ATFy66eO08Z'],"[['dance pop', 'pop', 'pop rap', 'r&b', 'rap']]",[91],True,[15109256],Indigo,1BfLzaTFI5qKsAAk0Ae6aV,0.596,0.754,3,-4.791,0,0.331,0.0,0.247,0.533,151.921,192627,4
2629,Back To Love,2HDqP1ao45k1t7mPe7lo4C,54,['Chris Brown'],['7bXgB6jMjp9ATFy66eO08Z'],"[['dance pop', 'pop', 'pop rap', 'r&b', 'rap']]",[91],True,[15109256],Indigo,1BfLzaTFI5qKsAAk0Ae6aV,0.73,0.922,5,-3.382,0,0.0936,0.0,0.165,0.511,122.926,220480,4
2630,Come Together (feat. H.E.R.),1IRU2kqvCmmySoB0ywJTmI,60,"['Chris Brown', 'H.E.R.']",['7bXgB6jMjp9ATFy66eO08Z'],"[['dance pop', 'pop', 'pop rap', 'r&b', 'rap']]",[91],False,[15109256],Indigo,1BfLzaTFI5qKsAAk0Ae6aV,0.505,0.597,3,-6.21,0,0.0725,0.0,0.0954,0.241,82.137,234147,4
2631,Temporary Lover (feat. Lil Jon),1fct779BBPO4lGUR5351eT,49,"['Chris Brown', 'Lil Jon']",['7bXgB6jMjp9ATFy66eO08Z'],"[['dance pop', 'pop', 'pop rap', 'r&b', 'rap']]",[91],True,[15109256],Indigo,1BfLzaTFI5qKsAAk0Ae6aV,0.652,0.66,7,-5.417,1,0.00586,0.0,0.623,0.574,105.053,197440,4
2632,Emerald / Burgundy (feat. Juvenile & Juicy J),3AV5GK7R0dZa0HTwDg8yDU,50,"['Chris Brown', 'JUVENILE', 'Juicy J']",['7bXgB6jMjp9ATFy66eO08Z'],"[['dance pop', 'pop', 'pop rap', 'r&b', 'rap']]",[91],True,[15109256],Indigo,1BfLzaTFI5qKsAAk0Ae6aV,0.443,0.743,1,-6.068,1,0.104,1.97e-05,0.106,0.413,86.98,399320,4
2633,Red,3WVA0zwkm1sPI61vXPLvtl,48,['Chris Brown'],['7bXgB6jMjp9ATFy66eO08Z'],"[['dance pop', 'pop', 'pop rap', 'r&b', 'rap']]",[91],True,[15109256],Indigo,1BfLzaTFI5qKsAAk0Ae6aV,0.344,0.802,5,-4.976,0,0.153,0.0,0.134,0.292,177.297,218080,4
2634,All I Want (feat. Tyga),0T3eQNCGwO5nOsBymYQSPX,48,"['Chris Brown', 'Tyga']",['7bXgB6jMjp9ATFy66eO08Z'],"[['dance pop', 'pop', 'pop rap', 'r&b', 'rap']]",[91],True,[15109256],Indigo,1BfLzaTFI5qKsAAk0Ae6aV,0.67,0.653,10,-4.031,1,0.026,0.0,0.412,0.146,82.031,213653,4
2635,Wobble Up (feat. Nicki Minaj & G-Eazy),14049SK9mH6Xcl4O4650xf,51,"['Chris Brown', 'Nicki Minaj', 'G-Eazy']",['7bXgB6jMjp9ATFy66eO08Z'],"[['dance pop', 'pop', 'pop rap', 'r&b', 'rap']]",[91],True,[15109256],Indigo,1BfLzaTFI5qKsAAk0Ae6aV,0.716,0.829,4,-4.311,1,0.14,0.0,0.137,0.704,190.038,221053,4
2636,Need A Stack (feat. Lil Wayne & Joyner Lucas),0bM3UGp7nctTP3cowdiDU8,51,"['Chris Brown', 'Lil Wayne', 'Joyner Lucas']",['7bXgB6jMjp9ATFy66eO08Z'],"[['dance pop', 'pop', 'pop rap', 'r&b', 'rap']]",[91],True,[15109256],Indigo,1BfLzaTFI5qKsAAk0Ae6aV,0.856,0.842,10,-4.727,0,0.3,0.0,0.352,0.737,100.01,328800,4
2637,Heat (feat. Gunna),1GIYmwtBbPSHrqcSaukZck,68,"['Chris Brown', 'Gunna']",['7bXgB6jMjp9ATFy66eO08Z'],"[['dance pop', 'pop', 'pop rap', 'r&b', 'rap']]",[91],True,[15109256],Indigo,1BfLzaTFI5qKsAAk0Ae6aV,0.619,0.613,0,-5.83,1,0.0614,0.0,0.117,0.483,82.419,232733,4
2638,No Guidance (feat. Drake),6XHVuErjQ4XNm6nDPVCxVX,82,"['Chris Brown', 'Drake']",['7bXgB6jMjp9ATFy66eO08Z'],"[['dance pop', 'pop', 'pop rap', 'r&b', 'rap']]",[91],True,[15109256],Indigo,1BfLzaTFI5qKsAAk0Ae6aV,0.696,0.454,1,-6.756,0,0.123,0.0,0.155,0.136,92.928,260640,4
2639,Girl Of My Dreams,5I9JpRapHDULuFxOqkjP5m,55,['Chris Brown'],['7bXgB6jMjp9ATFy66eO08Z'],"[['dance pop', 'pop', 'pop rap', 'r&b', 'rap']]",[91],False,[15109256],Indigo,1BfLzaTFI5qKsAAk0Ae6aV,0.357,0.472,10,-6.154,1,0.0381,0.0,0.111,0.162,120.094,202000,4
2640,Natural Disaster / Aura,7F78gesanniweSdBiddYx1,48,['Chris Brown'],['7bXgB6jMjp9ATFy66eO08Z'],"[['dance pop', 'pop', 'pop rap', 'r&b', 'rap']]",[91],True,[15109256],Indigo,1BfLzaTFI5qKsAAk0Ae6aV,0.446,0.635,11,-5.942,0,0.143,1.14e-05,0.211,0.162,92.944,303120,4
2641,Don't Check On Me (feat. Justin Bieber & Ink),7ILEWkpfdK6AjH2D7jppWk,66,"['Chris Brown', 'Justin Bieber', 'Ink']",['7bXgB6jMjp9ATFy66eO08Z'],"[['dance pop', 'pop', 'pop rap', 'r&b', 'rap']]",[91],False,[15109256],Indigo,1BfLzaTFI5qKsAAk0Ae6aV,0.661,0.395,7,-5.242,1,0.873,0.0,0.112,0.679,82.028,204880,4
2642,Sorry Enough,2KmCMQ2EuJs4d2QK9f5yRL,50,['Chris Brown'],['7bXgB6jMjp9ATFy66eO08Z'],"[['dance pop', 'pop', 'pop rap', 'r&b', 'rap']]",[91],True,[15109256],Indigo,1BfLzaTFI5qKsAAk0Ae6aV,0.494,0.798,5,-4.33,0,0.0183,0.0,0.118,0.401,191.594,265347,4
2643,Juice,0odBWJHRZntCidsR3D6q5Y,49,['Chris Brown'],['7bXgB6jMjp9ATFy66eO08Z'],"[['dance pop', 'pop', 'pop rap', 'r&b', 'rap']]",[91],True,[15109256],Indigo,1BfLzaTFI5qKsAAk0Ae6aV,0.577,0.696,2,-4.826,0,0.0344,0.0,0.11,0.353,109.9,205080,4
2644,You Like That,7jQhfMtUnIQFPa4qVkAqmu,54,['Chris Brown'],['7bXgB6jMjp9ATFy66eO08Z'],"[['dance pop', 'pop', 'pop rap', 'r&b', 'rap']]",[91],False,[15109256],Indigo,1BfLzaTFI5qKsAAk0Ae6aV,0.478,0.629,5,-4.052,1,0.0393,0.0,0.136,0.305,99.225,184800,4
2645,Troubled Waters,0pdMEFOozTH8ZlfQz6c5m3,47,['Chris Brown'],['7bXgB6jMjp9ATFy66eO08Z'],"[['dance pop', 'pop', 'pop rap', 'r&b', 'rap']]",[91],False,[15109256],Indigo,1BfLzaTFI5qKsAAk0Ae6aV,0.679,0.533,6,-5.459,1,0.0213,0.0,0.112,0.502,91.955,193053,4
