track_name,track_id,track_popularity,track_artists,track_artists_ids,track_artists_genres,track_artists_popularity,track_explicit,track_artists_followers,album_name,album_id,danceability,energy,key,speechiness,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Way 2 Sexy (with Future & Young Thug),0k1WUmIRnG3xU6fvvDVfRG,88,"['Drake', 'Future', 'Young Thug']",['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[60310746],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.803,0.597,11,0.141,-6.035,0,0.000619,4.5e-06,0.323,0.331,136.008,257605,4
TSU,4s7QLoImIwmPi9L6dq1nVW,77,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[60310746],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.568,0.56,9,0.42,-9.059,1,0.228,3.05e-06,0.39,0.246,130.019,308756,4
N 2 Deep,34D6FJysnQioVingDKufuf,75,"['Drake', 'Future']",['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[60310746],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.507,0.429,2,0.326,-7.726,1,0.0518,0.0,0.109,0.0744,91.0,273578,3
Pipe Down,11pEKMLmavDu8fxOB5QjbQ,74,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[60310746],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.518,0.69,9,0.107,-6.15,1,0.128,0.0,0.176,0.59,77.837,205721,4
Yebba’s Heartbreak,1PDP7mLiAMwhfmgIwzhOm2,71,"['Drake', 'Yebba']",['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[60310746],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.476,0.161,8,0.0407,-11.665,0,0.967,0.0381,0.109,0.0908,119.614,133763,4
No Friends In The Industry,2tUL6dZf1mywCj5WvCPZw6,80,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[60310746],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.84,0.744,1,0.113,-4.751,1,0.0181,0.0,0.629,0.171,83.737,204347,4
Knife Talk (with 21 Savage ft. Project Pat),2BcMwX1MPV6ZHP4tUT9uq6,89,"['Drake', '21 Savage', 'Project Pat']",['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[60310746],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.849,0.424,5,0.324,-9.579,0,0.0635,0.0,0.0834,0.153,145.887,242966,4
7am On Bridle Path,42m3eP1JJhtzffal9B136J,72,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[60310746],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.724,0.531,5,0.298,-4.108,0,0.225,0.0,0.11,0.141,89.901,239635,4
Race My Mind,2Q3jFbyE61mCjS3SkW4toJ,73,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[60310746],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.488,0.635,10,0.26,-7.19,1,0.179,8.16e-06,0.156,0.783,174.072,269884,4
Fountains (with Tems),08XWh5c0BMyD1nKVxxl91z,75,"['Drake', 'Tems']",['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[60310746],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.843,0.485,10,0.195,-8.735,0,0.181,0.0675,0.107,0.689,100.053,192418,4
Get Along Better,5ScbulRnixQ2XAdvrPMFjz,72,"['Drake', 'Ty Dolla $ign']",['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[60310746],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.32,0.466,8,0.0374,-6.77,1,0.00645,0.0,0.133,0.338,177.693,229304,3
You Only Live Twice (with Lil Wayne & Rick Ross),50ceCGZ3oD3U5caQV5bP6f,73,"['Drake', 'Lil Wayne', 'Rick Ross']",['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[60310746],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.519,0.851,7,0.29,-6.001,1,0.118,0.0,0.178,0.711,123.823,213104,5
IMY2 (with Kid Cudi),7F9cT6hIRhnFCYP6GKS0tf,76,"['Drake', 'Kid Cudi']",['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[60310746],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.59,0.493,7,0.0367,-8.704,0,0.402,0.00504,0.129,0.0498,150.026,252379,4
F*****g Fans,3RkNXZvOSMMElmmXztDc94,70,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[60310746],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.783,0.416,4,0.135,-9.84,0,0.213,0.0,0.103,0.165,87.073,245131,4
The Remorse,1cCXT1cErAY6tmIqHbodrt,68,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[60310746],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.473,0.53,0,0.249,-8.506,1,0.812,6.92e-06,0.227,0.637,74.732,351220,3
BOOTY CALL (skit),3dA3nm9kktoX9prPW35w21,43,['The Kid LAROI'],['2tIP7SsRs7vjIcLrU85W8J'],['australian hip hop'],[90],True,[3216556],F*CK LOVE,6RuwGwQcAureaOraKJNFQG,0.785,0.398,2,0.841,-11.494,1,0.978,0.0,0.413,0.575,56.284,56808,3
MAYBE,4YfNO7sdbAKlkGpIFDDPXU,66,['The Kid LAROI'],['2tIP7SsRs7vjIcLrU85W8J'],['australian hip hop'],[90],True,[3216556],F*CK LOVE,6RuwGwQcAureaOraKJNFQG,0.606,0.532,4,0.0777,-4.833,0,0.00554,0.0,0.292,0.156,89.079,174182,4
WRONG (feat. Lil Mosey),1EWkw4Fa6IlnsAihLUlFFM,71,"['The Kid LAROI', 'Lil Mosey']",['2tIP7SsRs7vjIcLrU85W8J'],['australian hip hop'],[90],True,[3216556],F*CK LOVE,6RuwGwQcAureaOraKJNFQG,0.389,0.768,1,0.256,-4.765,1,0.038,0.0,0.119,0.334,90.146,183567,4
I WISH,6FSHigAWfTd5Zx3jYfehbO,58,['The Kid LAROI'],['2tIP7SsRs7vjIcLrU85W8J'],['australian hip hop'],[90],False,[3216556],F*CK LOVE,6RuwGwQcAureaOraKJNFQG,0.788,0.656,8,0.047,-6.974,0,0.0375,0.0,0.127,0.549,138.981,125571,4
NOT FAIR (feat. Corbin),2HrMDMckfCyM4OcZxXuiRn,65,"['The Kid LAROI', 'Corbin']",['2tIP7SsRs7vjIcLrU85W8J'],['australian hip hop'],[90],True,[3216556],F*CK LOVE,6RuwGwQcAureaOraKJNFQG,0.412,0.657,6,0.124,-5.535,0,0.468,0.0,0.318,0.625,76.342,166688,4
BATHROOM (skit),5nJAbkLqdC83h1Hemmdtsf,6,['The Kid LAROI'],['2tIP7SsRs7vjIcLrU85W8J'],['australian hip hop'],[90],True,[3216556],F*CK LOVE,6RuwGwQcAureaOraKJNFQG,0.8,0.741,3,0.911,-9.05,0,0.942,0.0,0.774,0.581,116.899,24940,5
GO (feat. Juice WRLD),2rPHUAeUPbNgTmK18FPTiZ,78,"['The Kid LAROI', 'Juice WRLD']",['2tIP7SsRs7vjIcLrU85W8J'],['australian hip hop'],[90],True,[3216556],F*CK LOVE,6RuwGwQcAureaOraKJNFQG,0.487,0.74,6,0.0944,-4.973,1,0.157,0.0,0.612,0.522,73.779,181688,4
TELL ME WHY,3jlxX3VXPiY3lvBBbppQD3,71,['The Kid LAROI'],['2tIP7SsRs7vjIcLrU85W8J'],['australian hip hop'],[90],True,[3216556],F*CK LOVE,6RuwGwQcAureaOraKJNFQG,0.6,0.723,6,0.158,-4.928,0,0.109,0.0,0.167,0.463,149.881,195268,4
SAME THING,0jtsTHyFUH1p5sBC1J77NV,57,['The Kid LAROI'],['2tIP7SsRs7vjIcLrU85W8J'],['australian hip hop'],[90],False,[3216556],F*CK LOVE,6RuwGwQcAureaOraKJNFQG,0.662,0.659,6,0.155,-4.642,1,0.0225,0.0,0.107,0.363,135.95,124590,5
NEW GUY (skit),5lJB7lecnEcVZnS8NiQ3ci,4,['The Kid LAROI'],['2tIP7SsRs7vjIcLrU85W8J'],['australian hip hop'],[90],True,[3216556],F*CK LOVE,6RuwGwQcAureaOraKJNFQG,0.766,0.383,3,0.952,-12.35,1,0.976,7.55e-06,0.575,0.0604,85.494,21938,4
ERASE U,3IyqvaNhDG8xBXHDkaJKMV,60,['The Kid LAROI'],['2tIP7SsRs7vjIcLrU85W8J'],['australian hip hop'],[90],True,[3216556],F*CK LOVE,6RuwGwQcAureaOraKJNFQG,0.75,0.641,7,0.0353,-5.134,0,0.0458,0.0,0.193,0.743,144.988,109094,4
RUNNING,1onmFJfN0YdkQ5Rrb3tLXN,57,['The Kid LAROI'],['2tIP7SsRs7vjIcLrU85W8J'],['australian hip hop'],[90],True,[3216556],F*CK LOVE,6RuwGwQcAureaOraKJNFQG,0.438,0.585,8,0.0908,-5.425,0,0.377,0.0,0.13,0.313,100.834,135242,4
WISH YOU WELL (skit),6iHYvsvoNv8SIW7QS6IFL2,44,['The Kid LAROI'],['2tIP7SsRs7vjIcLrU85W8J'],['australian hip hop'],[90],True,[3216556],F*CK LOVE,6RuwGwQcAureaOraKJNFQG,0.619,0.256,7,0.538,-12.522,1,0.955,0.0,0.596,0.656,170.572,35300,3
NEED YOU MOST (So Sick),2DsdZx34mT4jVtnPk1eoFM,68,['The Kid LAROI'],['2tIP7SsRs7vjIcLrU85W8J'],['australian hip hop'],[90],True,[3216556],F*CK LOVE,6RuwGwQcAureaOraKJNFQG,0.63,0.707,5,0.0508,-3.632,1,0.0681,0.0,0.284,0.285,86.849,135227,4
SELFISH,57tln4G33fhp8mrFbeM3IJ,67,['The Kid LAROI'],['2tIP7SsRs7vjIcLrU85W8J'],['australian hip hop'],[90],True,[3216556],F*CK LOVE,6RuwGwQcAureaOraKJNFQG,0.373,0.539,1,0.086,-4.865,1,0.166,0.0,0.139,0.075,77.006,196202,1
Beer Never Broke My Heart,7aEtlGHoiPAfRB084NiDmx,77,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"['contemporary country', 'country']",[83],False,[6057090],What You See Is What You Get,0S9D5NIDp2YXhYwlvuJzqx,0.538,0.863,1,0.0481,-4.483,1,0.0139,0.0,0.0874,0.637,77.001,186733,4
Refrigerator Door,3bfuN2UbSYYqCLG3cdweGf,65,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"['contemporary country', 'country']",[83],False,[6057090],What You See Is What You Get,0S9D5NIDp2YXhYwlvuJzqx,0.459,0.864,1,0.059,-4.397,1,0.011,3.36e-06,0.314,0.623,74.867,204240,4
Even Though I'm Leaving,5Fhe63YOMZsGdB3CgCDuBi,71,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"['contemporary country', 'country']",[83],False,[6057090],What You See Is What You Get,0S9D5NIDp2YXhYwlvuJzqx,0.554,0.755,2,0.0319,-6.04,1,0.225,0.0,0.301,0.624,77.962,225253,4
Lovin' On You,0nYvjcSlCgjcwogQAwIwNp,70,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"['contemporary country', 'country']",[83],False,[6057090],What You See Is What You Get,0S9D5NIDp2YXhYwlvuJzqx,0.572,0.949,4,0.06,-4.865,1,0.00165,0.000195,0.163,0.53,118.974,194867,4
Moon Over Mexico,2h4fQzNmlhTrqJmwpGus0N,63,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"['contemporary country', 'country']",[83],False,[6057090],What You See Is What You Get,0S9D5NIDp2YXhYwlvuJzqx,0.493,0.772,7,0.0452,-5.875,1,0.456,3.2e-06,0.107,0.472,140.996,204640,4
"1, 2 Many",226le7T3p82reYWzsi9Hsz,71,"['Luke Combs', 'Brooks & Dunn']",['718COspgdWOnwOFpJHRZHS'],"['contemporary country', 'country']",[83],False,[6057090],What You See Is What You Get,0S9D5NIDp2YXhYwlvuJzqx,0.54,0.821,6,0.0873,-3.789,1,0.0397,0.0,0.423,0.685,148.798,180907,4
Blue Collar Boys,0wovagMoJqtU8LUvDQnewu,65,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"['contemporary country', 'country']",[83],False,[6057090],What You See Is What You Get,0S9D5NIDp2YXhYwlvuJzqx,0.531,0.813,5,0.0327,-5.517,1,0.00807,0.0,0.359,0.79,154.134,219920,4
New Every Day,429Ok92eZTbjnH8e2ytGh8,60,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"['contemporary country', 'country']",[83],False,[6057090],What You See Is What You Get,0S9D5NIDp2YXhYwlvuJzqx,0.466,0.7,4,0.0431,-5.577,1,0.302,0.0,0.0798,0.563,77.087,199293,4
Reasons,0zK0C1rgdcZTVHtUCh2FPW,61,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"['contemporary country', 'country']",[83],False,[6057090],What You See Is What You Get,0S9D5NIDp2YXhYwlvuJzqx,0.446,0.851,6,0.0416,-4.74,1,0.056,1.91e-05,0.264,0.666,84.928,224293,4
Every Little Bit Helps,4403SJ69vRequRi3bV57e4,60,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"['contemporary country', 'country']",[83],False,[6057090],What You See Is What You Get,0S9D5NIDp2YXhYwlvuJzqx,0.552,0.876,8,0.0437,-4.268,1,0.0121,0.0,0.152,0.734,121.979,247827,4
Dear Today,4hRIRj7aJYKo14MxOb8ILh,61,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"['contemporary country', 'country']",[83],False,[6057090],What You See Is What You Get,0S9D5NIDp2YXhYwlvuJzqx,0.492,0.21,1,0.0359,-10.658,1,0.606,1.35e-06,0.109,0.368,153.017,219733,4
What You See Is What You Get,273TiTHLlHSRe5zrzs7wvD,64,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"['contemporary country', 'country']",[83],False,[6057090],What You See Is What You Get,0S9D5NIDp2YXhYwlvuJzqx,0.593,0.805,5,0.0347,-4.892,1,0.0645,0.0,0.226,0.848,103.949,171920,4
Does To Me (feat. Eric Church),0nGXi46VcQQ56ZJR428MKS,69,"['Luke Combs', 'Eric Church']",['718COspgdWOnwOFpJHRZHS'],"['contemporary country', 'country']",[83],False,[6057090],What You See Is What You Get,0S9D5NIDp2YXhYwlvuJzqx,0.616,0.849,0,0.0373,-4.897,1,0.311,0.0,0.311,0.638,113.065,223320,4
Angels Workin' Overtime,3owCCrMPs3IoEAkm0xo4K2,58,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"['contemporary country', 'country']",[83],False,[6057090],What You See Is What You Get,0S9D5NIDp2YXhYwlvuJzqx,0.639,0.972,4,0.073,-3.993,0,0.188,3.6e-05,0.254,0.725,129.999,253787,4
All Over Again,1qUIg2DIRjuSFLBzwZ4QyE,62,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"['contemporary country', 'country']",[83],False,[6057090],What You See Is What You Get,0S9D5NIDp2YXhYwlvuJzqx,0.499,0.85,7,0.0808,-5.372,1,0.00563,0.0,0.226,0.563,156.964,208880,4
Nothing Like You,38gbVnKWI8xEd7AnqS9aiZ,65,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"['contemporary country', 'country']",[83],False,[6057090],What You See Is What You Get,0S9D5NIDp2YXhYwlvuJzqx,0.62,0.443,5,0.028,-7.984,1,0.355,0.0,0.108,0.339,141.984,196320,4
Better Together,6gdLyYNuhWBzqwlOFSsXC7,77,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"['contemporary country', 'country']",[83],False,[6057090],What You See Is What You Get,0S9D5NIDp2YXhYwlvuJzqx,0.552,0.225,0,0.0477,-11.501,1,0.827,0.0,0.111,0.67,138.002,219573,4
Six Feet Apart,5v6gozUHFv9OoNdFYz6p8V,58,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"['contemporary country', 'country']",[83],False,[6057090],What You See Is What You Get,0S9D5NIDp2YXhYwlvuJzqx,0.565,0.598,6,0.0276,-5.894,1,0.335,0.0,0.124,0.449,155.814,199068,4
shut up,0egpmBxmeALIzcq2C1BOb7,58,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"['dance pop', 'pop']",[94],False,[74818140],Positions,3BSzygCIET0gzTTIs7iB3y,0.54,0.434,0,0.0308,-5.229,1,0.765,0.0,0.083,0.62,127.738,157710,4
34+35,71IEKZtnuNR9W0Sl2CsvZU,59,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"['dance pop', 'pop']",[94],False,[74818140],Positions,3BSzygCIET0gzTTIs7iB3y,0.822,0.577,5,0.0693,-6.449,1,0.264,0.0,0.265,0.496,110.005,173711,4
motive (with Doja Cat),3Hgk2MiY3hIIp6Hmf1fxeW,57,"['Ariana Grande', 'Doja Cat']",['66CXWjxzNUsdJxJ2JdwvnR'],"['dance pop', 'pop']",[94],False,[74818140],Positions,3BSzygCIET0gzTTIs7iB3y,0.793,0.751,10,0.0795,-5.67,0,0.0752,0.0,0.173,0.646,116.966,167990,4
just like magic,7miR3W96BChuGCX8NZtz3a,61,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"['dance pop', 'pop']",[94],False,[74818140],Positions,3BSzygCIET0gzTTIs7iB3y,0.69,0.605,8,0.206,-5.108,1,0.114,0.0,0.122,0.437,128.03,149900,4
off the table (with The Weeknd),0K2UmT0JOcEaLssWda2703,60,"['Ariana Grande', 'The Weeknd']",['66CXWjxzNUsdJxJ2JdwvnR'],"['dance pop', 'pop']",[94],False,[74818140],Positions,3BSzygCIET0gzTTIs7iB3y,0.555,0.523,0,0.0666,-7.289,1,0.513,0.0,0.402,0.389,100.57,239949,4
six thirty,0ooey28NPvpBWZKwOob963,57,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"['dance pop', 'pop']",[94],False,[74818140],Positions,3BSzygCIET0gzTTIs7iB3y,0.744,0.516,0,0.0481,-7.179,1,0.615,0.0,0.147,0.416,120.057,183874,4
safety net (feat. Ty Dolla $ign),6IHDsLAPM17ZS5uIe3P3He,59,"['Ariana Grande', 'Ty Dolla $ign']",['66CXWjxzNUsdJxJ2JdwvnR'],"['dance pop', 'pop']",[94],False,[74818140],Positions,3BSzygCIET0gzTTIs7iB3y,0.552,0.596,1,0.0405,-5.743,0,0.0683,0.0,0.0976,0.094,161.881,208457,4
my hair,6STFK268EWdTPZeRNlAs1n,57,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"['dance pop', 'pop']",[94],False,[74818140],Positions,3BSzygCIET0gzTTIs7iB3y,0.686,0.529,0,0.0377,-6.841,1,0.0812,1.1e-05,0.144,0.345,91.991,158436,4
nasty,7wA4ZnoGI9E6ZcyTPXq9HP,59,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"['dance pop', 'pop']",[94],False,[74818140],Positions,3BSzygCIET0gzTTIs7iB3y,0.77,0.512,6,0.121,-6.575,0,0.0922,2.31e-05,0.198,0.53,127.883,200733,4
west side,5ctjuy2gyXUxr6DxUa2O1B,56,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"['dance pop', 'pop']",[94],False,[74818140],Positions,3BSzygCIET0gzTTIs7iB3y,0.696,0.46,11,0.186,-8.609,0,0.193,0.0,0.0796,0.588,87.863,132279,4
love language,7GQzqBLZyjL69pAIKLx7ap,56,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"['dance pop', 'pop']",[94],False,[74818140],Positions,3BSzygCIET0gzTTIs7iB3y,0.694,0.566,10,0.238,-5.026,0,0.0626,0.0,0.0748,0.562,110.06,179861,4
positions,1eNoiSrvdNWZfCOrP37jSf,62,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"['dance pop', 'pop']",[94],False,[74818140],Positions,3BSzygCIET0gzTTIs7iB3y,0.735,0.805,5,0.0888,-4.821,1,0.468,0.0,0.094,0.617,144.02,172325,4
obvious,3yXToXVFzYJklkDWpzeRXb,58,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"['dance pop', 'pop']",[94],False,[74818140],Positions,3BSzygCIET0gzTTIs7iB3y,0.702,0.623,0,0.0582,-5.369,1,0.0889,0.0,0.149,0.272,79.953,146959,4
pov,1bj8x3ERN9gSc2NfJIpc76,67,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"['dance pop', 'pop']",[94],False,[74818140],Positions,3BSzygCIET0gzTTIs7iB3y,0.474,0.533,0,0.0559,-5.648,0,0.36,0.0,0.101,0.165,131.762,201882,4
Future Nostalgia,6zrJLhslleCHby0wbUnvVy,62,['Dua Lipa'],['6M2wZ9GZgrQXHCFfjv46we'],"['dance pop', 'pop', 'uk pop']",[93],False,[31524260],Future Nostalgia,7fJJK56U9fHixgO0HQkhtI,0.875,0.813,7,0.0579,-4.502,1,0.00618,0.0,0.321,0.859,114.993,184882,4
Don't Start Now,3PfIrDoz19wz7qK7tYeu62,84,['Dua Lipa'],['6M2wZ9GZgrQXHCFfjv46we'],"['dance pop', 'pop', 'uk pop']",[93],False,[31524260],Future Nostalgia,7fJJK56U9fHixgO0HQkhtI,0.793,0.793,11,0.083,-4.521,0,0.0123,0.0,0.0951,0.679,123.95,183290,4
Cool,2nMOodYNHBAQ3Kc1QNimZU,64,['Dua Lipa'],['6M2wZ9GZgrQXHCFfjv46we'],"['dance pop', 'pop', 'uk pop']",[93],False,[31524260],Future Nostalgia,7fJJK56U9fHixgO0HQkhtI,0.469,0.785,5,0.0664,-4.015,0,0.133,1.55e-06,0.0931,0.79,89.719,209583,4
Physical,3AzjcOeAmA57TIOr9zF1ZW,78,['Dua Lipa'],['6M2wZ9GZgrQXHCFfjv46we'],"['dance pop', 'pop', 'uk pop']",[93],False,[31524260],Future Nostalgia,7fJJK56U9fHixgO0HQkhtI,0.647,0.844,0,0.0457,-3.756,1,0.0137,0.000658,0.102,0.746,146.967,193829,4
Levitating,39LLxExYz6ewLAcYrzQQyP,86,['Dua Lipa'],['6M2wZ9GZgrQXHCFfjv46we'],"['dance pop', 'pop', 'uk pop']",[93],False,[31524260],Future Nostalgia,7fJJK56U9fHixgO0HQkhtI,0.695,0.884,6,0.0753,-2.278,0,0.0561,0.0,0.213,0.914,103.014,203808,4
Pretty Please,6DXZiYUbrYgrVIhfX3U9Z2,69,['Dua Lipa'],['6M2wZ9GZgrQXHCFfjv46we'],"['dance pop', 'pop', 'uk pop']",[93],False,[31524260],Future Nostalgia,7fJJK56U9fHixgO0HQkhtI,0.906,0.474,1,0.194,-6.124,1,0.0311,5.5e-06,0.286,0.656,106.976,194607,4
Hallucinate,1nYeVF5vIBxMxfPoL0SIWg,73,['Dua Lipa'],['6M2wZ9GZgrQXHCFfjv46we'],"['dance pop', 'pop', 'uk pop']",[93],False,[31524260],Future Nostalgia,7fJJK56U9fHixgO0HQkhtI,0.627,0.69,10,0.139,-5.396,0,0.033,0.0,0.0742,0.627,122.053,208505,4
Love Again,4rPkN1FMzQyFNP9cLUGIIB,79,['Dua Lipa'],['6M2wZ9GZgrQXHCFfjv46we'],"['dance pop', 'pop', 'uk pop']",[93],False,[31524260],Future Nostalgia,7fJJK56U9fHixgO0HQkhtI,0.659,0.667,11,0.0339,-4.668,0,0.00173,2.85e-05,0.1,0.468,115.982,258004,4
Break My Heart,017PF4Q3l4DBUiWoXk4OWT,81,['Dua Lipa'],['6M2wZ9GZgrQXHCFfjv46we'],"['dance pop', 'pop', 'uk pop']",[93],False,[31524260],Future Nostalgia,7fJJK56U9fHixgO0HQkhtI,0.73,0.729,4,0.0884,-3.434,0,0.167,1.39e-06,0.349,0.467,113.011,221820,4
Good In Bed,6uAFJ75WDAoAPyCWJAtvks,62,['Dua Lipa'],['6M2wZ9GZgrQXHCFfjv46we'],"['dance pop', 'pop', 'uk pop']",[93],True,[31524260],Future Nostalgia,7fJJK56U9fHixgO0HQkhtI,0.68,0.701,5,0.0917,-5.001,1,0.138,0.000191,0.168,0.649,94.06,218754,4
Boys Will Be Boys,0vQcyuMEfRBd21ojZ62N2L,64,['Dua Lipa'],['6M2wZ9GZgrQXHCFfjv46we'],"['dance pop', 'pop', 'uk pop']",[93],False,[31524260],Future Nostalgia,7fJJK56U9fHixgO0HQkhtI,0.768,0.486,3,0.0353,-5.954,1,0.408,0.0,0.098,0.519,125.021,166266,4
Get Ugly,20Yz5dzjdTCVjXte9KrJbi,56,['Lil Baby'],['5f7VJjfbwm532GiveGC0ZK'],"['atl hip hop', 'atl trap', 'rap', 'trap']",[92],True,[9328587],My Turn,1ynyQdPQiXdYJNQEDL1S3d,0.681,0.414,1,0.223,-6.944,0,0.177,0.0,0.178,0.0734,148.03,155832,4
Heatin Up (feat. Gunna),7KSSdFCBHCfq4KPzz78ghk,69,"['Lil Baby', 'Gunna']",['5f7VJjfbwm532GiveGC0ZK'],"['atl hip hop', 'atl trap', 'rap', 'trap']",[92],True,[9328587],My Turn,1ynyQdPQiXdYJNQEDL1S3d,0.788,0.436,1,0.364,-9.435,1,0.0611,0.0,0.0979,0.341,129.847,177314,4
How,2b7rt5gCEy2p2zTp656s4U,57,['Lil Baby'],['5f7VJjfbwm532GiveGC0ZK'],"['atl hip hop', 'atl trap', 'rap', 'trap']",[92],True,[9328587],My Turn,1ynyQdPQiXdYJNQEDL1S3d,0.582,0.488,2,0.455,-8.208,1,0.00168,0.0,0.0941,0.309,80.322,182000,4
Grace (feat. 42 Dugg),01JMnRUs2YOK6DDpdQASGY,70,"['Lil Baby', '42 Dugg']",['5f7VJjfbwm532GiveGC0ZK'],"['atl hip hop', 'atl trap', 'rap', 'trap']",[92],True,[9328587],My Turn,1ynyQdPQiXdYJNQEDL1S3d,0.817,0.513,10,0.394,-6.263,0,0.38,0.0,0.109,0.177,123.029,203438,4
Woah,02RCbjb9czvQKNGBmEmWob,68,['Lil Baby'],['5f7VJjfbwm532GiveGC0ZK'],"['atl hip hop', 'atl trap', 'rap', 'trap']",[92],True,[9328587],My Turn,1ynyQdPQiXdYJNQEDL1S3d,0.883,0.599,11,0.248,-5.551,1,0.0177,0.0,0.179,0.413,142.976,183011,4
Live Off My Closet (feat. Future),6AyWdCtEn1DdxjnxPeojR2,61,"['Lil Baby', 'Future']",['5f7VJjfbwm532GiveGC0ZK'],"['atl hip hop', 'atl trap', 'rap', 'trap']",[92],True,[9328587],My Turn,1ynyQdPQiXdYJNQEDL1S3d,0.807,0.678,6,0.177,-3.244,0,0.0345,0.0,0.0986,0.21,147.004,173061,4
