"Track","Popularity","Artists","Genre","Artist_Pop","Explicit","Artists_Followers","Album","danceability","energy","key","loudness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","Genre2","Misc","Rock","Pop","Hip-hop","Edm","Reggaeton","Indie","Christian","Country","Soul","Metal","Jazz","Folk","Latin","Funk","Easy_listening","R&B","Reggae","Show_tunes","Main_ArtistPop","Main_ArtistFollowers","Followers_combined"
"Pop Out (feat. Lil Tjay)",82,"['Polo G', 'Lil Tjay']","['chicago rap']","[92]",TRUE,"[6276458]","Die A Legend",0.772,0.639,1,-7.119,0.15,0,0.0698,0.261,168.112,166560,4,"['Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,6276458,6276458
"Battle Cry",64,"['Polo G']","['chicago rap']","[92]",TRUE,"[6276458]","Die A Legend",0.754,0.597,7,-7.809,0.212,0,0.0866,0.347,150.089,192080,4,"['Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,6276458,6276458
"BST",62,"['Polo G']","['chicago rap']","[92]",TRUE,"[6276458]","Die A Legend",0.876,0.603,5,-9.148,0.0188,0,0.103,0.633,143.043,202680,4,"['Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,6276458,6276458
"Finer Things",73,"['Polo G']","['chicago rap']","[92]",TRUE,"[6276458]","Die A Legend",0.506,0.45,2,-12.565,0.0683,0.000225,0.103,0.131,177.978,182387,4,"['Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,6276458,6276458
"Picture This",61,"['Polo G']","['chicago rap']","[92]",TRUE,"[6276458]","Die A Legend",0.831,0.604,0,-6.741,0.0316,0,0.091,0.406,87.955,165720,4,"['Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,6276458,6276458
"Chosen 1",77,"['Polo G']","['chicago rap']","[92]",TRUE,"[6276458]","Die A Legend",0.77,0.576,8,-11.845,0.138,0,0.08,0.364,166.162,127200,4,"['Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,6276458,6276458
"Deep Wounds",67,"['Polo G']","['chicago rap']","[92]",TRUE,"[6276458]","Die A Legend",0.661,0.572,1,-7.101,0.0149,0,0.175,0.339,159.961,180293,4,"['Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,6276458,6276458
"Last Strike",58,"['Polo G']","['chicago rap']","[92]",TRUE,"[6276458]","Die A Legend",0.579,0.594,2,-8.461,0.0249,0,0.0967,0.477,81.539,197320,4,"['Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,6276458,6276458
"A King's Nightmare",55,"['Polo G']","['chicago rap']","[92]",TRUE,"[6276458]","Die A Legend",0.463,0.728,1,-7.994,0.156,0,0.176,0.321,81.193,167453,4,"['Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,6276458,6276458
"Pop Out Again (feat. Lil Baby & Gunna)",65,"['Polo G', 'Lil Baby', 'Gunna']","['chicago rap']","[92]",TRUE,"[6276458]","Die A Legend",0.862,0.689,1,-5.68,0.118,0,0.0729,0.364,83.964,223787,4,"['Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,6276458,6276458
"Deep Pockets",31,"['Drake']","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","[98]",FALSE,"[59845429]","Dark Lane Demo Tapes",0.491,0.821,7,-3.712,0.49,0,0.444,0.357,78.164,222929,4,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59845429,59845429
"When To Say When",34,"['Drake']","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","[98]",FALSE,"[59845429]","Dark Lane Demo Tapes",0.41,0.823,1,-6.856,0.216,0,0.538,0.529,170.343,223124,4,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59845429,59845429
"Chicago Freestyle (feat. Giveon)",50,"['Drake', 'Giveon']","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","[98]",FALSE,"[59845429]","Dark Lane Demo Tapes",0.745,0.446,2,-7.518,0.619,0,0.113,0.0396,122.982,220488,4,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59845429,59845429
"Not You Too (feat. Chris Brown)",37,"['Drake', 'Chris Brown']","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","[98]",FALSE,"[59845429]","Dark Lane Demo Tapes",0.487,0.466,9,-9.257,0.328,5.43e-05,0.072,0.352,86.83,269680,4,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59845429,59845429
"Toosie Slide",39,"['Drake']","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","[98]",FALSE,"[59845429]","Dark Lane Demo Tapes",0.83,0.469,1,-8.899,0.283,4.58e-06,0.113,0.829,81.615,247059,4,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59845429,59845429
"Desires (with Future)",40,"['Drake', 'Future']","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","[98]",FALSE,"[59845429]","Dark Lane Demo Tapes",0.814,0.501,5,-7.722,0.282,0,0.325,0.526,145.034,237946,4,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59845429,59845429
"Time Flies",42,"['Drake']","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","[98]",FALSE,"[59845429]","Dark Lane Demo Tapes",0.863,0.468,0,-5.757,0.231,0,0.181,0.514,86.455,192932,4,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59845429,59845429
"Landed",36,"['Drake']","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","[98]",FALSE,"[59845429]","Dark Lane Demo Tapes",0.873,0.633,7,-4.683,0.00644,0,0.111,0.665,164.018,152195,4,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59845429,59845429
"D4L",38,"['Future', 'Drake', 'Young Thug']","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","[98]",FALSE,"[59845429]","Dark Lane Demo Tapes",0.724,0.698,1,-5.391,0.0108,0,0.36,0.808,170.045,184879,4,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59845429,59845429
"Pain 1993 (with Playboi Carti)",42,"['Drake', 'Playboi Carti']","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","[98]",FALSE,"[59845429]","Dark Lane Demo Tapes",0.815,0.385,1,-5.654,0.145,0,0.368,0.109,77.293,149078,4,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59845429,59845429
"Losses",30,"['Drake']","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","[98]",FALSE,"[59845429]","Dark Lane Demo Tapes",0.577,0.571,1,-7.405,0.299,0,0.459,0.459,85.41,271184,4,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59845429,59845429
"From Florida With Love",34,"['Drake']","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","[98]",FALSE,"[59845429]","Dark Lane Demo Tapes",0.788,0.472,9,-7.864,0.803,2.59e-06,0.104,0.453,80.519,234783,4,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59845429,59845429
"Demons (feat. Fivio Foreign & Sosa Geek)",41,"['Drake', 'Fivio Foreign', 'Sosa Geek']","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","[98]",FALSE,"[59845429]","Dark Lane Demo Tapes",0.505,0.762,0,-3.436,0.43,0,0.134,0.707,149.952,204805,4,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59845429,59845429
"War",45,"['Drake']","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","[98]",FALSE,"[59845429]","Dark Lane Demo Tapes",0.75,0.783,10,-4.183,0.301,0,0.0959,0.249,144.034,180000,4,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59845429,59845429
"Sweet Home Alabama",30,"['Lynyrd Skynyrd']","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']","[75]",TRUE,"[3796509]","All Time Greatest Hits",0.606,0.662,7,-10.443,0.21,0.000301,0.323,0.889,97.828,283333,4,"['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Indie', 'Rock', 'Rock']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,3796509,3796509
"Gimme Three Steps",30,"['Lynyrd Skynyrd']","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']","[75]",FALSE,"[3796509]","All Time Greatest Hits",0.589,0.806,9,-7.611,0.31,0.00039,0.18,0.842,133.533,269880,4,"['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Indie', 'Rock', 'Rock']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,3796509,3796509
"Simple Man",31,"['Lynyrd Skynyrd']","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']","[75]",FALSE,"[3796509]","All Time Greatest Hits",0.44,0.76,1,-8.796,0.00201,0.00186,0.218,0.418,120.471,356573,4,"['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Indie', 'Rock', 'Rock']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,3796509,3796509
"Saturday Night Special",29,"['Lynyrd Skynyrd']","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']","[75]",FALSE,"[3796509]","All Time Greatest Hits",0.547,0.596,9,-10.553,0.0113,0.000445,0.105,0.588,121.257,309027,4,"['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Indie', 'Rock', 'Rock']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,3796509,3796509
"Swamp Music",27,"['Lynyrd Skynyrd']","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']","[75]",FALSE,"[3796509]","All Time Greatest Hits",0.393,0.823,9,-10.341,0.0855,0.025,0.0673,0.71,187.512,210560,4,"['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Indie', 'Rock', 'Rock']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,3796509,3796509
"The Ballad Of Curtis Loew",31,"['Lynyrd Skynyrd']","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']","[75]",FALSE,"[3796509]","All Time Greatest Hits",0.473,0.456,9,-9.49,0.501,0,0.12,0.568,145.854,290973,4,"['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Indie', 'Rock', 'Rock']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,3796509,3796509
"Call Me The Breeze",30,"['Lynyrd Skynyrd']","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']","[75]",FALSE,"[3796509]","All Time Greatest Hits",0.225,0.68,2,-7.768,0.000632,0.18,0.105,0.787,188.758,306573,4,"['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Indie', 'Rock', 'Rock']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,3796509,3796509
"Comin' Home",29,"['Lynyrd Skynyrd']","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']","[75]",FALSE,"[3796509]","All Time Greatest Hits",0.249,0.717,7,-8.118,0.117,4.39e-05,0.265,0.428,165.272,330240,4,"['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Indie', 'Rock', 'Rock']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,3796509,3796509
"Gimme Back My Bullets",28,"['Lynyrd Skynyrd']","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']","[75]",FALSE,"[3796509]","All Time Greatest Hits",0.425,0.675,1,-10.839,0.318,1.89e-05,0.0987,0.961,168.669,208440,4,"['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Indie', 'Rock', 'Rock']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,3796509,3796509
"What's Your Name",28,"['Lynyrd Skynyrd']","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']","[75]",FALSE,"[3796509]","All Time Greatest Hits",0.654,0.554,2,-9.27,0.678,4.68e-05,0.236,0.96,135.195,211373,4,"['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Indie', 'Rock', 'Rock']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,3796509,3796509
"You Got That Right",26,"['Lynyrd Skynyrd']","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']","[75]",FALSE,"[3796509]","All Time Greatest Hits",0.554,0.687,0,-10.814,0.0632,0.0145,0.276,0.963,146.209,226013,4,"['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Indie', 'Rock', 'Rock']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,3796509,3796509
"All I Can Do Is Write About It",30,"['Lynyrd Skynyrd']","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']","[75]",FALSE,"[3796509]","All Time Greatest Hits",0.407,0.412,7,-9.437,0.194,0,0.102,0.409,73.358,262133,4,"['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Indie', 'Rock', 'Rock']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,3796509,3796509
"That Smell",30,"['Lynyrd Skynyrd']","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']","[75]",FALSE,"[3796509]","All Time Greatest Hits",0.458,0.587,9,-10.304,0.0315,0.0641,0.251,0.645,117.215,347867,4,"['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Indie', 'Rock', 'Rock']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,3796509,3796509
"Free Bird - Live At The Fox Theater/1976",28,"['Lynyrd Skynyrd']","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']","[75]",FALSE,"[3796509]","All Time Greatest Hits",0.229,0.693,7,-10.989,0.0105,0.407,0.983,0.352,155.001,863120,4,"['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Indie', 'Rock', 'Rock']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,3796509,3796509
"Consideration",45,"['Rihanna', 'SZA']","['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']","[91]",TRUE,"[46444731]","ANTI",0.883,0.584,7,-2.102,0.0392,4.39e-06,0.0869,0.784,144.975,161067,4,"['Pop', 'Pop', 'Pop', 'Hip-hop', 'R&B']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91,46444731,46444731
"James Joint",40,"['Rihanna']","['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']","[91]",TRUE,"[46444731]","ANTI",0.399,0.203,4,-11.649,0.66,0.000163,0.27,0.405,134.202,72080,4,"['Pop', 'Pop', 'Pop', 'Hip-hop', 'R&B']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91,46444731,46444731
"Kiss It Better",45,"['Rihanna']","['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']","[91]",TRUE,"[46444731]","ANTI",0.619,0.806,3,-4.8,0.272,0,0.0671,0.877,95,253080,4,"['Pop', 'Pop', 'Pop', 'Hip-hop', 'R&B']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91,46444731,46444731
"Work",48,"['Rihanna', 'Drake']","['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']","[91]",TRUE,"[46444731]","ANTI",0.725,0.534,11,-6.238,0.0752,0,0.0919,0.558,91.974,219320,4,"['Pop', 'Pop', 'Pop', 'Hip-hop', 'R&B']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91,46444731,46444731
"Desperado",45,"['Rihanna']","['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']","[91]",FALSE,"[46444731]","ANTI",0.685,0.61,0,-5.221,0.323,0,0.102,0.323,94.384,186467,3,"['Pop', 'Pop', 'Pop', 'Hip-hop', 'R&B']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91,46444731,46444731
"Woo",39,"['Rihanna']","['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']","[91]",TRUE,"[46444731]","ANTI",0.42,0.466,9,-5.298,0.0546,0.00389,0.298,0.185,115.004,235587,4,"['Pop', 'Pop', 'Pop', 'Hip-hop', 'R&B']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91,46444731,46444731
"Needed Me",59,"['Rihanna']","['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']","[91]",TRUE,"[46444731]","ANTI",0.671,0.314,5,-8.091,0.11,0,0.0825,0.296,110.898,191600,4,"['Pop', 'Pop', 'Pop', 'Hip-hop', 'R&B']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91,46444731,46444731
"Yeah, I Said It",40,"['Rihanna']","['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']","[91]",TRUE,"[46444731]","ANTI",0.509,0.38,7,-7.479,0.547,1.21e-06,0.36,0.249,127.88,133080,4,"['Pop', 'Pop', 'Pop', 'Hip-hop', 'R&B']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91,46444731,46444731
"Same Ol’ Mistakes",41,"['Rihanna']","['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']","[91]",FALSE,"[46444731]","ANTI",0.44,0.803,8,-5.415,0.199,0.00282,0.0591,0.501,151.777,397093,4,"['Pop', 'Pop', 'Pop', 'Hip-hop', 'R&B']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91,46444731,46444731
"Never Ending",37,"['Rihanna']","['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']","[91]",FALSE,"[46444731]","ANTI",0.53,0.391,10,-9.096,0.751,6.97e-05,0.187,0.521,82.215,202507,4,"['Pop', 'Pop', 'Pop', 'Hip-hop', 'R&B']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91,46444731,46444731
"Love On The Brain",48,"['Rihanna']","['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']","[91]",TRUE,"[46444731]","ANTI",0.509,0.637,4,-4.83,0.0717,1.08e-05,0.0789,0.378,172.006,224000,3,"['Pop', 'Pop', 'Pop', 'Hip-hop', 'R&B']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91,46444731,46444731
"Higher",40,"['Rihanna']","['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']","[91]",TRUE,"[46444731]","ANTI",0.292,0.567,3,-4.191,0.112,1.01e-06,0.119,0.392,153.199,120627,3,"['Pop', 'Pop', 'Pop', 'Hip-hop', 'R&B']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91,46444731,46444731
"Close To You",38,"['Rihanna']","['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']","[91]",FALSE,"[46444731]","ANTI",0.494,0.17,10,-11.368,0.895,0,0.139,0.145,80.098,223227,4,"['Pop', 'Pop', 'Pop', 'Hip-hop', 'R&B']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91,46444731,46444731
"Do I Wanna Know?",87,"['Arctic Monkeys']","['garage rock', 'permanent wave', 'rock', 'sheffield indie']","[87]",FALSE,"[13399347]","AM",0.548,0.532,5,-7.596,0.186,0.000263,0.217,0.405,85.03,272394,4,"['Rock', 'Metal', 'Rock', 'Indie']",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,87,13399347,13399347
"R U Mine?",82,"['Arctic Monkeys']","['garage rock', 'permanent wave', 'rock', 'sheffield indie']","[87]",FALSE,"[13399347]","AM",0.288,0.758,6,-5.692,0.00616,0,0.303,0.619,97.094,201726,4,"['Rock', 'Metal', 'Rock', 'Indie']",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,87,13399347,13399347
"One For The Road",69,"['Arctic Monkeys']","['garage rock', 'permanent wave', 'rock', 'sheffield indie']","[87]",FALSE,"[13399347]","AM",0.415,0.668,0,-6.849,0.212,0.0615,0.27,0.842,180.048,206052,4,"['Rock', 'Metal', 'Rock', 'Indie']",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,87,13399347,13399347
"Arabella",77,"['Arctic Monkeys']","['garage rock', 'permanent wave', 'rock', 'sheffield indie']","[87]",FALSE,"[13399347]","AM",0.579,0.558,2,-6.986,0.0202,1.26e-06,0.212,0.506,179.949,207357,4,"['Rock', 'Metal', 'Rock', 'Indie']",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,87,13399347,13399347
"I Want It All",65,"['Arctic Monkeys']","['garage rock', 'permanent wave', 'rock', 'sheffield indie']","[87]",FALSE,"[13399347]","AM",0.499,0.81,5,-5.579,0.000637,0.0748,0.0625,0.288,131.052,185406,4,"['Rock', 'Metal', 'Rock', 'Indie']",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,87,13399347,13399347
"No. 1 Party Anthem",69,"['Arctic Monkeys']","['garage rock', 'permanent wave', 'rock', 'sheffield indie']","[87]",FALSE,"[13399347]","AM",0.505,0.698,0,-5.563,0.33,0.0887,0.0966,0.599,115.013,243132,4,"['Rock', 'Metal', 'Rock', 'Indie']",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,87,13399347,13399347
"Mad Sounds",65,"['Arctic Monkeys']","['garage rock', 'permanent wave', 'rock', 'sheffield indie']","[87]",FALSE,"[13399347]","AM",0.532,0.462,10,-10.71,0.279,0.196,0.101,0.485,80.001,215012,4,"['Rock', 'Metal', 'Rock', 'Indie']",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,87,13399347,13399347
"Fireside",66,"['Arctic Monkeys']","['garage rock', 'permanent wave', 'rock', 'sheffield indie']","[87]",FALSE,"[13399347]","AM",0.538,0.953,9,-5.611,0.0234,0.00126,0.113,0.74,100.033,181049,4,"['Rock', 'Metal', 'Rock', 'Indie']",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,87,13399347,13399347
"Why'd You Only Call Me When You're High?",88,"['Arctic Monkeys']","['garage rock', 'permanent wave', 'rock', 'sheffield indie']","[87]",FALSE,"[13399347]","AM",0.691,0.631,2,-6.478,0.0483,1.13e-05,0.104,0.8,92.004,161124,4,"['Rock', 'Metal', 'Rock', 'Indie']",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,87,13399347,13399347
"Snap Out Of It",76,"['Arctic Monkeys']","['garage rock', 'permanent wave', 'rock', 'sheffield indie']","[87]",FALSE,"[13399347]","AM",0.728,0.638,5,-6.455,0.249,0,0.116,0.872,130.014,193030,4,"['Rock', 'Metal', 'Rock', 'Indie']",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,87,13399347,13399347
"Knee Socks",74,"['Arctic Monkeys']","['garage rock', 'permanent wave', 'rock', 'sheffield indie']","[87]",FALSE,"[13399347]","AM",0.665,0.542,11,-8.323,0.123,0.00291,0.342,0.587,97.975,257563,4,"['Rock', 'Metal', 'Rock', 'Indie']",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,87,13399347,13399347
"I Wanna Be Yours",84,"['Arctic Monkeys']","['garage rock', 'permanent wave', 'rock', 'sheffield indie']","[87]",FALSE,"[13399347]","AM",0.464,0.417,0,-9.345,0.136,0.022,0.0974,0.479,67.528,183956,4,"['Rock', 'Metal', 'Rock', 'Indie']",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,87,13399347,13399347
"Nikes",73,"['Frank Ocean']","['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']","[85]",TRUE,"[8688843]","Blonde",0.543,0.394,8,-9.637,0.695,0.000239,0.108,0.118,137.811,314075,4,"['R&B', 'Hip-hop', 'Hip-hop', 'Soul', 'Pop']",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,85,8688843,8688843
"Ivy",80,"['Frank Ocean']","['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']","[85]",TRUE,"[8688843]","Blonde",0.567,0.388,9,-9.579,0.782,0.000309,0.248,0.452,116.362,249191,4,"['R&B', 'Hip-hop', 'Hip-hop', 'Soul', 'Pop']",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,85,8688843,8688843
"Pink + White",81,"['Frank Ocean']","['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']","[85]",FALSE,"[8688843]","Blonde",0.544,0.552,9,-7.45,0.67,4.57e-05,0.415,0.554,159.738,184516,3,"['R&B', 'Hip-hop', 'Hip-hop', 'Soul', 'Pop']",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,85,8688843,8688843
"Be Yourself",63,"['Frank Ocean']","['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']","[85]",FALSE,"[8688843]","Blonde",0.657,0.431,7,-11.147,0.985,0,0.149,0.935,83.509,86944,3,"['R&B', 'Hip-hop', 'Hip-hop', 'Soul', 'Pop']",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,85,8688843,8688843
