"chart","playlist","album","date","artist","track","duration","explicit","track_pop","artist_pop","artist_follows","danceability","energy","loudness","liveness","acousticness","instrumentalness","key","mode","tempo","valence","time_signature","genre","Rock","Hip-hop","Latin","Christian","Soul","Jazz","Funk","R&B","Show_tunes","Misc","Pop","Edm","Indie","Country","Metal","Folk","Easy_listening","Reggae"
4,"Billboard 200 Top Albums 2021","evermore","2020-12-11","Taylor Swift","dorothea",3.76466666666667,FALSE,67,100,47362363,0.605,0.488,-8.322,0.129,0.696,0,4,1,119.966,0.354,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,"Billboard 200 Top Albums 2021","evermore","2020-12-11","Taylor Swift","coney island (feat. The National)",4.58866666666667,FALSE,68,100,47362363,0.537,0.537,-11.266,0.142,0.819,0.000904,8,1,107.895,0.292,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,"Billboard 200 Top Albums 2021","evermore","2020-12-11","Taylor Swift","ivy",4.34066666666667,TRUE,71,100,47362363,0.515,0.545,-9.277,0.0921,0.855,1.97e-05,2,1,88.856,0.535,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,"Billboard 200 Top Albums 2021","evermore","2020-12-11","Taylor Swift","cowboy like me",4.584,TRUE,68,100,47362363,0.604,0.517,-9.014,0.123,0.768,0.000155,0,1,127.967,0.511,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,"Billboard 200 Top Albums 2021","evermore","2020-12-11","Taylor Swift","long story short",3.59866666666667,FALSE,69,100,47362363,0.546,0.73,-7.704,0.0972,0.66,0.179,0,1,157.895,0.573,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,"Billboard 200 Top Albums 2021","evermore","2020-12-11","Taylor Swift","marjorie",4.29621666666667,FALSE,67,100,47362363,0.535,0.561,-11.609,0.115,0.876,0.000136,5,1,96.103,0.287,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,"Billboard 200 Top Albums 2021","evermore","2020-12-11","Taylor Swift","closure",3.01088333333333,FALSE,65,100,47362363,0.689,0.704,-10.813,0.134,0.835,4.83e-06,9,1,151.884,0.92,5,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,"Billboard 200 Top Albums 2021","evermore","2020-12-11","Taylor Swift","evermore (feat. Bon Iver)",5.06845,FALSE,70,100,47362363,0.39,0.27,-10.673,0.111,0.937,0.00227,1,1,125.177,0.32,5,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","2021-09-03","Drake","Champagne Poetry",5.60851666666667,TRUE,82,98,59845429,0.423,0.667,-7.012,0.246,0.758,0,6,0,86.743,0.496,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","2021-09-03","Drake","Papi’s Home",2.97705,TRUE,77,98,59845429,0.701,0.741,-6.157,0.699,0.112,0,2,1,140.177,0.588,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","2021-09-03","Drake","Girls Want Girls (with Lil Baby)",3.69966666666667,TRUE,86,98,59845429,0.767,0.438,-8.726,0.142,0.181,0,7,0,86.975,0.381,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","2021-09-03","Drake","In The Bible (with Lil Durk & Giveon)",4.9428,TRUE,81,98,59845429,0.686,0.385,-8.35,0.131,0.614,0,7,0,143.07,0.147,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","2021-09-03","Drake","Love All (with JAY-Z)",3.80768333333333,TRUE,78,98,59845429,0.73,0.576,-5.442,0.15,0.354,3.59e-05,2,1,92.131,0.155,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","2021-09-03","Drake","Fair Trade (with Travis Scott)",4.85291666666667,TRUE,89,98,59845429,0.666,0.465,-8.545,0.215,0.0503,0,1,1,167.937,0.292,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","2021-09-03","Drake","Way 2 Sexy (with Future & Young Thug)",4.29341666666667,TRUE,90,98,59845429,0.803,0.597,-6.035,0.323,0.000619,4.5e-06,11,0,136.008,0.331,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","2021-09-03","Drake","TSU",5.14593333333333,TRUE,78,98,59845429,0.568,0.56,-9.059,0.39,0.228,3.05e-06,9,1,130.019,0.246,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","2021-09-03","Drake","N 2 Deep",4.55963333333333,TRUE,77,98,59845429,0.507,0.429,-7.726,0.109,0.0518,0,2,1,91,0.0744,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","2021-09-03","Drake","Pipe Down",3.42868333333333,TRUE,76,98,59845429,0.518,0.69,-6.15,0.176,0.128,0,9,1,77.837,0.59,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","2021-09-03","Drake","Yebba’s Heartbreak",2.22938333333333,TRUE,73,98,59845429,0.476,0.161,-11.665,0.109,0.967,0.0381,8,0,119.614,0.0908,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","2021-09-03","Drake","No Friends In The Industry",3.40578333333333,TRUE,81,98,59845429,0.84,0.744,-4.751,0.629,0.0181,0,1,1,83.737,0.171,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","2021-09-03","Drake","Knife Talk (with 21 Savage ft. Project Pat)",4.04943333333333,TRUE,90,98,59845429,0.849,0.424,-9.579,0.0834,0.0635,0,5,0,145.887,0.153,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","2021-09-03","Drake","7am On Bridle Path",3.99391666666667,TRUE,74,98,59845429,0.724,0.531,-4.108,0.11,0.225,0,5,0,89.901,0.141,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","2021-09-03","Drake","Race My Mind",4.49806666666667,TRUE,75,98,59845429,0.488,0.635,-7.19,0.156,0.179,8.16e-06,10,1,174.072,0.783,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","2021-09-03","Drake","Fountains (with Tems)",3.20696666666667,TRUE,77,98,59845429,0.843,0.485,-8.735,0.107,0.181,0.0675,10,0,100.053,0.689,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","2021-09-03","Drake","Get Along Better",3.82173333333333,TRUE,73,98,59845429,0.32,0.466,-6.77,0.133,0.00645,0,8,1,177.693,0.338,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","2021-09-03","Drake","You Only Live Twice (with Lil Wayne & Rick Ross)",3.55173333333333,TRUE,74,98,59845429,0.519,0.851,-6.001,0.178,0.118,0,7,1,123.823,0.711,5,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","2021-09-03","Drake","IMY2 (with Kid Cudi)",4.20631666666667,TRUE,77,98,59845429,0.59,0.493,-8.704,0.129,0.402,0.00504,7,0,150.026,0.0498,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","2021-09-03","Drake","F*****g Fans",4.08551666666667,TRUE,71,98,59845429,0.783,0.416,-9.84,0.103,0.213,0,4,0,87.073,0.165,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","2021-09-03","Drake","The Remorse",5.85366666666667,TRUE,69,98,59845429,0.473,0.53,-8.506,0.227,0.812,6.92e-06,0,1,74.732,0.637,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","2020-07-24","The Kid LAROI","BOOTY CALL (skit)",0.9468,TRUE,44,90,3123153,0.785,0.398,-11.494,0.413,0.978,0,2,1,56.284,0.575,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","2020-07-24","The Kid LAROI","MAYBE",2.90303333333333,TRUE,67,90,3123153,0.606,0.532,-4.833,0.292,0.00554,0,4,0,89.079,0.156,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","2020-07-24","The Kid LAROI","WRONG (feat. Lil Mosey)",3.05945,TRUE,72,90,3123153,0.389,0.768,-4.765,0.119,0.038,0,1,1,90.146,0.334,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","2020-07-24","The Kid LAROI","I WISH",2.09285,FALSE,58,90,3123153,0.788,0.656,-6.974,0.127,0.0375,0,8,0,138.981,0.549,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","2020-07-24","The Kid LAROI","NOT FAIR (feat. Corbin)",2.77813333333333,TRUE,65,90,3123153,0.412,0.657,-5.535,0.318,0.468,0,6,0,76.342,0.625,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","2020-07-24","The Kid LAROI","BATHROOM (skit)",0.415666666666667,TRUE,7,90,3123153,0.8,0.741,-9.05,0.774,0.942,0,3,0,116.899,0.581,5,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","2020-07-24","The Kid LAROI","GO (feat. Juice WRLD)",3.02813333333333,TRUE,79,90,3123153,0.487,0.74,-4.973,0.612,0.157,0,6,1,73.779,0.522,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","2020-07-24","The Kid LAROI","TELL ME WHY",3.25446666666667,TRUE,71,90,3123153,0.6,0.723,-4.928,0.167,0.109,0,6,0,149.881,0.463,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","2020-07-24","The Kid LAROI","SAME THING",2.0765,FALSE,57,90,3123153,0.662,0.659,-4.642,0.107,0.0225,0,6,1,135.95,0.363,5,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","2020-07-24","The Kid LAROI","NEW GUY (skit)",0.365633333333333,TRUE,4,90,3123153,0.766,0.383,-12.35,0.575,0.976,7.55e-06,3,1,85.494,0.0604,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","2020-07-24","The Kid LAROI","ERASE U",1.81823333333333,TRUE,60,90,3123153,0.75,0.641,-5.134,0.193,0.0458,0,7,0,144.988,0.743,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","2020-07-24","The Kid LAROI","RUNNING",2.25403333333333,TRUE,58,90,3123153,0.438,0.585,-5.425,0.13,0.377,0,8,0,100.834,0.313,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","2020-07-24","The Kid LAROI","WISH YOU WELL (skit)",0.588333333333333,TRUE,44,90,3123153,0.619,0.256,-12.522,0.596,0.955,0,7,1,170.572,0.656,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","2020-07-24","The Kid LAROI","NEED YOU MOST (So Sick)",2.25378333333333,TRUE,69,90,3123153,0.63,0.707,-3.632,0.284,0.0681,0,5,1,86.849,0.285,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","2020-07-24","The Kid LAROI","SELFISH",3.27003333333333,TRUE,67,90,3123153,0.373,0.539,-4.865,0.139,0.166,0,1,1,77.006,0.075,1,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","2020-07-24","The Kid LAROI","BOOTY CALL (skit)",0.9468,TRUE,44,90,3123153,0.785,0.398,-11.494,0.413,0.978,0,2,1,56.284,0.575,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","2020-07-24","The Kid LAROI","MAYBE",2.90303333333333,TRUE,67,90,3123153,0.606,0.532,-4.833,0.292,0.00554,0,4,0,89.079,0.156,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","2020-07-24","The Kid LAROI","WRONG (feat. Lil Mosey)",3.05945,TRUE,72,90,3123153,0.389,0.768,-4.765,0.119,0.038,0,1,1,90.146,0.334,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","2020-07-24","The Kid LAROI","I WISH",2.09285,FALSE,58,90,3123153,0.788,0.656,-6.974,0.127,0.0375,0,8,0,138.981,0.549,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","2020-07-24","The Kid LAROI","NOT FAIR (feat. Corbin)",2.77813333333333,TRUE,65,90,3123153,0.412,0.657,-5.535,0.318,0.468,0,6,0,76.342,0.625,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","2020-07-24","The Kid LAROI","BATHROOM (skit)",0.415666666666667,TRUE,7,90,3123153,0.8,0.741,-9.05,0.774,0.942,0,3,0,116.899,0.581,5,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","2020-07-24","The Kid LAROI","GO (feat. Juice WRLD)",3.02813333333333,TRUE,79,90,3123153,0.487,0.74,-4.973,0.612,0.157,0,6,1,73.779,0.522,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","2020-07-24","The Kid LAROI","TELL ME WHY",3.25446666666667,TRUE,71,90,3123153,0.6,0.723,-4.928,0.167,0.109,0,6,0,149.881,0.463,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","2020-07-24","The Kid LAROI","SAME THING",2.0765,FALSE,57,90,3123153,0.662,0.659,-4.642,0.107,0.0225,0,6,1,135.95,0.363,5,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","2020-07-24","The Kid LAROI","NEW GUY (skit)",0.365633333333333,TRUE,4,90,3123153,0.766,0.383,-12.35,0.575,0.976,7.55e-06,3,1,85.494,0.0604,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","2020-07-24","The Kid LAROI","ERASE U",1.81823333333333,TRUE,60,90,3123153,0.75,0.641,-5.134,0.193,0.0458,0,7,0,144.988,0.743,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","2020-07-24","The Kid LAROI","RUNNING",2.25403333333333,TRUE,58,90,3123153,0.438,0.585,-5.425,0.13,0.377,0,8,0,100.834,0.313,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","2020-07-24","The Kid LAROI","WISH YOU WELL (skit)",0.588333333333333,TRUE,44,90,3123153,0.619,0.256,-12.522,0.596,0.955,0,7,1,170.572,0.656,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","2020-07-24","The Kid LAROI","NEED YOU MOST (So Sick)",2.25378333333333,TRUE,69,90,3123153,0.63,0.707,-3.632,0.284,0.0681,0,5,1,86.849,0.285,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","2020-07-24","The Kid LAROI","SELFISH",3.27003333333333,TRUE,67,90,3123153,0.373,0.539,-4.865,0.139,0.166,0,1,1,77.006,0.075,1,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","2019-11-08","Luke Combs","Beer Never Broke My Heart",3.11221666666667,FALSE,78,83,5981206,0.538,0.863,-4.483,0.0874,0.0139,0,1,1,77.001,0.637,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","2019-11-08","Luke Combs","Refrigerator Door",3.404,FALSE,66,83,5981206,0.459,0.864,-4.397,0.314,0.011,3.36e-06,1,1,74.867,0.623,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","2019-11-08","Luke Combs","Even Though I'm Leaving",3.75421666666667,FALSE,72,83,5981206,0.554,0.755,-6.04,0.301,0.225,0,2,1,77.962,0.624,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","2019-11-08","Luke Combs","Lovin' On You",3.24778333333333,FALSE,71,83,5981206,0.572,0.949,-4.865,0.163,0.00165,0.000195,4,1,118.974,0.53,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","2019-11-08","Luke Combs","Moon Over Mexico",3.41066666666667,FALSE,64,83,5981206,0.493,0.772,-5.875,0.107,0.456,3.2e-06,7,1,140.996,0.472,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","2019-11-08","Luke Combs","1, 2 Many",3.01511666666667,FALSE,72,83,5981206,0.54,0.821,-3.789,0.423,0.0397,0,6,1,148.798,0.685,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","2019-11-08","Luke Combs","Blue Collar Boys",3.66533333333333,FALSE,66,83,5981206,0.531,0.813,-5.517,0.359,0.00807,0,5,1,154.134,0.79,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","2019-11-08","Luke Combs","New Every Day",3.32155,FALSE,60,83,5981206,0.466,0.7,-5.577,0.0798,0.302,0,4,1,77.087,0.563,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","2019-11-08","Luke Combs","Reasons",3.73821666666667,FALSE,62,83,5981206,0.446,0.851,-4.74,0.264,0.056,1.91e-05,6,1,84.928,0.666,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","2019-11-08","Luke Combs","Every Little Bit Helps",4.13045,FALSE,61,83,5981206,0.552,0.876,-4.268,0.152,0.0121,0,8,1,121.979,0.734,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","2019-11-08","Luke Combs","Dear Today",3.66221666666667,FALSE,62,83,5981206,0.492,0.21,-10.658,0.109,0.606,1.35e-06,1,1,153.017,0.368,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","2019-11-08","Luke Combs","What You See Is What You Get",2.86533333333333,FALSE,65,83,5981206,0.593,0.805,-4.892,0.226,0.0645,0,5,1,103.949,0.848,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","2019-11-08","Luke Combs","Does To Me (feat. Eric Church)",3.722,FALSE,69,83,5981206,0.616,0.849,-4.897,0.311,0.311,0,0,1,113.065,0.638,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","2019-11-08","Luke Combs","Angels Workin' Overtime",4.22978333333333,FALSE,59,83,5981206,0.639,0.972,-3.993,0.254,0.188,3.6e-05,4,0,129.999,0.725,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","2019-11-08","Luke Combs","All Over Again",3.48133333333333,FALSE,63,83,5981206,0.499,0.85,-5.372,0.226,0.00563,0,7,1,156.964,0.563,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","2019-11-08","Luke Combs","Nothing Like You",3.272,FALSE,65,83,5981206,0.62,0.443,-7.984,0.108,0.355,0,5,1,141.984,0.339,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","2019-11-08","Luke Combs","Better Together",3.65955,FALSE,77,83,5981206,0.552,0.225,-11.501,0.111,0.827,0,0,1,138.002,0.67,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","2019-11-08","Luke Combs","Six Feet Apart",3.3178,FALSE,59,83,5981206,0.565,0.598,-5.894,0.124,0.335,0,6,1,155.814,0.449,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,"Billboard 200 Top Albums 2020","What You See Is What You Get","2019-11-08","Luke Combs","Beer Never Broke My Heart",3.11221666666667,FALSE,78,83,5981206,0.538,0.863,-4.483,0.0874,0.0139,0,1,1,77.001,0.637,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,"Billboard 200 Top Albums 2020","What You See Is What You Get","2019-11-08","Luke Combs","Refrigerator Door",3.404,FALSE,66,83,5981206,0.459,0.864,-4.397,0.314,0.011,3.36e-06,1,1,74.867,0.623,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,"Billboard 200 Top Albums 2020","What You See Is What You Get","2019-11-08","Luke Combs","Even Though I'm Leaving",3.75421666666667,FALSE,72,83,5981206,0.554,0.755,-6.04,0.301,0.225,0,2,1,77.962,0.624,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,"Billboard 200 Top Albums 2020","What You See Is What You Get","2019-11-08","Luke Combs","Lovin' On You",3.24778333333333,FALSE,71,83,5981206,0.572,0.949,-4.865,0.163,0.00165,0.000195,4,1,118.974,0.53,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,"Billboard 200 Top Albums 2020","What You See Is What You Get","2019-11-08","Luke Combs","Moon Over Mexico",3.41066666666667,FALSE,64,83,5981206,0.493,0.772,-5.875,0.107,0.456,3.2e-06,7,1,140.996,0.472,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,"Billboard 200 Top Albums 2020","What You See Is What You Get","2019-11-08","Luke Combs","1, 2 Many",3.01511666666667,FALSE,72,83,5981206,0.54,0.821,-3.789,0.423,0.0397,0,6,1,148.798,0.685,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,"Billboard 200 Top Albums 2020","What You See Is What You Get","2019-11-08","Luke Combs","Blue Collar Boys",3.66533333333333,FALSE,66,83,5981206,0.531,0.813,-5.517,0.359,0.00807,0,5,1,154.134,0.79,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,"Billboard 200 Top Albums 2020","What You See Is What You Get","2019-11-08","Luke Combs","New Every Day",3.32155,FALSE,60,83,5981206,0.466,0.7,-5.577,0.0798,0.302,0,4,1,77.087,0.563,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,"Billboard 200 Top Albums 2020","What You See Is What You Get","2019-11-08","Luke Combs","Reasons",3.73821666666667,FALSE,62,83,5981206,0.446,0.851,-4.74,0.264,0.056,1.91e-05,6,1,84.928,0.666,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,"Billboard 200 Top Albums 2020","What You See Is What You Get","2019-11-08","Luke Combs","Every Little Bit Helps",4.13045,FALSE,61,83,5981206,0.552,0.876,-4.268,0.152,0.0121,0,8,1,121.979,0.734,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,"Billboard 200 Top Albums 2020","What You See Is What You Get","2019-11-08","Luke Combs","Dear Today",3.66221666666667,FALSE,62,83,5981206,0.492,0.21,-10.658,0.109,0.606,1.35e-06,1,1,153.017,0.368,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,"Billboard 200 Top Albums 2020","What You See Is What You Get","2019-11-08","Luke Combs","What You See Is What You Get",2.86533333333333,FALSE,65,83,5981206,0.593,0.805,-4.892,0.226,0.0645,0,5,1,103.949,0.848,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
