,track_name,track_id,track_popularity,track_artists,track_artists_ids,track_artists_genres,track_artists_popularity,track_explicit,track_artists_followers,album_name,album_id,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_artist,track_artist_id,track_artist_popularity,track_artist_followers,track_artists_genres_consolidate,main_genre,Misc,Rock,Pop,Hip-hop,Edm,Latin,Indie,Christian,Country,Soul,Metal,Jazz,Folk,Funk,Easy_listening,R&B,Reggae,Show_tunes
4699,Love Song,7xH1V8qRKEOCCqIJBvlTva,51,['NCT 127'],['7f4ignuCJhLXfZ9giKT7rH'],"['k-pop', 'k-pop boy group']",[77],False,[4896303],NCT #127 Neo Zone - The 2nd Album,5YOvg682zFOleCiSndLnZr,0.652,0.783,1.0,-3.271,1.0,0.048,0.0,0.0866,0.664,129.843,215160.0,4.0,NCT 127,7f4ignuCJhLXfZ9giKT7rH,77,4896303,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700,White Night,33txTXgQioQ5eaXc7yWd67,47,['NCT 127'],['7f4ignuCJhLXfZ9giKT7rH'],"['k-pop', 'k-pop boy group']",[77],False,[4896303],NCT #127 Neo Zone - The 2nd Album,5YOvg682zFOleCiSndLnZr,0.56,0.568,7.0,-3.967,0.0,0.203,0.0,0.13,0.214,70.978,243427.0,4.0,NCT 127,7f4ignuCJhLXfZ9giKT7rH,77,4896303,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4701,Not Alone,5N48rfOMFf2XkHpqPoAqzW,48,['NCT 127'],['7f4ignuCJhLXfZ9giKT7rH'],"['k-pop', 'k-pop boy group']",[77],False,[4896303],NCT #127 Neo Zone - The 2nd Album,5YOvg682zFOleCiSndLnZr,0.761,0.574,9.0,-5.229,1.0,0.627,9e-06,0.125,0.427,126.994,225173.0,4.0,NCT 127,7f4ignuCJhLXfZ9giKT7rH,77,4896303,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4702,Dreams Come True,4wmrFwPfSRYzC2buKIqal3,44,['NCT 127'],['7f4ignuCJhLXfZ9giKT7rH'],"['k-pop', 'k-pop boy group']",[77],False,[4896303],NCT #127 Neo Zone - The 2nd Album,5YOvg682zFOleCiSndLnZr,0.552,0.668,6.0,-4.345,0.0,0.145,0.0,0.145,0.38,97.964,225560.0,4.0,NCT 127,7f4ignuCJhLXfZ9giKT7rH,77,4896303,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4703,20th Century Fox Fanfare,73GPjzTe0NsBwOrYBGhDR0,8,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],"['classic rock', 'glam rock', 'rock']",[90],False,[38849077],Bohemian Rhapsody (The Original Soundtrack),3BHe7LbW5yRjyqXNJ3A6mW,0.405,0.705,10.0,-5.596,1.0,0.561,0.0174,0.199,0.556,89.336,25187.0,4.0,Queen,1dfeR4HaWDbWqFHLkxsg1d,90,38849077,"['Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4704,Somebody To Love - 2011 Remaster,3cMunJsyeFbyYm7X3LgW9T,48,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],"['classic rock', 'glam rock', 'rock']",[90],False,[38849077],Bohemian Rhapsody (The Original Soundtrack),3BHe7LbW5yRjyqXNJ3A6mW,0.466,0.698,8.0,-6.967,1.0,0.164,0.0,0.127,0.349,109.772,295733.0,3.0,Queen,1dfeR4HaWDbWqFHLkxsg1d,90,38849077,"['Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4705,Doing All Right - …revisited,4nla8cAvm6AQFnNou9WiR1,43,['Smile'],['1dfeR4HaWDbWqFHLkxsg1d'],"['classic rock', 'glam rock', 'rock']",[90],False,[38849077],Bohemian Rhapsody (The Original Soundtrack),3BHe7LbW5yRjyqXNJ3A6mW,0.373,0.453,9.0,-9.224,1.0,0.261,4.59e-05,0.16,0.418,95.384,196841.0,4.0,Smile,1dfeR4HaWDbWqFHLkxsg1d,90,38849077,"['Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4706,Keep Yourself Alive - Live at The Rainbow,6XJyZY2e0k9hZYV7T6TZkB,43,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],"['classic rock', 'glam rock', 'rock']",[90],False,[38849077],Bohemian Rhapsody (The Original Soundtrack),3BHe7LbW5yRjyqXNJ3A6mW,0.308,0.975,9.0,-5.894,0.0,0.0194,9.14e-06,0.975,0.295,138.974,236083.0,4.0,Queen,1dfeR4HaWDbWqFHLkxsg1d,90,38849077,"['Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4707,Killer Queen - 2011 Remaster,6AAa4zIwllv49ACRh2ndLh,49,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],"['classic rock', 'glam rock', 'rock']",[90],False,[38849077],Bohemian Rhapsody (The Original Soundtrack),3BHe7LbW5yRjyqXNJ3A6mW,0.526,0.64,10.0,-6.374,1.0,0.365,1.3e-06,0.0958,0.622,117.132,179356.0,4.0,Queen,1dfeR4HaWDbWqFHLkxsg1d,90,38849077,"['Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4708,Fat Bottomed Girls - Live in Paris,7ayVko8RIfeikaANiv8s4I,44,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],"['classic rock', 'glam rock', 'rock']",[90],False,[38849077],Bohemian Rhapsody (The Original Soundtrack),3BHe7LbW5yRjyqXNJ3A6mW,0.314,0.914,2.0,-5.884,1.0,0.0797,2.43e-05,0.956,0.346,92.049,277706.0,4.0,Queen,1dfeR4HaWDbWqFHLkxsg1d,90,38849077,"['Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709,Bohemian Rhapsody - 2011 Remaster,6AWe04n4zsYkGKb3Pf7LMk,48,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],"['classic rock', 'glam rock', 'rock']",[90],False,[38849077],Bohemian Rhapsody (The Original Soundtrack),3BHe7LbW5yRjyqXNJ3A6mW,0.39,0.397,0.0,-9.963,0.0,0.287,0.0,0.207,0.246,144.031,354947.0,4.0,Queen,1dfeR4HaWDbWqFHLkxsg1d,90,38849077,"['Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710,Now I'm Here - Live at The Hammersmith Odeon,6UzSmURaa506OfZxFZci1J,40,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],"['classic rock', 'glam rock', 'rock']",[90],False,[38849077],Bohemian Rhapsody (The Original Soundtrack),3BHe7LbW5yRjyqXNJ3A6mW,0.347,0.919,9.0,-7.39,1.0,0.142,0.00542,0.714,0.13,133.86,265981.0,4.0,Queen,1dfeR4HaWDbWqFHLkxsg1d,90,38849077,"['Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4711,Crazy Little Thing Called Love - 2011 Remaster,0xqaviScnf68cFZf0caB4V,44,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],"['classic rock', 'glam rock', 'rock']",[90],False,[38849077],Bohemian Rhapsody (The Original Soundtrack),3BHe7LbW5yRjyqXNJ3A6mW,0.626,0.762,7.0,-6.846,1.0,0.673,2.1e-06,0.325,0.766,76.793,163342.0,4.0,Queen,1dfeR4HaWDbWqFHLkxsg1d,90,38849077,"['Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4712,Love Of My Life - Live at Rock in Rio Festival,0GN3KwXNPI6wNmLlbSoVzi,43,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],"['classic rock', 'glam rock', 'rock']",[90],False,[38849077],Bohemian Rhapsody (The Original Soundtrack),3BHe7LbW5yRjyqXNJ3A6mW,0.228,0.563,2.0,-11.962,1.0,0.807,8.63e-06,0.809,0.0713,111.7,268703.0,5.0,Queen,1dfeR4HaWDbWqFHLkxsg1d,90,38849077,"['Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4713,We Will Rock You - Movie Mix,56WjtnIYDizFHsceYrZEvE,43,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],"['classic rock', 'glam rock', 'rock']",[90],False,[38849077],Bohemian Rhapsody (The Original Soundtrack),3BHe7LbW5yRjyqXNJ3A6mW,0.64,0.593,11.0,-6.24,0.0,0.117,1.21e-06,0.78,0.407,81.402,129093.0,4.0,Queen,1dfeR4HaWDbWqFHLkxsg1d,90,38849077,"['Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4714,Another One Bites The Dust - 2011 Remaster,3LjvFUqQi5LoqaRK6CLwMk,45,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],"['classic rock', 'glam rock', 'rock']",[90],False,[38849077],Bohemian Rhapsody (The Original Soundtrack),3BHe7LbW5yRjyqXNJ3A6mW,0.928,0.526,5.0,-6.486,0.0,0.0969,0.263,0.153,0.753,109.958,214640.0,4.0,Queen,1dfeR4HaWDbWqFHLkxsg1d,90,38849077,"['Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4715,I Want To Break Free,25H6P7a94WUr5102lC6TNI,59,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],"['classic rock', 'glam rock', 'rock']",[90],False,[38849077],Bohemian Rhapsody (The Original Soundtrack),3BHe7LbW5yRjyqXNJ3A6mW,0.807,0.414,4.0,-8.903,1.0,0.105,2.57e-05,0.0813,0.502,108.944,223080.0,4.0,Queen,1dfeR4HaWDbWqFHLkxsg1d,90,38849077,"['Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716,Under Pressure,5AZGbqiIK5t1jrWSPT7k8X,44,"['Queen', 'David Bowie']",['1dfeR4HaWDbWqFHLkxsg1d'],"['classic rock', 'glam rock', 'rock']",[90],False,[38849077],Bohemian Rhapsody (The Original Soundtrack),3BHe7LbW5yRjyqXNJ3A6mW,0.672,0.699,2.0,-7.831,1.0,0.395,0.0,0.094,0.46,113.737,244485.0,4.0,Queen,1dfeR4HaWDbWqFHLkxsg1d,90,38849077,"['Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4717,Who Wants To Live Forever - 2011 Remaster,05ZPrmaISOFhW3BnkuxyLR,39,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],"['classic rock', 'glam rock', 'rock']",[90],False,[38849077],Bohemian Rhapsody (The Original Soundtrack),3BHe7LbW5yRjyqXNJ3A6mW,0.18,0.371,4.0,-9.033,0.0,0.583,0.00217,0.116,0.0388,139.671,314489.0,4.0,Queen,1dfeR4HaWDbWqFHLkxsg1d,90,38849077,"['Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4718,Bohemian Rhapsody - Live Aid,3Rvjhi2fdHU7qLIv4a4MCy,45,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],"['classic rock', 'glam rock', 'rock']",[90],False,[38849077],Bohemian Rhapsody (The Original Soundtrack),3BHe7LbW5yRjyqXNJ3A6mW,0.379,0.781,0.0,-6.147,0.0,0.315,0.000162,0.401,0.327,77.567,147840.0,4.0,Queen,1dfeR4HaWDbWqFHLkxsg1d,90,38849077,"['Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4719,Radio Ga Ga - Live Aid,5ODSfJ2h7m1Zkg6MIm2C9Q,55,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],"['classic rock', 'glam rock', 'rock']",[90],False,[38849077],Bohemian Rhapsody (The Original Soundtrack),3BHe7LbW5yRjyqXNJ3A6mW,0.406,0.934,5.0,-6.668,1.0,0.0138,0.0,0.955,0.395,118.823,245680.0,4.0,Queen,1dfeR4HaWDbWqFHLkxsg1d,90,38849077,"['Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4720,Ay-Oh - Live Aid,5nv5hodQpAMoT2PqSVmakE,50,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],"['classic rock', 'glam rock', 'rock']",[90],False,[38849077],Bohemian Rhapsody (The Original Soundtrack),3BHe7LbW5yRjyqXNJ3A6mW,0.215,0.87,2.0,-10.92,1.0,0.881,0.112,0.976,0.462,144.877,41455.0,3.0,Queen,1dfeR4HaWDbWqFHLkxsg1d,90,38849077,"['Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4721,Hammer To Fall - Live Aid,5YpHQOxvS1pe36h2vkkjSx,50,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],"['classic rock', 'glam rock', 'rock']",[90],False,[38849077],Bohemian Rhapsody (The Original Soundtrack),3BHe7LbW5yRjyqXNJ3A6mW,0.222,0.981,9.0,-5.846,1.0,0.00515,0.000383,0.979,0.153,140.503,243532.0,4.0,Queen,1dfeR4HaWDbWqFHLkxsg1d,90,38849077,"['Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722,We Are The Champions - Live Aid,5SWhZ7Xn6t7TowUp77vaUz,51,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],"['classic rock', 'glam rock', 'rock']",[90],False,[38849077],Bohemian Rhapsody (The Original Soundtrack),3BHe7LbW5yRjyqXNJ3A6mW,0.316,0.86,7.0,-5.038,0.0,0.175,4.92e-05,0.902,0.195,100.888,237026.0,3.0,Queen,1dfeR4HaWDbWqFHLkxsg1d,90,38849077,"['Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4723,Don't Stop Me Now - …revisited,62PDM93qqC4xSfQMV48MRF,51,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],"['classic rock', 'glam rock', 'rock']",[90],False,[38849077],Bohemian Rhapsody (The Original Soundtrack),3BHe7LbW5yRjyqXNJ3A6mW,0.465,0.917,5.0,-6.331,1.0,0.0152,0.02,0.286,0.39,155.061,217824.0,4.0,Queen,1dfeR4HaWDbWqFHLkxsg1d,90,38849077,"['Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4724,The Show Must Go On - 2011 Remaster,0LCWyLFPXIeg1CIC1NS712,41,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],"['classic rock', 'glam rock', 'rock']",[90],False,[38849077],Bohemian Rhapsody (The Original Soundtrack),3BHe7LbW5yRjyqXNJ3A6mW,0.425,0.675,11.0,-6.79,0.0,0.433,4.51e-06,0.112,0.0671,84.156,271612.0,4.0,Queen,1dfeR4HaWDbWqFHLkxsg1d,90,38849077,"['Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4725,What's Up Danger (with Black Caviar),5zsHmE2gO3RefVsPyw2e3T,76,"['Blackway', 'Black Caviar']",['0LyfQWJT6nXafLPZqxe9Of'],[],[0],False,[1422955],Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),35s58BRTGAEWztPo9WqCIs,0.701,0.755,2.0,-5.82,1.0,0.00363,0.000795,0.121,0.116,95.036,222307.0,4.0,Blackway,0LyfQWJT6nXafLPZqxe9Of,0,1422955,[],No Genre Assigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4726,Sunflower - Spider-Man: Into the Spider-Verse,3KkXRkHbMCARz0aVfEt68P,87,"['Post Malone', 'Swae Lee']",['0LyfQWJT6nXafLPZqxe9Of'],[],[0],False,[1422955],Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),35s58BRTGAEWztPo9WqCIs,0.76,0.479,2.0,-5.574,1.0,0.556,0.0,0.0703,0.913,89.911,158040.0,4.0,Post Malone,0LyfQWJT6nXafLPZqxe9Of,0,1422955,[],No Genre Assigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4727,Way Up,7cFFhb9Wz2ZXLSpEk2VDKd,67,['Jaden'],['0LyfQWJT6nXafLPZqxe9Of'],[],[0],False,[1422955],Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),35s58BRTGAEWztPo9WqCIs,0.585,0.941,10.0,-3.278,0.0,0.03,8.41e-06,0.196,0.45,130.024,153773.0,4.0,Jaden,0LyfQWJT6nXafLPZqxe9Of,0,1422955,[],No Genre Assigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4728,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",4Uy3kNxW2kB8AEoXljEcth,67,"['Nicki Minaj', 'Anuel AA', 'Bantu']",['0LyfQWJT6nXafLPZqxe9Of'],[],[0],False,[1422955],Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),35s58BRTGAEWztPo9WqCIs,0.766,0.881,9.0,-5.158,0.0,0.0166,2.3e-06,0.347,0.674,112.027,174893.0,5.0,Nicki Minaj,0LyfQWJT6nXafLPZqxe9Of,0,1422955,[],No Genre Assigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4729,Invincible,6VS7wKwtvL2FvTupYSWZ9e,67,['Aminé'],['0LyfQWJT6nXafLPZqxe9Of'],[],[0],False,[1422955],Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),35s58BRTGAEWztPo9WqCIs,0.724,0.6,10.0,-4.391,0.0,0.141,0.000218,0.104,0.466,86.984,196387.0,4.0,Aminé,0LyfQWJT6nXafLPZqxe9Of,0,1422955,[],No Genre Assigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4730,Start a Riot,6V81K1OcvYgHEnCA6A2Qx9,71,"['Duckwrth', 'Shaboozey']",['0LyfQWJT6nXafLPZqxe9Of'],[],[0],False,[1422955],Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),35s58BRTGAEWztPo9WqCIs,0.728,0.727,2.0,-3.585,1.0,0.0128,0.0,0.0882,0.89,143.144,171467.0,4.0,Duckwrth,0LyfQWJT6nXafLPZqxe9Of,0,1422955,[],No Genre Assigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4731,Hide (feat. Seezyn),6rz0dTA0PdhXImFV5EjM0w,78,"['Juice WRLD', 'Seezyn']",['0LyfQWJT6nXafLPZqxe9Of'],[],[0],False,[1422955],Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),35s58BRTGAEWztPo9WqCIs,0.715,0.639,5.0,-5.017,0.0,0.0622,0.0,0.157,0.151,149.996,205800.0,4.0,Juice WRLD,0LyfQWJT6nXafLPZqxe9Of,0,1422955,[],No Genre Assigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4732,Memories,2CWOMDYFK4Ef3867nEhnVM,65,['Thutmose'],['0LyfQWJT6nXafLPZqxe9Of'],[],[0],False,[1422955],Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),35s58BRTGAEWztPo9WqCIs,0.567,0.651,5.0,-7.146,0.0,0.0519,0.0,0.183,0.519,93.989,199147.0,4.0,Thutmose,0LyfQWJT6nXafLPZqxe9Of,0,1422955,[],No Genre Assigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4733,Save The Day (feat. Coi Leray & LouGotCash),0vkzRCT7wzqWCFJw5TN1MQ,62,"['Ski Mask The Slump God', 'Jacquees', 'Coi Leray', 'LouGotCash']",['0LyfQWJT6nXafLPZqxe9Of'],[],[0],False,[1422955],Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),35s58BRTGAEWztPo9WqCIs,0.871,0.751,6.0,-8.042,0.0,0.00391,0.0,0.0853,0.787,139.984,178720.0,4.0,Ski Mask The Slump God,0LyfQWJT6nXafLPZqxe9Of,0,1422955,[],No Genre Assigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4734,Let Go,5F2AuFzEiuAQD0JVNjVJQz,64,['Beau Young Prince'],['0LyfQWJT6nXafLPZqxe9Of'],[],[0],False,[1422955],Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),35s58BRTGAEWztPo9WqCIs,0.764,0.725,7.0,-8.812,1.0,0.463,5.91e-06,0.109,0.0794,100.063,177653.0,4.0,Beau Young Prince,0LyfQWJT6nXafLPZqxe9Of,0,1422955,[],No Genre Assigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,Scared of the Dark (feat. XXXTENTACION),3vWzyGTu6Ovo1GdrcJqH6e,73,"['Lil Wayne', 'Ty Dolla $ign', 'XXXTENTACION']",['0LyfQWJT6nXafLPZqxe9Of'],[],[0],False,[1422955],Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),35s58BRTGAEWztPo9WqCIs,0.443,0.623,0.0,-6.717,0.0,0.0468,0.0,0.247,0.156,79.365,233000.0,4.0,Lil Wayne,0LyfQWJT6nXafLPZqxe9Of,0,1422955,[],No Genre Assigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4736,"Elevate (feat. Denzel Curry, YBN Cordae, SwaVay, Trevor Rich)",6kiauSlWtddVQx4JwJx51p,67,"['DJ Khalil', 'Denzel Curry', 'Cordae', 'Swavay', 'Trevor Rich']",['0LyfQWJT6nXafLPZqxe9Of'],[],[0],False,[1422955],Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),35s58BRTGAEWztPo9WqCIs,0.58,0.935,6.0,-4.847,0.0,0.176,0.0,0.514,0.666,129.173,219400.0,4.0,DJ Khalil,0LyfQWJT6nXafLPZqxe9Of,0,1422955,[],No Genre Assigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4737,Home,7pBsquIkbED6W6uSQJGbkn,66,"['Vince Staples', 'Richie Kohan']",['0LyfQWJT6nXafLPZqxe9Of'],[],[0],False,[1422955],Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),35s58BRTGAEWztPo9WqCIs,0.604,0.736,10.0,-5.596,0.0,0.00608,0.109,0.11,0.345,118.012,211360.0,4.0,Vince Staples,0LyfQWJT6nXafLPZqxe9Of,0,1422955,[],No Genre Assigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4738,a lot,2t8yVaLvJ0RenpXUIAC52d,81,['21 Savage'],['1URnnhqYAYcrqrcwql10ft'],"['atl hip hop', 'rap', 'trap']",[89],True,[10579065],i am > i was,007DWn799UWvfY1wwZeENR,0.837,0.636,1.0,-7.643,1.0,0.0395,0.00125,0.342,0.274,145.972,288624.0,4.0,21 Savage,1URnnhqYAYcrqrcwql10ft,89,10579065,"['Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4739,break da law,5ZSIExfQuVv69tw5Qw3yDl,57,['21 Savage'],['1URnnhqYAYcrqrcwql10ft'],"['atl hip hop', 'rap', 'trap']",[89],True,[10579065],i am > i was,007DWn799UWvfY1wwZeENR,0.904,0.575,1.0,-7.823,1.0,0.0493,0.0,0.256,0.359,141.037,177748.0,4.0,21 Savage,1URnnhqYAYcrqrcwql10ft,89,10579065,"['Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4740,a&t,6ho88pvz4c8WCSFbdVXNia,53,['21 Savage'],['1URnnhqYAYcrqrcwql10ft'],"['atl hip hop', 'rap', 'trap']",[89],True,[10579065],i am > i was,007DWn799UWvfY1wwZeENR,0.924,0.567,5.0,-5.009,1.0,0.00169,0.0,0.0898,0.827,146.976,211588.0,4.0,21 Savage,1URnnhqYAYcrqrcwql10ft,89,10579065,"['Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4741,out for the night,0ZKKJTv21zJpNrKiL0LYyV,57,['21 Savage'],['1URnnhqYAYcrqrcwql10ft'],"['atl hip hop', 'rap', 'trap']",[89],True,[10579065],i am > i was,007DWn799UWvfY1wwZeENR,0.841,0.695,9.0,-5.625,1.0,0.001,4.26e-05,0.189,0.408,173.368,137232.0,4.0,21 Savage,1URnnhqYAYcrqrcwql10ft,89,10579065,"['Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4742,gun smoke,4f1XXGjZZ9EkFkrbPJek6X,57,['21 Savage'],['1URnnhqYAYcrqrcwql10ft'],"['atl hip hop', 'rap', 'trap']",[89],True,[10579065],i am > i was,007DWn799UWvfY1wwZeENR,0.809,0.461,10.0,-5.677,0.0,0.000832,4.43e-05,0.143,0.325,85.992,167410.0,4.0,21 Savage,1URnnhqYAYcrqrcwql10ft,89,10579065,"['Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4743,1.5,2wOXxtHZgRkkrkEbKLzzqs,60,['21 Savage'],['1URnnhqYAYcrqrcwql10ft'],"['atl hip hop', 'rap', 'trap']",[89],True,[10579065],i am > i was,007DWn799UWvfY1wwZeENR,0.885,0.52,1.0,-8.353,1.0,0.000244,1.16e-06,0.454,0.306,84.022,148656.0,4.0,21 Savage,1URnnhqYAYcrqrcwql10ft,89,10579065,"['Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4744,all my friends,4paAidoE8VAemwU4jgCc6l,66,['21 Savage'],['1URnnhqYAYcrqrcwql10ft'],"['atl hip hop', 'rap', 'trap']",[89],True,[10579065],i am > i was,007DWn799UWvfY1wwZeENR,0.713,0.62,0.0,-4.513,1.0,0.171,1.16e-06,0.118,0.206,130.09,211785.0,4.0,21 Savage,1URnnhqYAYcrqrcwql10ft,89,10579065,"['Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4745,can't leave without it,0hPLZrnDgtKxrym1BHjDhd,72,['21 Savage'],['1URnnhqYAYcrqrcwql10ft'],"['atl hip hop', 'rap', 'trap']",[89],True,[10579065],i am > i was,007DWn799UWvfY1wwZeENR,0.872,0.591,6.0,-6.952,0.0,0.111,0.0,0.144,0.696,131.982,205352.0,4.0,21 Savage,1URnnhqYAYcrqrcwql10ft,89,10579065,"['Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
