"Genre","Track","Popularity","Artists","Artist_Pop","Explicit","Followers","Album","danceability","energy","key","loudness","acousticness","instrumentalness","liveness","valence","tempo","Original_Genre"
"['rap', 'slap house']","sweet sweet",63,"['Travis Scott']","[93]",TRUE,"[19394352]","Birds In The Trap Sing McKnight",0.733,0.578,0,-5.245,0.0859,1.19e-06,0.403,0.447,142.028,NA
"['rap', 'slap house']","outside",61,"['Travis Scott']","[93]",TRUE,"[19394352]","Birds In The Trap Sing McKnight",0.758,0.616,2,-3.471,0.503,0,0.103,0.494,165.906,NA
"['rap', 'slap house']","goosebumps",87,"['Travis Scott']","[93]",TRUE,"[19394352]","Birds In The Trap Sing McKnight",0.841,0.728,7,-3.37,0.0847,0,0.149,0.43,130.049,NA
"['rap', 'slap house']","first take",60,"['Travis Scott']","[93]",TRUE,"[19394352]","Birds In The Trap Sing McKnight",0.423,0.536,7,-3.8,0.015,0,0.095,0.0895,71.313,NA
"['rap', 'slap house']","pick up the phone",73,"['Young Thug', 'Travis Scott']","[93]",TRUE,"[19394352]","Birds In The Trap Sing McKnight",0.711,0.739,7,-3.804,0.114,0,0.226,0.43,136.919,NA
"['rap', 'slap house']","lose",61,"['Travis Scott']","[93]",TRUE,"[19394352]","Birds In The Trap Sing McKnight",0.832,0.557,7,-3.947,0.307,0,0.176,0.279,125.999,NA
"['rap', 'slap house']","guidance",58,"['Travis Scott']","[93]",TRUE,"[19394352]","Birds In The Trap Sing McKnight",0.702,0.753,11,-2.943,0.0609,1.38e-06,0.41,0.453,139.98,NA
"['rap', 'slap house']","wonderful",68,"['Travis Scott']","[93]",TRUE,"[19394352]","Birds In The Trap Sing McKnight",0.769,0.569,1,-5.591,0.0737,0,0.0571,0.612,146.062,NA
"['rap', 'trap']","Message (feat. TyFontaine)",41,"['Internet Money', 'TyFontaine']","[79]",TRUE,"[556303]","B4 The Storm",0.67,0.598,8,-7.273,0.000338,1.31e-06,0.0488,0.955,135.04,NA
"['rap', 'trap']","Really Redd (feat. Trippie Redd, Lil Keed, Young Nudy)",45,"['Internet Money', 'Trippie Redd', 'Lil Keed', 'Young Nudy']","[79]",TRUE,"[556303]","B4 The Storm",0.788,0.583,1,-6.105,0.0434,0,0.108,0.468,80.044,NA
"['rap', 'trap']","Lost Me (feat. Lil Mosey, iann dior & Lil Skies)",54,"['Internet Money', 'iann dior', 'Lil Skies', 'Lil Mosey']","[79]",TRUE,"[556303]","B4 The Storm",0.694,0.697,8,-7.373,0.162,0,0.0821,0.379,89.966,NA
"['rap', 'trap']","Right Now (feat. Cochise & TyFontaine)",41,"['Internet Money', 'TyFontaine', 'Cochise']","[79]",TRUE,"[556303]","B4 The Storm",0.659,0.654,7,-7.196,0.0692,0,0.107,0.551,77.671,NA
"['rap', 'trap']","Familiar (feat. TheHxliday)",40,"['Internet Money', 'TheHxliday']","[79]",TRUE,"[556303]","B4 The Storm",0.426,0.539,1,-7.75,0.0888,1.83e-06,0.187,0.537,81.528,NA
"['rap', 'trap']","JLO (feat. Lil Tecca)",45,"['Internet Money', 'Lil Tecca']","[79]",TRUE,"[556303]","B4 The Storm",0.863,0.716,1,-6.332,0.195,0,0.145,0.961,132.076,NA
"['rap', 'trap']","Thrusting (feat. Swae Lee & Future)",56,"['Internet Money', 'Swae Lee', 'Future']","[79]",TRUE,"[556303]","B4 The Storm",0.675,0.577,7,-5.431,0.331,0,0.0857,0.568,193.777,NA
"['rap', 'trap']","Speak (feat. The Kid Laroi)",53,"['Internet Money', 'The Kid LAROI']","[79]",TRUE,"[556303]","B4 The Storm",0.71,0.713,11,-5.229,0.042,0,0.181,0.568,158.109,NA
"['rap', 'trap']","Blastoff (feat. Juice Wrld & Trippie Redd)",71,"['Internet Money', 'Trippie Redd', 'Diplo', 'Juice WRLD']","[79]",TRUE,"[556303]","B4 The Storm",0.761,0.517,5,-6.916,0.114,0,0.157,0.46,147.912,NA
"['rap', 'trap']","Take It Slow (feat. 24KGoldn & TyFontaine)",39,"['Internet Money', '24kGoldn', 'TyFontaine']","[79]",TRUE,"[556303]","B4 The Storm",0.789,0.517,6,-7.969,0.406,0,0.113,0.442,124.935,NA
"['rap', 'trap']","Somebody (feat. A Boogie Wit Da Hoodie & Lil Tecca)",61,"['Internet Money', 'Lil Tecca', 'A Boogie Wit da Hoodie']","[79]",TRUE,"[556303]","B4 The Storm",0.626,0.673,6,-6.658,0.366,0,0.111,0.315,89.877,NA
"['rap', 'trap']","Giddy Up (feat. Wiz Khalifa & 24KGoldn)",44,"['Internet Money', 'Wiz Khalifa', '24kGoldn']","[79]",TRUE,"[556303]","B4 The Storm",0.759,0.56,6,-6.911,0.0739,0,0.111,0.676,149.038,NA
"['rap', 'trap']","Block (feat. Trippie Redd & StaySolidRocky)",35,"['Internet Money', 'Trippie Redd', 'StaySolidRocky']","[79]",TRUE,"[556303]","B4 The Storm",0.432,0.642,11,-5.408,0.216,0,0.156,0.726,78.379,NA
"['rap', 'trap']","Devastated (feat. lilspirit)",38,"['Internet Money', 'lilspirit']","[79]",TRUE,"[556303]","B4 The Storm",0.785,0.457,1,-8.002,0.29,0,0.122,0.687,128.93,NA
"['rap', 'trap']","Let You Down (feat. TyFontaine & TheHxliday)",41,"['Internet Money', 'TyFontaine', 'TheHxliday']","[79]",TRUE,"[556303]","B4 The Storm",0.51,0.516,4,-7.599,0.342,0,0.0968,0.427,111.941,NA
"['rap', 'trap']","No Option (feat. Kevin Gates)",46,"['Internet Money', 'Kevin Gates']","[79]",TRUE,"[556303]","B4 The Storm",0.561,0.627,0,-6.786,0.0686,0,0.112,0.354,149.001,NA
"['rap', 'trap']","Lemonade (feat. Gunna, Don Toliver & NAV)",81,"['Internet Money', 'Gunna', 'Don Toliver', 'NAV']","[79]",TRUE,"[556303]","B4 The Storm",0.8,0.658,1,-6.142,0.25,0,0.111,0.462,140.042,NA
"['rap', 'trap'], ['rap', 'slap house']","HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX",70,"['Travis Scott', 'ROSALÍA', 'Lil Baby']","[72, 93]",TRUE,"[466417, 19394352]","JACKBOYS",0.559,0.491,2,-6.406,0.0567,0,0.0992,0.114,153.131,NA
"['rap', 'trap'], ['rap', 'slap house']","JACKBOYS",59,"['JACKBOYS']","[72, 93]",TRUE,"[466417, 19394352]","JACKBOYS",0.413,0.13,0,-25.166,0.9,0.82,0.111,0.0676,123.342,NA
"['rap', 'trap'], ['rap', 'slap house']","GANG GANG",71,"['JACKBOYS', 'Sheck Wes']","[72, 93]",TRUE,"[466417, 19394352]","JACKBOYS",0.859,0.6,7,-4.63,0.071,0,0.353,0.568,123.017,NA
"['rap', 'trap'], ['rap', 'slap house']","HAD ENOUGH (feat. Quavo & Offset)",68,"['Don Toliver', 'Quavo', 'Offset']","[72, 93]",TRUE,"[466417, 19394352]","JACKBOYS",0.75,0.789,2,-4.578,0.253,0,0.129,0.673,147.957,NA
"['rap', 'trap'], ['rap', 'slap house']","OUT WEST (feat. Young Thug)",82,"['JACKBOYS', 'Travis Scott', 'Young Thug']","[72, 93]",TRUE,"[466417, 19394352]","JACKBOYS",0.802,0.591,8,-4.895,0.0104,0,0.196,0.309,139.864,NA
"['rap', 'trap'], ['rap', 'slap house']","WHAT TO DO? (feat. Don Toliver)",72,"['JACKBOYS', 'Travis Scott', 'Don Toliver']","[72, 93]",TRUE,"[466417, 19394352]","JACKBOYS",0.643,0.594,9,-5.191,0.0695,1.46e-05,0.115,0.195,118.037,NA
"['rap', 'trap'], ['rap', 'slap house']","GATTI",79,"['JACKBOYS', 'Pop Smoke', 'Travis Scott']","[72, 93]",TRUE,"[466417, 19394352]","JACKBOYS",0.594,0.676,2,-5.808,0.135,0,0.163,0.472,143.477,NA
"['reggae', 'roots reggae']","Is This Love",68,"['Bob Marley & The Wailers']","[81]",FALSE,"[10214694]","Legend - The Best Of Bob Marley And The Wailers",0.775,0.559,6,-8.377,0.108,0,0.0945,0.804,122.229,NA
"['reggae', 'roots reggae']","No Woman, No Cry - Live At The Lyceum, London/1975",67,"['Bob Marley & The Wailers']","[81]",FALSE,"[10214694]","Legend - The Best Of Bob Marley And The Wailers",0.641,0.657,1,-9.354,0.276,0.0261,0.713,0.602,78.132,NA
"['reggae', 'roots reggae']","Could You Be Loved",67,"['Bob Marley & The Wailers']","[81]",FALSE,"[10214694]","Legend - The Best Of Bob Marley And The Wailers",0.913,0.724,0,-8.527,0.372,0.000201,0.0824,0.748,103.33,NA
"['reggae', 'roots reggae']","Three Little Birds",67,"['Bob Marley & The Wailers']","[81]",FALSE,"[10214694]","Legend - The Best Of Bob Marley And The Wailers",0.825,0.494,9,-10.486,0.00974,5.15e-06,0.0361,0.626,74.103,NA
"['reggae', 'roots reggae']","Buffalo Soldier",66,"['Bob Marley & The Wailers']","[81]",FALSE,"[10214694]","Legend - The Best Of Bob Marley And The Wailers",0.93,0.462,9,-8.643,0.128,9.3e-06,0.175,0.777,124.065,NA
"['reggae', 'roots reggae']","Get Up, Stand Up",65,"['The Wailers']","[81]",FALSE,"[10214694]","Legend - The Best Of Bob Marley And The Wailers",0.797,0.574,10,-7.268,0.229,0,0.0602,0.814,78.183,NA
"['reggae', 'roots reggae']","Stir It Up",65,"['Bob Marley & The Wailers']","[81]",FALSE,"[10214694]","Legend - The Best Of Bob Marley And The Wailers",0.751,0.463,9,-10.96,0.642,0.208,0.0314,0.926,150.191,NA
"['reggae', 'roots reggae']","Easy Skanking",62,"['Bob Marley & The Wailers']","[81]",FALSE,"[10214694]","Legend - The Best Of Bob Marley And The Wailers",0.824,0.522,10,-8.567,0.0159,3.12e-06,0.105,0.581,126.238,NA
"['reggae', 'roots reggae']","One Love / People Get Ready - Medley",64,"['Bob Marley & The Wailers']","[81]",FALSE,"[10214694]","Legend - The Best Of Bob Marley And The Wailers",0.73,0.508,0,-9.575,0.0716,0,0.0605,0.936,76.494,NA
"['reggae', 'roots reggae']","I Shot The Sheriff",62,"['The Wailers']","[81]",FALSE,"[10214694]","Legend - The Best Of Bob Marley And The Wailers",0.797,0.644,8,-9.253,0.338,6.51e-05,0.0592,0.706,96.87,NA
"['reggae', 'roots reggae']","Waiting In Vain",62,"['Bob Marley & The Wailers']","[81]",FALSE,"[10214694]","Legend - The Best Of Bob Marley And The Wailers",0.838,0.453,8,-11.536,0.025,2.42e-05,0.116,0.815,78.837,NA
"['reggae', 'roots reggae']","Redemption Song",63,"['Bob Marley & The Wailers']","[81]",FALSE,"[10214694]","Legend - The Best Of Bob Marley And The Wailers",0.666,0.259,0,-10.721,0.585,0,0.079,0.698,116.082,NA
"['reggae', 'roots reggae']","Satisfy My Soul",63,"['Bob Marley & The Wailers']","[81]",FALSE,"[10214694]","Legend - The Best Of Bob Marley And The Wailers",0.781,0.412,7,-9.187,0.00294,9.85e-05,0.213,0.449,127.968,NA
"['reggae', 'roots reggae']","Exodus",59,"['Bob Marley & The Wailers']","[81]",FALSE,"[10214694]","Legend - The Best Of Bob Marley And The Wailers",0.865,0.746,7,-8.58,0.0329,0.00396,0.141,0.961,132.846,NA
"['reggae', 'roots reggae']","Jamming",62,"['Bob Marley & The Wailers']","[81]",FALSE,"[10214694]","Legend - The Best Of Bob Marley And The Wailers",0.941,0.462,11,-11.029,0.129,9.82e-05,0.114,0.758,123.674,NA
"['reggae', 'roots reggae']","Punky Reggae Party",59,"['Bob Marley & The Wailers']","[81]",FALSE,"[10214694]","Legend - The Best Of Bob Marley And The Wailers",0.812,0.638,6,-8.116,0.0219,0.161,0.0856,0.905,135.165,NA
"[]","Tulou Tagaloa",61,"[""Olivia Foa'i""]","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.271,0.405,2,-10.839,0.337,0.123,0.165,0.188,109.041,NA
"[]","An Innocent Warrior",62,"['Vai Mahina', 'Sulata Foai-Amiatu', 'Matthew Ineleo']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.283,0.203,2,-11.228,0.909,0.000661,0.11,0.18,84.656,NA
"[]","Where You Are",70,"['Christopher Jackson', 'Rachel House', 'Nicole Scherzinger', ""Auli'i Cravalho"", 'Louise Bush']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.707,0.656,4,-9.279,0.743,0,0.172,0.748,118.037,NA
"[]","How Far I'll Go",73,"[""Auli'i Cravalho""]","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.571,0.307,1,-10.958,0.649,0,0.178,0.108,83.72,NA
"[]","We Know The Way",68,"[""Opetaia Foa'i"", 'Lin-Manuel Miranda']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.689,0.578,9,-8.737,0.36,0,0.11,0.391,98.043,NA
"[]","How Far I'll Go - Reprise",63,"[""Auli'i Cravalho""]","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.427,0.449,4,-8.37,0.827,0,0.134,0.231,83.197,NA
"[]","You're Welcome",73,"['Dwayne Johnson']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.788,0.745,5,-7.072,0.29,0,0.0373,0.672,135.278,NA
"[]","Shiny",65,"['Jemaine Clement']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.641,0.68,0,-7.64,0.482,0,0.101,0.574,146.116,NA
"[]","Logo Te Pate",61,"[""Olivia Foa'i"", ""Opetaia Foa'i"", 'Talaga Steve Sale']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.73,0.804,11,-7.183,0.27,5.45e-05,0.0699,0.897,137.899,NA
"[]","I Am Moana (Song of the Ancestors)",65,"['Rachel House', ""Auli'i Cravalho""]","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.36,0.205,10,-11.576,0.571,0,0.0797,0.232,148.985,NA
"[]","Know Who You Are",63,"[""Auli'i Cravalho"", 'Vai Mahina', ""Olivia Foa'i"", ""Opetaia Foa'i"", 'Matthew Ineleo']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.16,0.145,11,-20.495,0.941,0.0919,0.103,0.0946,173.443,NA
"[]","We Know The Way - Finale",61,"['Lin-Manuel Miranda', ""Opetaia Foa'i""]","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.495,0.839,9,-8.744,0.551,7.08e-06,0.0862,0.122,101.08,NA
"[]","How Far I'll Go - Alessia Cara Version",67,"['Alessia Cara']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.31,0.54,9,-9.629,0.163,0.000129,0.0713,0.148,180.994,NA
"[]","You're Welcome - Jordan Fisher/Lin-Manuel Miranda Version",60,"['Jordan Fisher', 'Lin-Manuel Miranda']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.468,0.432,0,-10.382,0.0613,0,0.0533,0.393,101.097,NA
"[]","Prologue",52,"['Mark Mancina']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.356,0.571,4,-14.841,0.18,0.857,0.122,0.138,152.588,NA
"[]","He Was You",50,"['Mark Mancina']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.0999,0.0763,11,-22.557,0.851,0.722,0.0817,0.0357,88.968,NA
"[]","Village Crazy Lady",51,"['Mark Mancina']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.512,0.102,0,-27.202,0.975,0.838,0.139,0.295,155.888,NA
"[]","Cavern",50,"['Mark Mancina']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.198,0.069,10,-20.872,0.919,0.898,0.104,0.0317,102.348,NA
"[]","The Ocean Chose You",49,"['Mark Mancina']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.223,0.156,0,-15.763,0.622,0.921,0.355,0.0352,46.112,NA
"[]","The Hook",48,"['Mark Mancina']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.242,0.112,7,-22.153,0.938,0.88,0.109,0.0345,83.904,NA
"[]","Tala's Deathbed",48,"['Mark Mancina']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.193,0.0398,8,-18.477,0.939,0.84,0.0678,0.0394,75.691,NA
"[]","Battle of Wills",47,"['Mark Mancina']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.521,0.226,7,-17.893,0.693,0.851,0.112,0.102,116.243,NA
"[]","Kakamora",47,"['Mark Mancina']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.33,0.879,1,-9.325,0.304,0.884,0.165,0.192,84.248,NA
"[]","Wayfinding",45,"['Mark Mancina']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.505,0.422,9,-17.394,0.785,0.949,0.0793,0.31,128.044,NA
"[]","Climbing",45,"['Mark Mancina']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.693,0.203,2,-21.99,0.896,0.914,0.0957,0.176,89.963,NA
"[]","Tamatoa's Lair",44,"['Mark Mancina']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.255,0.238,1,-15.966,0.663,0.841,0.523,0.0569,140.311,NA
"[]","Great Escape",44,"['Mark Mancina']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.438,0.707,0,-8.973,0.489,0.52,0.158,0.436,86.335,NA
"[]","If I Were the Ocean",45,"['Mark Mancina']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.0637,0.00846,9,-35.604,0.948,0.123,0.102,0.0376,68.576,NA
"[]","Te Ka Attacks",44,"['Mark Mancina', ""Opetaia Foa'i""]","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.334,0.901,9,-8.583,0.564,0.895,0.116,0.145,127.897,NA
"[]","Maui Leaves",43,"['Mark Mancina']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.17,0.0427,7,-15.32,0.706,0.952,0.104,0.0268,114.305,NA
"[]","Heartache",45,"['Mark Mancina']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.17,0.05,9,-27.055,0.991,0.951,0.0719,0.0646,124.618,NA
"[]","Tala Returns",44,"['Mark Mancina']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.281,0.075,0,-24.905,0.81,0.698,0.0822,0.0397,44.998,NA
"[]","Sails to Te Fiti",43,"['Mark Mancina', ""Opetaia Foa'i""]","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.268,0.674,10,-10.377,0.497,0.905,0.0754,0.158,85.715,NA
"[]","Shiny Heart",42,"['Mark Mancina']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.115,0.0297,4,-27.694,0.701,0.00292,0.103,0.0373,73.326,NA
"[]","Te Fiti Restored",44,"['Mark Mancina', ""Opetaia Foa'i""]","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.347,0.838,6,-8.783,0.554,0.957,0.0813,0.0786,131.757,NA
"[]","Hand of a God",42,"['Mark Mancina']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.349,0.139,3,-13.141,0.914,0.0969,0.12,0.0776,120.115,NA
"[]","Voyager Tagaloa",44,"['Mark Mancina', ""Opetaia Foa'i""]","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.63,0.818,5,-8.569,0.208,0.00877,0.214,0.173,112.125,NA
"[]","Toe Feiloa'i",42,"['Mark Mancina']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.19,0.645,11,-8.593,0.884,0.888,0.116,0.0437,115.388,NA
"[]","Navigating Home",42,"['Mark Mancina']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.19,0.396,1,-11.837,0.977,0.85,0.069,0.0711,67.197,NA
"[]","The Return to Voyaging",43,"['Mark Mancina', ""Opetaia Foa'i""]","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.556,0.624,9,-10.639,0.492,0.655,0.104,0.223,112.723,NA
"[]","Unstoppable - Outtake",43,"['Lin-Manuel Miranda']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.617,0.624,4,-8.733,0.399,0,0.0743,0.366,130.085,NA
"[]","More - Outtake",42,"['Marcy Harriell']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.75,0.466,3,-8.208,0.741,0,0.0903,0.581,95.738,NA
"[]","More - Reprise - Outtake",43,"['Marcy Harriell']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.512,0.347,2,-10.445,0.777,1.26e-06,0.0871,0.263,83.092,NA
"[]","Warrior Face - Outtake",41,"['Lin-Manuel Miranda']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.622,0.548,11,-8.492,0.466,0,0.211,0.301,135.001,NA
"[]","Where You Are - Demo",42,"['Lin-Manuel Miranda']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.739,0.649,4,-8.89,0.776,0,0.086,0.749,118.055,NA
"[]","You're Welcome - Demo",42,"['Lin-Manuel Miranda']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.782,0.56,0,-7.915,0.362,0,0.29,0.408,135.168,NA
"[]","Shiny - Demo",41,"['Lin-Manuel Miranda']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.674,0.701,2,-6.956,0.685,0,0.167,0.408,146.111,NA
"[]","Prologue - Score Demo",39,"['Mark Mancina']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.315,0.61,7,-14.014,0.163,0.821,0.112,0.121,153.646,NA
"[]","Village Crazy Lady - Score Demo",40,"['Mark Mancina']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.526,0.1,0,-26.65,0.965,0.835,0.107,0.434,156.011,NA
"[]","Cavern - Score Demo",39,"['Mark Mancina']","[0]",FALSE,"[1422955]","Moana (Original Motion Picture Soundtrack/Deluxe Edition)",0.233,0.0269,7,-23.387,0.659,0.881,0.123,0.0299,51.99,NA
"[]","The Greatest Show",76,"['Hugh Jackman', 'Keala Settle', 'Zac Efron', 'Zendaya', 'The Greatest Showman Ensemble']","[0]",FALSE,"[1422955]","The Greatest Showman (Original Motion Picture Soundtrack)",0.417,0.824,11,-7.36,0.000239,0.0545,0.0725,0.4,157.92,NA
"[]","A Million Dreams",76,"['Ziv Zaifman', 'Hugh Jackman', 'Michelle Williams']","[0]",FALSE,"[1422955]","The Greatest Showman (Original Motion Picture Soundtrack)",0.265,0.312,7,-11.689,0.243,0,0.0893,0.0998,54.747,NA
"[]","A Million Dreams (Reprise)",66,"['Austyn Johnson', 'Cameron Seely', 'Hugh Jackman']","[0]",FALSE,"[1422955]","The Greatest Showman (Original Motion Picture Soundtrack)",0.253,0.139,6,-17.067,0.726,5.01e-05,0.269,0.102,74.369,NA
"[]","Come Alive",71,"['Hugh Jackman', 'Keala Settle', 'Daniel Everidge', 'Zendaya', 'The Greatest Showman Ensemble']","[0]",FALSE,"[1422955]","The Greatest Showman (Original Motion Picture Soundtrack)",0.702,0.77,7,-9.411,0.00558,0.000802,0.211,0.235,118.034,NA
"[]","The Other Side",75,"['Hugh Jackman', 'Zac Efron']","[0]",FALSE,"[1422955]","The Greatest Showman (Original Motion Picture Soundtrack)",0.638,0.795,0,-8.45,0.00433,0.00139,0.153,0.31,153.99,NA
"[]","Never Enough",76,"['Loren Allred']","[0]",FALSE,"[1422955]","The Greatest Showman (Original Motion Picture Soundtrack)",0.277,0.394,8,-8.903,0.423,0,0.0952,0.227,86.777,NA
"[]","This Is Me",77,"['Keala Settle', 'The Greatest Showman Ensemble']","[0]",FALSE,"[1422955]","The Greatest Showman (Original Motion Picture Soundtrack)",0.284,0.704,2,-7.276,0.00583,0.000115,0.0424,0.1,191.702,NA
"[]","Rewrite The Stars",76,"['Zac Efron', 'Zendaya']","[0]",FALSE,"[1422955]","The Greatest Showman (Original Motion Picture Soundtrack)",0.684,0.619,10,-7.005,0.0716,0,0.122,0.284,125.046,NA
"[]","Tightrope",70,"['Michelle Williams']","[0]",FALSE,"[1422955]","The Greatest Showman (Original Motion Picture Soundtrack)",0.351,0.331,9,-10.316,0.3,9.14e-06,0.0919,0.191,161.564,NA
"[]","Never Enough (Reprise)",65,"['Loren Allred']","[0]",FALSE,"[1422955]","The Greatest Showman (Original Motion Picture Soundtrack)",0.382,0.0541,9,-19.376,0.889,2.88e-06,0.0832,0.133,82.486,NA
"[]","From Now On",74,"['Hugh Jackman', 'The Greatest Showman Ensemble']","[0]",FALSE,"[1422955]","The Greatest Showman (Original Motion Picture Soundtrack)",0.516,0.518,4,-10.383,0.00483,0.00895,0.585,0.0834,108.027,NA
"[]","All Is Found",69,"['Evan Rachel Wood']","[0]",FALSE,"[1422955]","Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition)",0.228,0.204,5,-12.319,0.926,1.1e-05,0.092,0.195,83.372,NA
"[]","Some Things Never Change",69,"['Kristen Bell', 'Idina Menzel', 'Josh Gad', 'Jonathan Groff', 'Cast of Frozen 2']","[0]",FALSE,"[1422955]","Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition)",0.566,0.543,5,-4.485,0.613,0,0.106,0.299,89.937,NA
"[]","Into the Unknown",76,"['Idina Menzel', 'AURORA']","[0]",FALSE,"[1422955]","Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition)",0.323,0.405,10,-8.533,0.849,0.000544,0.138,0.274,145.104,NA
"[]","When I Am Older",68,"['Josh Gad']","[0]",FALSE,"[1422955]","Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition)",0.73,0.326,8,-7.001,0.705,0,0.103,0.434,116.893,NA
"[]","Reindeer(s) Are Better Than People (Cont.)",20,"['Jonathan Groff']","[0]",FALSE,"[1422955]","Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition)",0.543,0.0885,3,-21.804,0.855,0,0.166,0.311,118.489,NA
"[]","Lost in the Woods",69,"['Jonathan Groff']","[0]",FALSE,"[1422955]","Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition)",0.366,0.478,8,-6.972,0.695,8.91e-06,0.124,0.293,149.307,NA
"[]","Show Yourself",74,"['Idina Menzel', 'Evan Rachel Wood']","[0]",FALSE,"[1422955]","Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition)",0.321,0.429,6,-7.073,0.724,9.1e-05,0.0606,0.174,123.419,NA
