"chart","playlist","album","track","artist","duration","year","date","expicit","track_pop","artist_pop","artist_follows","danceability","energy","loudness","liveness","speechiness","acousticness","instrumentalness","key","mode","tempo","valence","time_signature","genre","Rock","Hip-hop","Latin","Christian","Soul","Jazz","Funk","R&B","Show_tunes","Misc","Pop","Edm","Indie","Country","Metal","Folk","Easy_listening","Reggae","no_genre"
4,"Billboard 200 Top Albums 2021","evermore","gold rush","Taylor Swift",3.08866666666667,2020,2020-12-11,TRUE,73,98,48097228,0.512,0.462,-10.491,0.121,0.0408,0.83,0.166,9,1,112.05,0.353,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,"Billboard 200 Top Albums 2021","evermore","‘tis the damn season","Taylor Swift",3.83066666666667,2020,2020-12-11,FALSE,70,98,48097228,0.575,0.434,-8.193,0.105,0.0312,0.735,6.59e-05,5,1,145.916,0.348,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,"Billboard 200 Top Albums 2021","evermore","tolerate it","Taylor Swift",4.09066666666667,2020,2020-12-11,TRUE,71,98,48097228,0.316,0.361,-10.381,0.0797,0.0488,0.878,2.67e-05,9,1,74.952,0.221,5,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,"Billboard 200 Top Albums 2021","evermore","no body, no crime (feat. HAIM)","Taylor Swift",3.59378333333333,2020,2020-12-11,FALSE,71,98,48097228,0.546,0.613,-7.589,0.103,0.0264,0.418,0,7,0,79.015,0.535,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,"Billboard 200 Top Albums 2021","evermore","happiness","Taylor Swift",5.25245,2020,2020-12-11,TRUE,69,98,48097228,0.559,0.334,-10.733,0.114,0.0376,0.87,0,11,1,122.079,0.211,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,"Billboard 200 Top Albums 2021","evermore","dorothea","Taylor Swift",3.76466666666667,2020,2020-12-11,FALSE,66,98,48097228,0.605,0.488,-8.322,0.129,0.0264,0.696,0,4,1,119.966,0.354,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,"Billboard 200 Top Albums 2021","evermore","coney island (feat. The National)","Taylor Swift",4.58866666666667,2020,2020-12-11,FALSE,67,98,48097228,0.537,0.537,-11.266,0.142,0.0617,0.819,0.000904,8,1,107.895,0.292,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,"Billboard 200 Top Albums 2021","evermore","ivy","Taylor Swift",4.34066666666667,2020,2020-12-11,TRUE,70,98,48097228,0.515,0.545,-9.277,0.0921,0.0353,0.855,1.97e-05,2,1,88.856,0.535,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,"Billboard 200 Top Albums 2021","evermore","cowboy like me","Taylor Swift",4.584,2020,2020-12-11,TRUE,68,98,48097228,0.604,0.517,-9.014,0.123,0.0347,0.768,0.000155,0,1,127.967,0.511,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,"Billboard 200 Top Albums 2021","evermore","long story short","Taylor Swift",3.59866666666667,2020,2020-12-11,FALSE,68,98,48097228,0.546,0.73,-7.704,0.0972,0.0417,0.66,0.179,0,1,157.895,0.573,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,"Billboard 200 Top Albums 2021","evermore","marjorie","Taylor Swift",4.29621666666667,2020,2020-12-11,FALSE,66,98,48097228,0.535,0.561,-11.609,0.115,0.0484,0.876,0.000136,5,1,96.103,0.287,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,"Billboard 200 Top Albums 2021","evermore","closure","Taylor Swift",3.01088333333333,2020,2020-12-11,FALSE,64,98,48097228,0.689,0.704,-10.813,0.134,0.245,0.835,4.83e-06,9,1,151.884,0.92,5,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,"Billboard 200 Top Albums 2021","evermore","evermore (feat. Bon Iver)","Taylor Swift",5.06845,2020,2020-12-11,FALSE,69,98,48097228,0.39,0.27,-10.673,0.111,0.0308,0.937,0.00227,1,1,125.177,0.32,5,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","Champagne Poetry","Drake",5.60851666666667,2021,2021-09-03,TRUE,81,98,60310746,0.423,0.667,-7.012,0.246,0.326,0.758,0,6,0,86.743,0.496,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","Papi’s Home","Drake",2.97705,2021,2021-09-03,TRUE,76,98,60310746,0.701,0.741,-6.157,0.699,0.313,0.112,0,2,1,140.177,0.588,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","Girls Want Girls (with Lil Baby)","Drake",3.69966666666667,2021,2021-09-03,TRUE,85,98,60310746,0.767,0.438,-8.726,0.142,0.29,0.181,0,7,0,86.975,0.381,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","In The Bible (with Lil Durk & Giveon)","Drake",4.9428,2021,2021-09-03,TRUE,79,98,60310746,0.686,0.385,-8.35,0.131,0.297,0.614,0,7,0,143.07,0.147,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","Love All (with JAY-Z)","Drake",3.80768333333333,2021,2021-09-03,TRUE,76,98,60310746,0.73,0.576,-5.442,0.15,0.287,0.354,3.59e-05,2,1,92.131,0.155,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","Fair Trade (with Travis Scott)","Drake",4.85291666666667,2021,2021-09-03,TRUE,88,98,60310746,0.666,0.465,-8.545,0.215,0.26,0.0503,0,1,1,167.937,0.292,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","Way 2 Sexy (with Future & Young Thug)","Drake",4.29341666666667,2021,2021-09-03,TRUE,88,98,60310746,0.803,0.597,-6.035,0.323,0.141,0.000619,4.5e-06,11,0,136.008,0.331,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","TSU","Drake",5.14593333333333,2021,2021-09-03,TRUE,77,98,60310746,0.568,0.56,-9.059,0.39,0.42,0.228,3.05e-06,9,1,130.019,0.246,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","N 2 Deep","Drake",4.55963333333333,2021,2021-09-03,TRUE,75,98,60310746,0.507,0.429,-7.726,0.109,0.326,0.0518,0,2,1,91,0.0744,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","Pipe Down","Drake",3.42868333333333,2021,2021-09-03,TRUE,74,98,60310746,0.518,0.69,-6.15,0.176,0.107,0.128,0,9,1,77.837,0.59,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","Yebba’s Heartbreak","Drake",2.22938333333333,2021,2021-09-03,TRUE,71,98,60310746,0.476,0.161,-11.665,0.109,0.0407,0.967,0.0381,8,0,119.614,0.0908,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","No Friends In The Industry","Drake",3.40578333333333,2021,2021-09-03,TRUE,80,98,60310746,0.84,0.744,-4.751,0.629,0.113,0.0181,0,1,1,83.737,0.171,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","Knife Talk (with 21 Savage ft. Project Pat)","Drake",4.04943333333333,2021,2021-09-03,TRUE,89,98,60310746,0.849,0.424,-9.579,0.0834,0.324,0.0635,0,5,0,145.887,0.153,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","7am On Bridle Path","Drake",3.99391666666667,2021,2021-09-03,TRUE,72,98,60310746,0.724,0.531,-4.108,0.11,0.298,0.225,0,5,0,89.901,0.141,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","Race My Mind","Drake",4.49806666666667,2021,2021-09-03,TRUE,73,98,60310746,0.488,0.635,-7.19,0.156,0.26,0.179,8.16e-06,10,1,174.072,0.783,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","Fountains (with Tems)","Drake",3.20696666666667,2021,2021-09-03,TRUE,75,98,60310746,0.843,0.485,-8.735,0.107,0.195,0.181,0.0675,10,0,100.053,0.689,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","Get Along Better","Drake",3.82173333333333,2021,2021-09-03,TRUE,72,98,60310746,0.32,0.466,-6.77,0.133,0.0374,0.00645,0,8,1,177.693,0.338,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","You Only Live Twice (with Lil Wayne & Rick Ross)","Drake",3.55173333333333,2021,2021-09-03,TRUE,73,98,60310746,0.519,0.851,-6.001,0.178,0.29,0.118,0,7,1,123.823,0.711,5,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","IMY2 (with Kid Cudi)","Drake",4.20631666666667,2021,2021-09-03,TRUE,76,98,60310746,0.59,0.493,-8.704,0.129,0.0367,0.402,0.00504,7,0,150.026,0.0498,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","F*****g Fans","Drake",4.08551666666667,2021,2021-09-03,TRUE,70,98,60310746,0.783,0.416,-9.84,0.103,0.135,0.213,0,4,0,87.073,0.165,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,"Billboard 200 Top Albums 2021","Certified Lover Boy","The Remorse","Drake",5.85366666666667,2021,2021-09-03,TRUE,68,98,60310746,0.473,0.53,-8.506,0.227,0.249,0.812,6.92e-06,0,1,74.732,0.637,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","BOOTY CALL (skit)","The Kid LAROI",0.9468,2020,2020-07-24,TRUE,43,90,3216556,0.785,0.398,-11.494,0.413,0.841,0.978,0,2,1,56.284,0.575,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","MAYBE","The Kid LAROI",2.90303333333333,2020,2020-07-24,TRUE,66,90,3216556,0.606,0.532,-4.833,0.292,0.0777,0.00554,0,4,0,89.079,0.156,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","WRONG (feat. Lil Mosey)","The Kid LAROI",3.05945,2020,2020-07-24,TRUE,71,90,3216556,0.389,0.768,-4.765,0.119,0.256,0.038,0,1,1,90.146,0.334,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","I WISH","The Kid LAROI",2.09285,2020,2020-07-24,FALSE,58,90,3216556,0.788,0.656,-6.974,0.127,0.047,0.0375,0,8,0,138.981,0.549,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","NOT FAIR (feat. Corbin)","The Kid LAROI",2.77813333333333,2020,2020-07-24,TRUE,65,90,3216556,0.412,0.657,-5.535,0.318,0.124,0.468,0,6,0,76.342,0.625,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","BATHROOM (skit)","The Kid LAROI",0.415666666666667,2020,2020-07-24,TRUE,6,90,3216556,0.8,0.741,-9.05,0.774,0.911,0.942,0,3,0,116.899,0.581,5,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","GO (feat. Juice WRLD)","The Kid LAROI",3.02813333333333,2020,2020-07-24,TRUE,78,90,3216556,0.487,0.74,-4.973,0.612,0.0944,0.157,0,6,1,73.779,0.522,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","TELL ME WHY","The Kid LAROI",3.25446666666667,2020,2020-07-24,TRUE,71,90,3216556,0.6,0.723,-4.928,0.167,0.158,0.109,0,6,0,149.881,0.463,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","SAME THING","The Kid LAROI",2.0765,2020,2020-07-24,FALSE,57,90,3216556,0.662,0.659,-4.642,0.107,0.155,0.0225,0,6,1,135.95,0.363,5,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","NEW GUY (skit)","The Kid LAROI",0.365633333333333,2020,2020-07-24,TRUE,4,90,3216556,0.766,0.383,-12.35,0.575,0.952,0.976,7.55e-06,3,1,85.494,0.0604,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","ERASE U","The Kid LAROI",1.81823333333333,2020,2020-07-24,TRUE,60,90,3216556,0.75,0.641,-5.134,0.193,0.0353,0.0458,0,7,0,144.988,0.743,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","RUNNING","The Kid LAROI",2.25403333333333,2020,2020-07-24,TRUE,57,90,3216556,0.438,0.585,-5.425,0.13,0.0908,0.377,0,8,0,100.834,0.313,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","WISH YOU WELL (skit)","The Kid LAROI",0.588333333333333,2020,2020-07-24,TRUE,44,90,3216556,0.619,0.256,-12.522,0.596,0.538,0.955,0,7,1,170.572,0.656,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","NEED YOU MOST (So Sick)","The Kid LAROI",2.25378333333333,2020,2020-07-24,TRUE,68,90,3216556,0.63,0.707,-3.632,0.284,0.0508,0.0681,0,5,1,86.849,0.285,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Billboard 200 Top Albums 2021","F*CK LOVE","SELFISH","The Kid LAROI",3.27003333333333,2020,2020-07-24,TRUE,67,90,3216556,0.373,0.539,-4.865,0.139,0.086,0.166,0,1,1,77.006,0.075,1,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","BOOTY CALL (skit)","The Kid LAROI",0.9468,2020,2020-07-24,TRUE,43,90,3216556,0.785,0.398,-11.494,0.413,0.841,0.978,0,2,1,56.284,0.575,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","MAYBE","The Kid LAROI",2.90303333333333,2020,2020-07-24,TRUE,66,90,3216556,0.606,0.532,-4.833,0.292,0.0777,0.00554,0,4,0,89.079,0.156,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","WRONG (feat. Lil Mosey)","The Kid LAROI",3.05945,2020,2020-07-24,TRUE,71,90,3216556,0.389,0.768,-4.765,0.119,0.256,0.038,0,1,1,90.146,0.334,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","I WISH","The Kid LAROI",2.09285,2020,2020-07-24,FALSE,58,90,3216556,0.788,0.656,-6.974,0.127,0.047,0.0375,0,8,0,138.981,0.549,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","NOT FAIR (feat. Corbin)","The Kid LAROI",2.77813333333333,2020,2020-07-24,TRUE,65,90,3216556,0.412,0.657,-5.535,0.318,0.124,0.468,0,6,0,76.342,0.625,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","BATHROOM (skit)","The Kid LAROI",0.415666666666667,2020,2020-07-24,TRUE,6,90,3216556,0.8,0.741,-9.05,0.774,0.911,0.942,0,3,0,116.899,0.581,5,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","GO (feat. Juice WRLD)","The Kid LAROI",3.02813333333333,2020,2020-07-24,TRUE,78,90,3216556,0.487,0.74,-4.973,0.612,0.0944,0.157,0,6,1,73.779,0.522,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","TELL ME WHY","The Kid LAROI",3.25446666666667,2020,2020-07-24,TRUE,71,90,3216556,0.6,0.723,-4.928,0.167,0.158,0.109,0,6,0,149.881,0.463,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","SAME THING","The Kid LAROI",2.0765,2020,2020-07-24,FALSE,57,90,3216556,0.662,0.659,-4.642,0.107,0.155,0.0225,0,6,1,135.95,0.363,5,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","NEW GUY (skit)","The Kid LAROI",0.365633333333333,2020,2020-07-24,TRUE,4,90,3216556,0.766,0.383,-12.35,0.575,0.952,0.976,7.55e-06,3,1,85.494,0.0604,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","ERASE U","The Kid LAROI",1.81823333333333,2020,2020-07-24,TRUE,60,90,3216556,0.75,0.641,-5.134,0.193,0.0353,0.0458,0,7,0,144.988,0.743,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","RUNNING","The Kid LAROI",2.25403333333333,2020,2020-07-24,TRUE,57,90,3216556,0.438,0.585,-5.425,0.13,0.0908,0.377,0,8,0,100.834,0.313,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","WISH YOU WELL (skit)","The Kid LAROI",0.588333333333333,2020,2020-07-24,TRUE,44,90,3216556,0.619,0.256,-12.522,0.596,0.538,0.955,0,7,1,170.572,0.656,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","NEED YOU MOST (So Sick)","The Kid LAROI",2.25378333333333,2020,2020-07-24,TRUE,68,90,3216556,0.63,0.707,-3.632,0.284,0.0508,0.0681,0,5,1,86.849,0.285,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"Billboard 200 Top Albums 2020","F*CK LOVE","SELFISH","The Kid LAROI",3.27003333333333,2020,2020-07-24,TRUE,67,90,3216556,0.373,0.539,-4.865,0.139,0.086,0.166,0,1,1,77.006,0.075,1,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","Beer Never Broke My Heart","Luke Combs",3.11221666666667,2019,2019-11-08,FALSE,77,83,6057090,0.538,0.863,-4.483,0.0874,0.0481,0.0139,0,1,1,77.001,0.637,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","Refrigerator Door","Luke Combs",3.404,2019,2019-11-08,FALSE,65,83,6057090,0.459,0.864,-4.397,0.314,0.059,0.011,3.36e-06,1,1,74.867,0.623,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","Even Though I'm Leaving","Luke Combs",3.75421666666667,2019,2019-11-08,FALSE,71,83,6057090,0.554,0.755,-6.04,0.301,0.0319,0.225,0,2,1,77.962,0.624,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","Lovin' On You","Luke Combs",3.24778333333333,2019,2019-11-08,FALSE,70,83,6057090,0.572,0.949,-4.865,0.163,0.06,0.00165,0.000195,4,1,118.974,0.53,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","Moon Over Mexico","Luke Combs",3.41066666666667,2019,2019-11-08,FALSE,63,83,6057090,0.493,0.772,-5.875,0.107,0.0452,0.456,3.2e-06,7,1,140.996,0.472,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","1, 2 Many","Luke Combs",3.01511666666667,2019,2019-11-08,FALSE,71,83,6057090,0.54,0.821,-3.789,0.423,0.0873,0.0397,0,6,1,148.798,0.685,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","Blue Collar Boys","Luke Combs",3.66533333333333,2019,2019-11-08,FALSE,65,83,6057090,0.531,0.813,-5.517,0.359,0.0327,0.00807,0,5,1,154.134,0.79,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","New Every Day","Luke Combs",3.32155,2019,2019-11-08,FALSE,60,83,6057090,0.466,0.7,-5.577,0.0798,0.0431,0.302,0,4,1,77.087,0.563,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","Reasons","Luke Combs",3.73821666666667,2019,2019-11-08,FALSE,61,83,6057090,0.446,0.851,-4.74,0.264,0.0416,0.056,1.91e-05,6,1,84.928,0.666,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","Every Little Bit Helps","Luke Combs",4.13045,2019,2019-11-08,FALSE,60,83,6057090,0.552,0.876,-4.268,0.152,0.0437,0.0121,0,8,1,121.979,0.734,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","Dear Today","Luke Combs",3.66221666666667,2019,2019-11-08,FALSE,61,83,6057090,0.492,0.21,-10.658,0.109,0.0359,0.606,1.35e-06,1,1,153.017,0.368,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","What You See Is What You Get","Luke Combs",2.86533333333333,2019,2019-11-08,FALSE,64,83,6057090,0.593,0.805,-4.892,0.226,0.0347,0.0645,0,5,1,103.949,0.848,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","Does To Me (feat. Eric Church)","Luke Combs",3.722,2019,2019-11-08,FALSE,69,83,6057090,0.616,0.849,-4.897,0.311,0.0373,0.311,0,0,1,113.065,0.638,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","Angels Workin' Overtime","Luke Combs",4.22978333333333,2019,2019-11-08,FALSE,58,83,6057090,0.639,0.972,-3.993,0.254,0.073,0.188,3.6e-05,4,0,129.999,0.725,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","All Over Again","Luke Combs",3.48133333333333,2019,2019-11-08,FALSE,62,83,6057090,0.499,0.85,-5.372,0.226,0.0808,0.00563,0,7,1,156.964,0.563,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","Nothing Like You","Luke Combs",3.272,2019,2019-11-08,FALSE,65,83,6057090,0.62,0.443,-7.984,0.108,0.028,0.355,0,5,1,141.984,0.339,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","Better Together","Luke Combs",3.65955,2019,2019-11-08,FALSE,77,83,6057090,0.552,0.225,-11.501,0.111,0.0477,0.827,0,0,1,138.002,0.67,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,"Billboard 200 Top Albums 2021","What You See Is What You Get","Six Feet Apart","Luke Combs",3.3178,2019,2019-11-08,FALSE,58,83,6057090,0.565,0.598,-5.894,0.124,0.0276,0.335,0,6,1,155.814,0.449,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,"Billboard 200 Top Albums 2020","What You See Is What You Get","Beer Never Broke My Heart","Luke Combs",3.11221666666667,2019,2019-11-08,FALSE,77,83,6057090,0.538,0.863,-4.483,0.0874,0.0481,0.0139,0,1,1,77.001,0.637,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,"Billboard 200 Top Albums 2020","What You See Is What You Get","Refrigerator Door","Luke Combs",3.404,2019,2019-11-08,FALSE,65,83,6057090,0.459,0.864,-4.397,0.314,0.059,0.011,3.36e-06,1,1,74.867,0.623,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
