,playlist_id,playlist_name,chart_position,album_release_date,release_year,release_date_datetime,album_id,album_artist,track_name,track_id,track_popularity,track_artists,track_artists_ids,track_artists_genres,track_artists_popularity,track_explicit,track_artists_followers,album_name,danceability,energy,key,speechiness,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_artist,track_artist_id,track_artist_popularity,track_artist_followers,track_artists_genres_consolidate,main_genre,Soundtrack,Rock,Pop,Hip-hop,Edm,Latin,Indie,Christian,Country,Soul,Metal,Jazz,Folk,Funk,Misc,Easy_listening,R&B,Reggae,Show_tunes,No Genre Assigned
367,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,9,2019-09-06,2019,2019-09-06,4g1ZRSobMefqF6nelkgibi,Post Malone,Hollywood's Bleeding,7sWRlDoTDX8geTR8zzr2vt,77,['Post Malone'],['246dkjvS1zLTtiykXe5h60'],"['dfw rap', 'melodic rap', 'rap']",[92],False,[35612420],Hollywood's Bleeding,0.405,0.646,4,0.0476,-3.206,0,0.331,0.0,0.103,0.17,130.218,156267,4,Post Malone,246dkjvS1zLTtiykXe5h60,92,35612420,"['Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3927,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,89,1998-01-01,1998,1998-01-01,1WBZyULtlANBKed7Zf9cDP,2Pac,California Love - Original Version,3ia3dJETSOllPsv3LJkE35,77,"['2Pac', 'Roger', 'Dr. Dre']",['1ZwdS5xdxEREPySFridCfh'],"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",[82],True,[11940558],Greatest Hits,0.763,0.85,7,0.0417,-3.052,1,0.0304,1.21e-06,0.371,0.761,91.519,284907,4,2Pac,1ZwdS5xdxEREPySFridCfh,82,11940558,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13493,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,83,2017-05-05,2017,2017-05-05,0lUL92det7mZ4DaHYmiUEC,Russ,Losin Control,4cxMGhkinTocPSVVKWIw0d,77,['Russ'],['1z7b1Pr1rSlvWRzsW3HOrS'],"['hawaiian hip hop', 'rap']",[81],True,[4230664],There's Really A Wolf,0.759,0.245,6,0.138,-6.545,1,0.515,0.000154,0.102,0.209,96.992,237507,4,Russ,1z7b1Pr1rSlvWRzsW3HOrS,81,4230664,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14351,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,158,2017-08-18,2017,2017-08-18,0tQ7Iu6EicQTPyhYRNWjaT,A$AP Ferg,Plain Jane,4dVpf9jZjcORqGTLUaeYj9,77,['A$AP Ferg'],['5dHt1vcEm9qb8fCyLcB3HL'],"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",[77],True,[3215852],Still Striving,0.797,0.844,11,0.275,-5.482,1,0.0651,0.0,0.087,0.52,170.142,173600,4,A$AP Ferg,5dHt1vcEm9qb8fCyLcB3HL,77,3215852,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3977,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,78,1998-01-01,1998,1998-01-01,1WBZyULtlANBKed7Zf9cDP,2Pac,California Love - Original Version,3ia3dJETSOllPsv3LJkE35,77,"['2Pac', 'Roger', 'Dr. Dre']",['1ZwdS5xdxEREPySFridCfh'],"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",[82],True,[11940558],Greatest Hits,0.763,0.85,7,0.0417,-3.052,1,0.0304,1.21e-06,0.371,0.761,91.519,284907,4,2Pac,1ZwdS5xdxEREPySFridCfh,82,11940558,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14891,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,196,2017-05-16,2017,2017-05-16,3vpXJ54S3MXLyzysw8qq7c,XXXTENTACION,RIP Roach,658I1uDnmLSiltFCf98AWE,77,"['XXXTENTACION', 'Ski Mask The Slump God']",['15UsOTVnJzReFVN1VCnxy4'],"['emo rap', 'miami hip hop']",[91],True,[34000246],Revenge,0.727,0.62,8,0.306,-6.443,1,0.398,0.0,0.0926,0.555,105.003,169979,4,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,91,34000246,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13513,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,81,2017-05-05,2017,2017-05-05,0lUL92det7mZ4DaHYmiUEC,Russ,Losin Control,4cxMGhkinTocPSVVKWIw0d,77,['Russ'],['1z7b1Pr1rSlvWRzsW3HOrS'],"['hawaiian hip hop', 'rap']",[81],True,[4230664],There's Really A Wolf,0.759,0.245,6,0.138,-6.545,1,0.515,0.000154,0.102,0.209,96.992,237507,4,Russ,1z7b1Pr1rSlvWRzsW3HOrS,81,4230664,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6307,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,41,2019-04-19,2019,2019-04-19,6dFFcYQ8VhifgdKgYY5LYL,Lizzo,Juice,0k664IuFwVP557Gnx7RhIl,77,['Lizzo'],['56oDRnqbIiwx4mymNEv7dS'],"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']",[76],True,[4320655],Cuz I Love You,0.767,0.889,7,0.0963,-2.988,1,0.00611,0.0,0.402,0.843,119.93,195145,4,Lizzo,56oDRnqbIiwx4mymNEv7dS,76,4320655,"['Pop', 'Pop', 'Hip-hop', 'Pop', 'Hip-hop']",Pop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6318,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,20,2019-04-19,2019,2019-04-19,6dFFcYQ8VhifgdKgYY5LYL,Lizzo,Juice,0k664IuFwVP557Gnx7RhIl,77,['Lizzo'],['56oDRnqbIiwx4mymNEv7dS'],"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']",[76],True,[4320655],Cuz I Love You,0.767,0.889,7,0.0963,-2.988,1,0.00611,0.0,0.402,0.843,119.93,195145,4,Lizzo,56oDRnqbIiwx4mymNEv7dS,76,4320655,"['Pop', 'Pop', 'Hip-hop', 'Pop', 'Hip-hop']",Pop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10769,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,75,2018-05-18,2018,2018-05-18,7yf9ZJyHRbp8sHtpDKfPpt,Lil Baby,Life Goes On,2bSk87AVkCIIC3Bcligq1z,77,"['Lil Baby', 'Gunna', 'Lil Uzi Vert']",['5f7VJjfbwm532GiveGC0ZK'],"['atl hip hop', 'atl trap', 'rap', 'trap']",[92],True,[9338058],Harder Than Ever,0.716,0.541,1,0.149,-7.909,1,0.0021,0.0,0.115,0.387,139.978,247055,4,Lil Baby,5f7VJjfbwm532GiveGC0ZK,92,9338058,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5082,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,101,2020-02-07,2020,2020-02-07,4MZnolldq7ciKKlbVDzLm5,Pop Smoke,Get Back,3DWjFSDEQ9IWz1mj449fB7,77,['Pop Smoke'],['0eDvMgVFoNV3TpwtrVCoTj'],['brooklyn drill'],[89],True,[8935893],Meet The Woo 2,0.798,0.649,9,0.306,-6.546,1,0.0746,1.34e-05,0.517,0.566,142.006,108160,4,Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,89,8935893,['Hip-hop'],Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4197,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,149,2000-11-13,2000,2000-11-13,7vEJAtP3KgKSpOHVgwm3Eh,The Beatles,Hey Jude - Remastered 2015,0aym2LBJBk9DAYuHHutrIl,77,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",[89],False,[21722211],1 (Remastered),0.386,0.607,10,0.0261,-7.7,1,0.0112,1.38e-05,0.088,0.532,147.207,425653,4,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,89,21722211,"['Pop', 'Rock', 'Rock', 'Pop', 'Rock', 'Rock']",Pop,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10752,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,181,2018-05-18,2018,2018-05-18,7yf9ZJyHRbp8sHtpDKfPpt,Lil Baby,Life Goes On,2bSk87AVkCIIC3Bcligq1z,77,"['Lil Baby', 'Gunna', 'Lil Uzi Vert']",['5f7VJjfbwm532GiveGC0ZK'],"['atl hip hop', 'atl trap', 'rap', 'trap']",[92],True,[9338058],Harder Than Ever,0.716,0.541,1,0.149,-7.909,1,0.0021,0.0,0.115,0.387,139.978,247055,4,Lil Baby,5f7VJjfbwm532GiveGC0ZK,92,9338058,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4170,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,127,2000-11-13,2000,2000-11-13,7vEJAtP3KgKSpOHVgwm3Eh,The Beatles,Hey Jude - Remastered 2015,0aym2LBJBk9DAYuHHutrIl,77,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",[89],False,[21722211],1 (Remastered),0.386,0.607,10,0.0261,-7.7,1,0.0112,1.38e-05,0.088,0.532,147.207,425653,4,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,89,21722211,"['Pop', 'Rock', 'Rock', 'Pop', 'Rock', 'Rock']",Pop,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4143,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,97,2000-11-13,2000,2000-11-13,7vEJAtP3KgKSpOHVgwm3Eh,The Beatles,Hey Jude - Remastered 2015,0aym2LBJBk9DAYuHHutrIl,77,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",[89],False,[21722211],1 (Remastered),0.386,0.607,10,0.0261,-7.7,1,0.0112,1.38e-05,0.088,0.532,147.207,425653,4,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,89,21722211,"['Pop', 'Rock', 'Rock', 'Pop', 'Rock', 'Rock']",Pop,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14769,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,188,2018-09-14,2018,2018-09-14,3fc97ZWLIMc1xawhxbKrh2,6LACK,Pretty Little Fears (feat. J. Cole),4at3d5QWnlibMVN75ECDrp,77,"['6LACK', 'J. Cole']",['4IVAbR2w4JJNJDDRFP3E83'],"['alternative r&b', 'atl hip hop', 'hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",[82],True,[3321039],East Atlanta Love Letter,0.61,0.458,9,0.36,-11.336,1,0.696,0.000103,0.0852,0.246,192.099,240342,4,6LACK,4IVAbR2w4JJNJDDRFP3E83,82,3321039,"['R&B', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'R&B', 'Hip-hop', 'Hip-hop']",R&B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4116,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,76,2000-11-13,2000,2000-11-13,7vEJAtP3KgKSpOHVgwm3Eh,The Beatles,Hey Jude - Remastered 2015,0aym2LBJBk9DAYuHHutrIl,77,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",[89],False,[21722211],1 (Remastered),0.386,0.607,10,0.0261,-7.7,1,0.0112,1.38e-05,0.088,0.532,147.207,425653,4,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,89,21722211,"['Pop', 'Rock', 'Rock', 'Pop', 'Rock', 'Rock']",Pop,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7527,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,19,2017-08-25,2017,2017-08-25,5VdyJkLe3yvOs0l4xXbWp0,XXXTENTACION,Carry On,2yZax79pOrYuyIFVW2cZY2,77,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"['emo rap', 'miami hip hop']",[91],True,[33973036],17,0.735,0.197,3,0.537,-13.378,0,0.768,0.000276,0.296,0.383,147.899,129720,4,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,91,33973036,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5095,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,49,2020-02-07,2020,2020-02-07,4MZnolldq7ciKKlbVDzLm5,Pop Smoke,Get Back,3DWjFSDEQ9IWz1mj449fB7,77,['Pop Smoke'],['0eDvMgVFoNV3TpwtrVCoTj'],['brooklyn drill'],[89],True,[8935893],Meet The Woo 2,0.798,0.649,9,0.306,-6.546,1,0.0746,1.34e-05,0.517,0.566,142.006,108160,4,Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,89,8935893,['Hip-hop'],Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9220,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,93,2018-09-07,2018,2018-09-07,6pmoTLfsPpn0wisT3YFJSN,Lauren Daigle,You Say,6Up545NUflOiXo8cEraH49,77,['Lauren Daigle'],['40LHVA5BTQp9RxHOQ9JPYj'],"['ccm', 'christian music', 'worship']",[73],False,[1957305],Look Up Child,0.494,0.632,5,0.0342,-6.89,1,0.682,0.0,0.0869,0.0797,147.873,274693,4,Lauren Daigle,40LHVA5BTQp9RxHOQ9JPYj,73,1957305,"['Christian', 'Christian', 'Christian']",Christian,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13019,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,44,2017-12-12,2017,2017-12-12,0CuYNS755Ow710G2E7aLDE,Lil Skies,Lust,7oJrVhiTPZGBXWPwhxjy9S,77,['Lil Skies'],['7d3WFRME3vBY2cgoP38RDo'],"['melodic rap', 'rap', 'trap']",[77],True,[4771481],Life of a Dark Rose,0.718,0.767,9,0.166,-5.641,1,0.138,0.0,0.114,0.519,160.084,156000,4,Lil Skies,7d3WFRME3vBY2cgoP38RDo,77,4771481,"['Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4089,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,84,2000-11-13,2000,2000-11-13,7vEJAtP3KgKSpOHVgwm3Eh,The Beatles,Hey Jude - Remastered 2015,0aym2LBJBk9DAYuHHutrIl,77,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",[89],False,[21722211],1 (Remastered),0.386,0.607,10,0.0261,-7.7,1,0.0112,1.38e-05,0.088,0.532,147.207,425653,4,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,89,21722211,"['Pop', 'Rock', 'Rock', 'Pop', 'Rock', 'Rock']",Pop,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16275,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,181,2015-03-16,2015,2015-03-16,7ycBtnsMtyVbbwTfJwRjSP,Kendrick Lamar,Alright,3iVcZ5G6tvkXZkZKlMpIUs,77,['Kendrick Lamar'],['2YZyLoL8N0Wb9xBt1NhZWg'],"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",[90],True,[19121556],To Pimp A Butterfly,0.796,0.766,7,0.238,-5.974,1,0.0742,0.0,0.0827,0.558,110.034,219333,4,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,90,19121556,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6337,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,130,2007-09-11,2007,2007-09-11,5fPglEDz9YEwRgbLRvhCZy,Kanye West,Homecoming,2ovQ5MCx91XVjgVWEPfvks,77,"['Kanye West', 'Chris Martin']",['5K4W6rqBFWDnAN6FQUkS6x'],"['chicago rap', 'rap']",[94],True,[16173510],Graduation,0.667,0.747,1,0.189,-7.059,1,0.337,0.0,0.115,0.918,86.917,203493,4,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,94,16173510,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5881,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,130,2016-08-20,2016,2016-08-20,3mH6qwIy9crq0I9YQbOuDf,Frank Ocean,Godspeed,34xTFwjPQ1dC6uJmleno7x,77,['Frank Ocean'],['2h93pZq0e7k5yf4dywlkpM'],"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",[86],False,[8795232],Blonde,0.421,0.0952,6,0.0479,-12.561,1,0.931,0.000201,0.126,0.0773,109.698,177922,4,Frank Ocean,2h93pZq0e7k5yf4dywlkpM,86,8795232,"['R&B', 'Hip-hop', 'Hip-hop', 'Soul', 'Pop']",R&B,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6344,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,131,2019-10-11,2019,2019-10-11,1nzUj7VkiaytMmf2KrhK2L,YoungBoy Never Broke Again,Make No Sense,6klLvorLoo1sxvZcjJIY8I,77,['YoungBoy Never Broke Again'],['7wlFDEWiM5OoIAt8RSli8b'],"['baton rouge rap', 'trap']",[87],True,[8104576],AI YoungBoy 2,0.876,0.733,10,0.333,-4.478,0,0.0208,0.0,0.0999,0.962,154.904,148630,4,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,87,8104576,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6362,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,30,2019-10-11,2019,2019-10-11,1nzUj7VkiaytMmf2KrhK2L,YoungBoy Never Broke Again,Make No Sense,6klLvorLoo1sxvZcjJIY8I,77,['YoungBoy Never Broke Again'],['7wlFDEWiM5OoIAt8RSli8b'],"['baton rouge rap', 'trap']",[87],True,[8104576],AI YoungBoy 2,0.876,0.733,10,0.333,-4.478,0,0.0208,0.0,0.0999,0.962,154.904,148630,4,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,87,8104576,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6380,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,152,2019-10-11,2019,2019-10-11,1nzUj7VkiaytMmf2KrhK2L,YoungBoy Never Broke Again,Make No Sense,6klLvorLoo1sxvZcjJIY8I,77,['YoungBoy Never Broke Again'],['7wlFDEWiM5OoIAt8RSli8b'],"['baton rouge rap', 'trap']",[87],True,[8104576],AI YoungBoy 2,0.876,0.733,10,0.333,-4.478,0,0.0208,0.0,0.0999,0.962,154.904,148630,4,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,87,8104576,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5864,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,121,2016-08-20,2016,2016-08-20,3mH6qwIy9crq0I9YQbOuDf,Frank Ocean,Godspeed,34xTFwjPQ1dC6uJmleno7x,77,['Frank Ocean'],['2h93pZq0e7k5yf4dywlkpM'],"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",[86],False,[8795232],Blonde,0.421,0.0952,6,0.0479,-12.561,1,0.931,0.000201,0.126,0.0773,109.698,177922,4,Frank Ocean,2h93pZq0e7k5yf4dywlkpM,86,8795232,"['R&B', 'Hip-hop', 'Hip-hop', 'Soul', 'Pop']",R&B,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5898,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,168,2016-08-20,2016,2016-08-20,3mH6qwIy9crq0I9YQbOuDf,Frank Ocean,Godspeed,34xTFwjPQ1dC6uJmleno7x,77,['Frank Ocean'],['2h93pZq0e7k5yf4dywlkpM'],"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",[86],False,[8795232],Blonde,0.421,0.0952,6,0.0479,-12.561,1,0.931,0.000201,0.126,0.0773,109.698,177922,4,Frank Ocean,2h93pZq0e7k5yf4dywlkpM,86,8795232,"['R&B', 'Hip-hop', 'Hip-hop', 'Soul', 'Pop']",R&B,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7505,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,108,2017-08-25,2017,2017-08-25,5VdyJkLe3yvOs0l4xXbWp0,XXXTENTACION,Carry On,2yZax79pOrYuyIFVW2cZY2,77,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"['emo rap', 'miami hip hop']",[91],True,[33973036],17,0.735,0.197,3,0.537,-13.378,0,0.768,0.000276,0.296,0.383,147.899,129720,4,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,91,33973036,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4525,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,27,2020-01-17,2020,2020-01-17,68enXe5XcJdciSDAZr0Alr,Halsey,You should be sad,7lidXGPXPYLNThITAOTlkK,77,['Halsey'],['26VFTg2z8YR0cCuwLzESi2'],"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']",[87],True,[16872229],Manic,0.591,0.585,2,0.0277,-6.35,1,0.143,0.0,0.109,0.324,110.94,205473,4,Halsey,26VFTg2z8YR0cCuwLzESi2,87,16872229,"['Pop', 'Pop', 'Pop', 'Indie', 'Pop']",Pop,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
995,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,28,2021-05-14,2021,2021-05-14,4JAvwK4APPArjIsOdGoJXX,J. Cole,a m a r i,2cnKST6T9qUo2i907lm8zX,77,['J. Cole'],['6l3HvQ5sa6mXTsMTB19rO5'],"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",[89],True,[15591924],The Off-Season,0.725,0.713,4,0.187,-6.173,0,0.127,0.0,0.617,0.207,65.988,148421,4,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,89,15591924,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3877,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,81,1998-01-01,1998,1998-01-01,1WBZyULtlANBKed7Zf9cDP,2Pac,California Love - Original Version,3ia3dJETSOllPsv3LJkE35,77,"['2Pac', 'Roger', 'Dr. Dre']",['1ZwdS5xdxEREPySFridCfh'],"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",[82],True,[11940558],Greatest Hits,0.763,0.85,7,0.0417,-3.052,1,0.0304,1.21e-06,0.371,0.761,91.519,284907,4,2Pac,1ZwdS5xdxEREPySFridCfh,82,11940558,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5526,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,20,2020-02-21,2020,2020-02-21,5W1XY5ucNATjTULERvXx9j,BTS,Black Swan,2EmcTFQ1rM11wp2ztsXTHa,77,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],"['k-pop', 'k-pop boy group']",[96],False,[44488750],MAP OF THE SOUL : 7,0.719,0.757,2,0.0849,-5.167,0,0.137,0.0,0.129,0.489,147.024,198261,4,BTS,3Nrfpe0tUJi4K4DXYWgMUX,96,44488750,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5510,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,113,2020-02-21,2020,2020-02-21,5W1XY5ucNATjTULERvXx9j,BTS,ON,0fZRNhPJ4AGmwY7rkpdbqK,77,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],"['k-pop', 'k-pop boy group']",[96],False,[44488750],MAP OF THE SOUL : 7,0.583,0.817,9,0.099,-5.146,0,0.118,0.0,0.338,0.437,105.935,246381,4,BTS,3Nrfpe0tUJi4K4DXYWgMUX,96,44488750,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7516,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,60,2017-08-25,2017,2017-08-25,5VdyJkLe3yvOs0l4xXbWp0,XXXTENTACION,Carry On,2yZax79pOrYuyIFVW2cZY2,77,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"['emo rap', 'miami hip hop']",[91],True,[33973036],17,0.735,0.197,3,0.537,-13.378,0,0.768,0.000276,0.296,0.383,147.899,129720,4,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,91,33973036,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
